Easting,Northing,Thickness_m
243750,362450.0,9.771644033202278
243800,362450.0,9.781665713750973
243850,362450.0,9.791678907087169
239200,362500.0,11.411881997212458
239250,362500.0,11.421449168474924
239300,362500.0,11.43096501525445
239350,362500.0,11.440398558366455
239400,362500.0,11.44971564637559
239450,362500.0,11.458878920444278
239500,362500.0,11.467847848620462
239550,362500.0,11.47657884644765
239600,362500.0,11.485025501333778
239650,362500.0,11.49313891722267
239700,362500.0,11.500868192975226
239750,362500.0,11.508161041537296
239800,362500.0,11.514964546481469
239850,362500.0,11.521226037126892
239900,362500.0,11.526894043032593
239950,362500.0,11.531919264124333
240000,362500.0,11.536255466334673
240050,362500.0,11.539860188154437
240100,362500.0,11.542695125735493
240150,362500.0,11.544726058142995
240200,362500.0,11.54592218395112
240250,362500.0,11.546254767322488
240300,362500.0,11.545695035069905
240350,362500.0,11.544211322982783
240400,362500.0,11.541765536364558
240450,362500.0,11.53830906378823
240500,362500.0,11.533778363816367
240550,362500.0,11.528090532033
240600,362500.0,11.521139249135452
240650,362500.0,11.512791605558428
240700,362500.0,11.502886385504393
240750,362500.0,11.49123446143621
240800,362500.0,11.477621984575027
240850,362500.0,11.4618170372191
240900,362500.0,11.443580300406882
240950,362500.0,11.422680006526317
241000,362500.0,11.398910836929467
241050,362500.0,11.372115223216483
241100,362500.0,11.342203346257461
241150,362500.0,11.309164741501982
241200,362500.0,11.273060461631367
241250,362500.0,11.23398340752036
241300,362500.0,11.191982695651358
241350,362500.0,11.146972801369879
241400,362500.0,11.098683707321296
241450,362500.0,11.046724725790906
241500,362500.0,10.99080060133993
241550,362500.0,10.931048421242805
241600,362500.0,10.868411503154803
241650,362500.0,10.804937386190929
241700,362500.0,10.743808256340316
241750,362500.0,10.688788914178831
241800,362500.0,10.64290977063665
241850,362500.0,10.606916947407786
241900,362500.0,10.578673285644788
241950,362500.0,10.553950330749583
242000,362500.0,10.527551085024752
242050,362500.0,10.493780004766213
242100,362500.0,10.446970604657215
242150,362500.0,10.383397336232315
242200,362500.0,10.303558804557587
242250,362500.0,10.21194024687952
242300,362500.0,10.114337359182294
242350,362500.0,10.015648880674537
242400,362500.0,9.919376948788468
242450,362500.0,9.828143729950785
242500,362500.0,9.744629011589666
242550,362500.0,9.672772501758436
242600,362500.0,9.618119955744431
242650,362500.0,9.584727734658246
242700,362500.0,9.57049888930354
242750,362500.0,9.568482989068182
242800,362500.0,9.57230895235226
242850,362500.0,9.578443686104245
242900,362500.0,9.585443269560649
242950,362500.0,9.59285611884072
243000,362500.0,9.600599895920443
243050,362500.0,9.608696183683548
243100,362500.0,9.617175240041405
243150,362500.0,9.626048988605518
243200,362500.0,9.635308431591357
243250,362500.0,9.644928326305035
243300,362500.0,9.654872889888015
243350,362500.0,9.665100568543146
243400,362500.0,9.675567501629185
243450,362500.0,9.686229843703558
243500,362500.0,9.697045229794968
243550,362500.0,9.707973645790991
243600,362500.0,9.71897790393416
243650,362500.0,9.7300238633455
243700,362500.0,9.741080489006553
243750,362500.0,9.752119810118407
243800,362500.0,9.76311681708126
243850,362500.0,9.77404932214216
239200,362550.0,11.426812952953451
239250,362550.0,11.437090240003714
239300,362550.0,11.447344545522942
239350,362550.0,11.457543993849074
239400,362550.0,11.467653083762196
239450,362550.0,11.477632599408038
239500,362550.0,11.48743959726039
239550,362550.0,11.497027491674274
239600,362550.0,11.506346263900747
239650,362550.0,11.5153428204301
239700,362550.0,11.523961525109623
239750,362550.0,11.532144924186683
239800,362550.0,11.539834672547737
239850,362550.0,11.546972651315235
239900,362550.0,11.553502240615556
239950,362550.0,11.55936967713544
240000,362550.0,11.564525386618984
240050,362550.0,11.568925141908135
240100,362550.0,11.572530864922928
240150,362550.0,11.575310874356449
240200,362550.0,11.57723938659341
240250,362550.0,11.578295108419054
240300,362550.0,11.5784588144921
240350,362550.0,11.577709874419341
240400,362550.0,11.576021776902282
240450,362550.0,11.573356788065395
240500,362550.0,11.569659978874087
240550,362550.0,11.56485296706806
240600,362550.0,11.558827845572804
240650,362550.0,11.551441908965362
240700,362550.0,11.542513931721796
240750,362550.0,11.531822882713383
240800,362550.0,11.519110069119922
240850,362550.0,11.504085783444301
240900,362550.0,11.48644156401963
240950,362550.0,11.46586911087591
241000,362550.0,11.44208654931324
241050,362550.0,11.414871684901096
241100,362550.0,11.38409926595299
241150,362550.0,11.349773543468629
241200,362550.0,11.31203713115054
241250,362550.0,11.271124628050645
241300,362550.0,11.22722889184136
241350,362550.0,11.180288253583525
241400,362550.0,11.129796654178177
241450,362550.0,11.074816795960052
241500,362550.0,11.014315072896203
241550,362550.0,10.947753842679408
241600,362550.0,10.875785779139289
241650,362550.0,10.800966958276245
241700,362550.0,10.728315226069501
241750,362550.0,10.664938856652022
241800,362550.0,10.617512719121647
241850,362550.0,10.588204952685249
241900,362550.0,10.57299675124759
241950,362550.0,10.564483590504535
242000,362550.0,10.555027670964849
242050,362550.0,10.536231711516866
242100,362550.0,10.49730945515686
242150,362550.0,10.42922084592076
242200,362550.0,10.33308144314351
242250,362550.0,10.219516000699702
242300,362550.0,10.099671561849604
242350,362550.0,9.980488829662068
242400,362550.0,9.865396834125713
242450,362550.0,9.756023955717795
242500,362550.0,9.653730391504144
242550,362550.0,9.562705516407835
242600,362550.0,9.495038416276646
242650,362550.0,9.464978024196359
242700,362550.0,9.467304853106864
242750,362550.0,9.482954694731026
242800,362550.0,9.50017118530166
242850,362550.0,9.515644785820992
242900,362550.0,9.529283405255187
242950,362550.0,9.54167832697533
243000,362550.0,9.553384079617084
243050,362550.0,9.564789541757012
243100,362550.0,9.57613613507662
243150,362550.0,9.587559535718531
243200,362550.0,9.599125680541784
243250,362550.0,9.610856736444699
243300,362550.0,9.622748536854642
243350,362550.0,9.634781835648209
243400,362550.0,9.646929380992693
243450,362550.0,9.659160276974104
243500,362550.0,9.671442633378593
243550,362550.0,9.68374515300565
243600,362550.0,9.696038063605862
243650,362550.0,9.70829364439278
243700,362550.0,9.720486499776955
243750,362550.0,9.732593674266285
243800,362550.0,9.744594667104536
243850,362550.0,9.75647138349137
239200,362600.0,11.44182585226582
239250,362600.0,11.452848715649976
239300,362600.0,11.463880942188354
239350,362600.0,11.474889917494798
239400,362600.0,11.48583888410313
239450,362600.0,11.496686776352156
239500,362600.0,11.507388134579871
239550,362600.0,11.517893127422731
239600,362600.0,11.528147715881785
239650,362600.0,11.538093996867842
239700,362600.0,11.547670765811445
239750,362600.0,11.556814335550802
239800,362600.0,11.565459639320162
239850,362600.0,11.57354162610367
239900,362600.0,11.580996924162351
239950,362600.0,11.587765702178892
240000,362600.0,11.593793599514733
240050,362600.0,11.59903353443714
240100,362600.0,11.603447143330973
240150,362600.0,11.607005568827278
240200,362600.0,11.609689312724049
240250,362600.0,11.6114869062054
240300,362600.0,11.612392221227438
240350,362600.0,11.612400340872718
240400,362600.0,11.611502008956377
240450,362600.0,11.609676782793539
240500,362600.0,11.606885122414775
240550,362600.0,11.603059778920178
240600,362600.0,11.598097007690123
240650,362600.0,11.591848329314434
240700,362600.0,11.584113775137112
240750,362600.0,11.574637760739593
240800,362600.0,11.563108919774093
240850,362600.0,11.549165424504576
