file,key,old,new,rel,flag
00_report_numbers.csv,rain_pre_post_felling_diff | 2018-2025 vs 2006-2017,8.925000000000068,8.925000000000068,0.0,
00_report_numbers.csv,rain_trough_mm | month 4,45.66,45.66,0.0,
00_report_numbers.csv,reference_n_wells,66.0,66.0,0.0,
00_report_numbers.csv,reference_record_months_max,250.0,252.0,0.008,
00_report_numbers.csv,reference_record_months_median,191.0,192.0,0.005235602094240838,
00_report_numbers.csv,reference_record_months_min,139.0,140.0,0.007194244604316547,
00_report_numbers.csv,sd_annual_rain_long_record | 1931-2025,111.66788106846047,111.66788106846047,0.0,
00_report_numbers.csv,summer_rainfall | Apr-Sep,373.145,373.145,0.0,
00_report_numbers.csv,trend_annual_balance | 2007-2025,1.1017857639235102,1.1017857639235102,0.0,
00_report_numbers.csv,trend_annual_balance_t | 2007-2025,0.2726930878968045,0.2726930878968045,0.0,
00_report_numbers.csv,trend_annual_pet | 2007-2025,1.9564598501113912,1.9564598501113912,0.0,
00_report_numbers.csv,trend_annual_pet_1931_2025 | 1931-2025,0.3198790614571934,0.3198790614571934,0.0,
00_report_numbers.csv,trend_annual_pet_1931_2025_t | 1931-2025,4.513203464811712,4.513203464811712,0.0,
00_report_numbers.csv,trend_annual_pet_1960_2025 | 1960-2025,0.5850515068522284,0.5850515068522284,0.0,
00_report_numbers.csv,trend_annual_pet_1960_2025_t | 1960-2025,5.03105236145866,5.03105236145866,0.0,
00_report_numbers.csv,trend_annual_pet_1990_2025 | 1990-2025,0.6656128988029741,0.6656128988029741,0.0,
00_report_numbers.csv,trend_annual_pet_1990_2025_t | 1990-2025,2.2023913237616326,2.2023913237616326,0.0,
00_report_numbers.csv,trend_annual_pet_t | 2007-2025,2.673237276776031,2.673237276776031,0.0,
00_report_numbers.csv,trend_annual_rain_1931_2025 | 1931-2025,0.2404404655517075,0.2404404655517075,0.0,
00_report_numbers.csv,trend_annual_rain_1931_2025_t | 1931-2025,0.5678262117532022,0.5678262117532022,0.0,
00_report_numbers.csv,trend_annual_rain_1960_2025 | 1960-2025,0.5663730299551362,0.5663730299551362,0.0,
00_report_numbers.csv,trend_annual_rain_1960_2025_t | 1960-2025,0.8018990477231848,0.8018990477231848,0.0,
00_report_numbers.csv,trend_annual_rain_1990_2025 | 1990-2025,3.621737451737451,3.621737451737451,0.0,
00_report_numbers.csv,trend_annual_rain_1990_2025_t | 1990-2025,1.974406608978006,1.974406608978006,0.0,
00_report_numbers.csv,trend_summer_balance | 2007-2025,-4.185612555877525,-4.185612555877525,0.0,
00_report_numbers.csv,trend_summer_balance_t | 2007-2025,-1.2816823146577725,-1.2816823146577725,0.0,
00_report_numbers.csv,trend_winter_balance | 2007-2025,3.7396279761948574,3.7396279761948574,0.0,
00_report_numbers.csv,trend_winter_balance_t | 2007-2025,0.838783112076383,0.838783112076383,0.0,
00_report_numbers.csv,trend_winter_rainfall | 2007-2025,4.630237358101083,4.630237358101083,0.0,
00_report_numbers.csv,trend_winter_rainfall_t | 2007-2025,1.0480355902750942,1.0480355902750942,0.0,
00_report_numbers.csv,var_annual_pet_cv_pct | 2007-2025,3.103955183222911,3.103955183222911,0.0,
00_report_numbers.csv,var_annual_pet_mean | 2007-2025,651.9939101030369,651.9939101030369,0.0,
00_report_numbers.csv,var_annual_pet_sd | 2007-2025,20.23759876694094,20.23759876694094,0.0,
00_report_numbers.csv,var_winter_rainfall_cv_pct | 2007-2025,19.08499512554295,19.08499512554295,0.0,
00_report_numbers.csv,var_winter_rainfall_mean | 2007-2025,511.01666666666654,511.01666666666654,0.0,
00_report_numbers.csv,var_winter_rainfall_sd | 2007-2025,97.52750592404536,97.52750592404536,0.0,
00_report_numbers.csv,wettest_decade_mean_rain | 1960s,900.6599999999999,900.6599999999999,0.0,
00_report_numbers.csv,wettest_year_rain | 2000,1208.8,1208.8,0.0,
00_report_numbers.csv,winter_rainfall | Oct-Mar,517.7249999999999,517.7249999999999,0.0,
01_report_numbers.csv,elev_n_dgps,78.0,78.0,0.0,
01_report_numbers.csv,elev_n_lidar,21.0,21.0,0.0,
01_report_numbers.csv,elev_n_total,99.0,99.0,0.0,
01_report_numbers.csv,pet_calendar_undefined_n_months,2.0,2.0,0.0,
01_report_numbers.csv,pet_trailing_vs_calendar_mean_abs_pct,2.13945959360128,2.13945959360128,0.0,
01_report_numbers.csv,pet_trailing_vs_calendar_median_pct,1.2007013403308527e-14,1.2007013403308527e-14,0.0,
01_report_numbers.csv,pet_trailing_vs_calendar_n_months,249.0,249.0,0.0,
01_report_numbers.csv,pet_trailing_vs_calendar_p05_pct,-5.394832827060519,-5.394832827060519,0.0,
01_report_numbers.csv,pet_trailing_vs_calendar_p95_pct,5.490899857883839,5.490899857883839,0.0,
01_report_numbers.csv,trend_annual_rain_full_record | 1931-2025,,0.2404404655517096,,NEW/GONE
01_report_numbers.csv,trend_annual_rain_full_record_n | 1931-2025,,94.0,,NEW/GONE
01_report_numbers.csv,trend_annual_rain_full_record_p | 1931-2025,,0.5715361611944036,,NEW/GONE
01_report_numbers.csv,trend_annual_rain_full_record_t | 1931-2025,,0.567826211753153,,NEW/GONE
02_report_numbers.csv,amplitude_min_obs_per_window,24.0,24.0,0.0,
02_report_numbers.csv,bootstrap_k_max,7.0,7.0,0.0,
02_report_numbers.csv,bootstrap_k_min,4.0,4.0,0.0,
02_report_numbers.csv,bootstrap_n_resamples,1000.0,1000.0,0.0,
02_report_numbers.csv,calinski_harabasz_k5 | k=5,15.285050083068422,15.16968559889036,0.007547537204726107,
02_report_numbers.csv,calinski_harabasz_peak_k,2.0,2.0,0.0,
02_report_numbers.csv,cluster_ground_elev_max_m | C1 (Lake Edge),10.9,10.9,0.0,
02_report_numbers.csv,cluster_ground_elev_max_m | C2 (Dune),10.86,10.86,0.0,
02_report_numbers.csv,cluster_ground_elev_max_m | C3 (Western Residual),12.363,12.363,0.0,
02_report_numbers.csv,cluster_ground_elev_max_m | C4 (Main Forest),14.42,14.42,0.0,
02_report_numbers.csv,cluster_ground_elev_max_m | C5 (Coastal Forest),6.32,6.32,0.0,
02_report_numbers.csv,cluster_ground_elev_min_m | C1 (Lake Edge),3.534,3.534,0.0,
02_report_numbers.csv,cluster_ground_elev_min_m | C2 (Dune),4.661,5.71,0.22505900021454633,
02_report_numbers.csv,cluster_ground_elev_min_m | C3 (Western Residual),3.62,3.62,0.0,
02_report_numbers.csv,cluster_ground_elev_min_m | C4 (Main Forest),8.61,8.61,0.0,
02_report_numbers.csv,cluster_ground_elev_min_m | C5 (Coastal Forest),4.65,4.65,0.0,
02_report_numbers.csv,cluster_isolated_ground_elev_m | ceh11 | C1 (Lake Edge),3.534,3.534,0.0,
02_report_numbers.csv,cluster_isolated_ground_elev_m | ceh31 | C5 (Coastal Forest),6.32,6.32,0.0,
02_report_numbers.csv,cluster_isolated_ground_elev_m | ceh42 | C3 (Western Residual),3.62,,,NEW/GONE
02_report_numbers.csv,cluster_isolated_ground_elev_m | d9 | C3 (Western Residual),,9.136,,NEW/GONE
02_report_numbers.csv,cluster_isolated_ground_elev_m | l7 | C2 (Dune),10.86,10.86,0.0,
02_report_numbers.csv,cluster_isolated_ground_elev_m | nw10 | C4 (Main Forest),11.66,11.66,0.0,
02_report_numbers.csv,cluster_isolated_nearest_dist_m | ceh11 | C1 (Lake Edge),1732.4409528711114,1732.4409528711114,0.0,
02_report_numbers.csv,cluster_isolated_nearest_dist_m | ceh31 | C5 (Coastal Forest),115.95239715072007,115.95239715072007,0.0,
02_report_numbers.csv,cluster_isolated_nearest_dist_m | ceh42 | C3 (Western Residual),260.9503757518002,,,NEW/GONE
02_report_numbers.csv,cluster_isolated_nearest_dist_m | d9 | C3 (Western Residual),,635.0145014091862,,NEW/GONE
02_report_numbers.csv,cluster_isolated_nearest_dist_m | l7 | C2 (Dune),277.07623755204736,277.07623755204736,0.0,
02_report_numbers.csv,cluster_isolated_nearest_dist_m | nw10 | C4 (Main Forest),216.81755146895372,216.81755146895372,0.0,
02_report_numbers.csv,cluster_month_clusters_surviving_mean | k=5,1.714,1.744,0.017502917152858826,
02_report_numbers.csv,cluster_month_merge_rate | k=5,0.993,1.0,0.007049345417925484,
02_report_numbers.csv,cluster_others_ground_elev_max_m | C1 (Lake Edge),10.9,10.9,0.0,
02_report_numbers.csv,cluster_others_ground_elev_max_m | C2 (Dune),10.825,10.825,0.0,
02_report_numbers.csv,cluster_others_ground_elev_max_m | C3 (Western Residual),12.363,12.363,0.0,
02_report_numbers.csv,cluster_others_ground_elev_max_m | C4 (Main Forest),14.42,14.42,0.0,
02_report_numbers.csv,cluster_others_ground_elev_max_m | C5 (Coastal Forest),6.097,6.097,0.0,
02_report_numbers.csv,cluster_others_ground_elev_min_m | C1 (Lake Edge),8.461,8.461,0.0,
02_report_numbers.csv,cluster_others_ground_elev_min_m | C2 (Dune),4.661,5.71,0.22505900021454633,
02_report_numbers.csv,cluster_others_ground_elev_min_m | C3 (Western Residual),4.172,3.62,0.1323106423777564,
02_report_numbers.csv,cluster_others_ground_elev_min_m | C4 (Main Forest),8.61,8.61,0.0,
02_report_numbers.csv,cluster_others_ground_elev_min_m | C5 (Coastal Forest),4.65,4.65,0.0,
02_report_numbers.csv,cluster_splithalf_ari_mean | k=5,0.5456175716199121,0.5287148279681989,0.030979104286413935,
02_report_numbers.csv,cluster_splithalf_ari_p05 | k=5,0.3898505934918896,0.3456698796215868,0.11332729668198374,
02_report_numbers.csv,cluster_splithalf_ari_p95 | k=5,0.742075300798176,0.7301323236571902,0.016094023245538474,
02_report_numbers.csv,cluster_stability_median | C1 (Lake Edge) | k=5,0.980251380483399,0.9802567888414756,5.517317480278761e-06,
02_report_numbers.csv,cluster_stability_median | C2 (Dune) | k=5,0.9753096446700508,0.9874819828288526,0.012480485787587732,
02_report_numbers.csv,cluster_stability_median | C3 (Western Residual) | k=5,0.4901834655415251,0.3827301216664618,0.219210461855043,
02_report_numbers.csv,cluster_stability_median | C4 (Main Forest) | k=5,1.0,1.0,0.0,
02_report_numbers.csv,cluster_stability_median | C5 (Coastal Forest) | k=5,0.991566265060241,0.9903614457831325,0.0012150668286757265,
02_report_numbers.csv,cluster_stability_months_median | k=5,0.9855,0.989,0.00355149670218158,
02_report_numbers.csv,cluster_stability_wells_median | k=5,0.9381199524933516,0.9490317706215204,0.011631580907289373,
02_report_numbers.csv,merge_distance_k5 | k=5,0.1581065541818143,0.1917077291671364,0.21252234076699006,
02_report_numbers.csv,silhouette_k10 | k=10,0.3628121199464619,0.3854447491451038,0.06238112773625551,
02_report_numbers.csv,silhouette_k2 | k=2,0.4590903305083716,0.580257540473187,0.26392890878499103,
02_report_numbers.csv,silhouette_k3 | k=3,0.4421704516733507,0.4344544368063616,0.017450317717496916,
02_report_numbers.csv,silhouette_k4 | k=4,0.4084989878173725,0.3774499401724638,0.0760076489070513,
02_report_numbers.csv,silhouette_k5 | k=5,0.3960885554629213,0.3726695552382997,0.05912566748426015,
02_report_numbers.csv,silhouette_k6 | k=6,0.3578052221717138,0.4052177618127066,0.1325093562168277,
02_report_numbers.csv,silhouette_k7 | k=7,0.387817187368088,0.4062629146840232,0.04756294438912487,
02_report_numbers.csv,silhouette_k8 | k=8,0.3625299747972018,0.3758919463585448,0.03685756348510947,
02_report_numbers.csv,silhouette_k9 | k=9,0.363628604193125,0.3775037686102707,0.038157516370127285,
02_report_numbers.csv,silhouette_peak_k,2.0,2.0,0.0,
07_report_numbers.csv,C1_beta1_mean,5.011822353006535,5.014774553997674,0.0005890474129371161,
07_report_numbers.csv,C1_beta2_mean,0.5418878301031654,0.5048032489702481,0.06843589959541466,
07_report_numbers.csv,C1_beta3_mean,0.1029593452974087,0.1039657601193782,0.009774875889724923,
07_report_numbers.csv,C1_beta3_pct_mean,10.295934529740878,10.396576011937826,0.009774875889724744,
07_report_numbers.csv,C2_beta1_mean,4.275135520109127,4.172494152842094,0.024008915456418787,
07_report_numbers.csv,C2_beta2_mean,1.5879104237572232,1.5791799139492584,0.005498112284764291,
07_report_numbers.csv,C2_beta3_mean,0.0722888135884023,0.069803063394022,0.0343863741980006,
07_report_numbers.csv,C2_beta3_pct_mean,7.228881358840232,6.980306339402207,0.034386374197999635,
07_report_numbers.csv,C3_beta1_mean,3.5097420789345173,3.8107561709884026,0.08576530277269455,
07_report_numbers.csv,C3_beta2_mean,1.682545226470494,1.7064951419316383,0.014234336815649467,
07_report_numbers.csv,C3_beta3_mean,0.0568559540725778,0.0636404747099426,0.11932823480025002,
07_report_numbers.csv,C3_beta3_pct_mean,5.685595407257789,6.364047470994261,0.11932823480024855,
07_report_numbers.csv,C4_beta1_mean,2.473655565977137,2.4559765842978147,0.007146905140101367,
07_report_numbers.csv,C4_beta2_mean,2.5836467900261813,2.600629981572785,0.006573341066652366,
07_report_numbers.csv,C4_beta3_mean,0.015769866393734,0.0152733094128886,0.03148771006980136,
07_report_numbers.csv,C4_beta3_pct_mean,1.5769866393734089,1.5273309412888665,0.031487710069802693,
07_report_numbers.csv,C5_beta1_mean,2.3385338955142947,2.356243781697129,0.0075730722641244455,
07_report_numbers.csv,C5_beta2_mean,1.133854229179317,1.1405588806816225,0.005913151205652162,
07_report_numbers.csv,C5_beta3_mean,0.0458340186015538,0.0467155210649654,0.019232493468982374,
07_report_numbers.csv,C5_beta3_pct_mean,4.583401860155386,4.6715521064965495,0.019232493468983043,
07_report_numbers.csv,CEH14_beta3 | CEH14,-0.0206693158428695,-0.0202914741431291,0.018280319610614937,
07_report_numbers.csv,CEH14_beta3_pct | CEH14,-2.0669315842869502,-2.02914741431291,0.018280319610615083,
07_report_numbers.csv,clusters_vs_covariates_F_p_beta_1,0.1991532856809882,0.0160216924424436,0.9195509509789972, SIG05
07_report_numbers.csv,clusters_vs_covariates_F_p_beta_2,7.614610747226828e-05,2.0879407491599303e-05,0.725798098094464,
07_report_numbers.csv,clusters_vs_covariates_F_p_beta_3,0.0118686807048647,0.0023514470508858,0.8018779753741293,
07_report_numbers.csv,clusters_vs_covariates_dAIC_beta_1,0.9263948546531964,-6.368794621124138,7.874816487952483,SIGN
07_report_numbers.csv,clusters_vs_covariates_dAIC_beta_2,-20.43048659847375,-23.72478214867502,0.16124410617059745,
07_report_numbers.csv,clusters_vs_covariates_dAIC_beta_3,-7.1895886355301855,-11.530394374550156,0.6037627406898036,
08_report_numbers.csv,C1_median_TLM_NSE,-0.904767691970273,0.3079319095626111,1.3403436178098285,SIGN
08_report_numbers.csv,C1_median_dNSE,1.5243526397644125,0.4549849466874046,0.7015225120365048,
08_report_numbers.csv,C2_median_TLM_NSE,-0.1799182508685232,0.3887998907977587,3.160980828353414,SIGN
08_report_numbers.csv,C2_median_dNSE,0.909267261483374,0.3794474099378244,0.5826888022793257,
08_report_numbers.csv,C3_median_TLM_NSE,0.0790530802982896,0.4383899338325149,4.5455136242426715,
08_report_numbers.csv,C3_median_dNSE,0.6225020648070533,0.3661241834125436,0.41185065221265554,
08_report_numbers.csv,C4_median_TLM_NSE,0.2492748607448016,0.5412458977682995,1.1712815169212232,
08_report_numbers.csv,C4_median_dNSE,0.4104354233276295,0.1205704510058395,0.7062377071932353,
08_report_numbers.csv,C5_median_TLM_NSE,0.3060447182334153,0.6224656999506917,1.0339044030681401,
08_report_numbers.csv,C5_median_dNSE,0.4985710367708195,0.212087234837206,0.5746097964076137,
08_report_numbers.csv,benchmark_median_NSE_SSM,0.7194104323777889,0.7673679428114484,0.06666223934945,
08_report_numbers.csv,benchmark_median_NSE_TLM,-0.0254394148183433,0.4205895430899018,17.532988124657344,SIGN
08_report_numbers.csv,benchmark_median_dNSE,0.8244402285272857,0.3719472742788787,0.5488487079975517,
08_report_numbers.csv,benchmark_n_wells,66.0,66.0,0.0,
08_report_numbers.csv,benchmark_positive_NSE_SSM,65.0,65.0,0.0,
08_report_numbers.csv,benchmark_positive_NSE_TLM,30.0,55.0,0.8333333333333334,
08_report_numbers.csv,benchmark_wells_SSM_worse,2.0,2.0,0.0,
08_report_numbers.csv,dNSE_vs_beta2_p,3.480245747840678e-08,0.0022182317049557,63736.78938835006, SIG001
08_report_numbers.csv,dNSE_vs_beta2_r,-0.616866215777219,-0.3701765314520055,0.3999079184688327,
08_report_numbers.csv,dNSE_vs_beta3_p,1.2328954592880194e-07,0.0004790358489887,3884.4539156575106,
08_report_numbers.csv,dNSE_vs_beta3_r,0.5967953949077905,0.4179885577809519,0.2996116234349725,
09_scrape_report_numbers.csv,"BACI_min_detectable_step | CEH18 | CEH18 vs CEH4, 2023 re-scrape",80.4768212721585,80.24151435395353,0.0029239092012494214,
09_scrape_report_numbers.csv,"BACI_min_detectable_step | CEH21 | CEH21 vs CEH22, 2023 re-scrape",115.92647700183127,110.41539684755168,0.047539443074704486,
09_scrape_report_numbers.csv,"BACI_min_detectable_step | CEH36 | CEH36 vs CEH4, 2015 scrape (positive control)",75.27591937695529,75.41276658536559,0.0018179413754486242,
09_scrape_report_numbers.csv,"BACI_pre_window_trend | CEH18 | CEH18 vs CEH4, 2023 re-scrape",-0.0039977425913095,-0.004197876221854,0.050061660042735386,
09_scrape_report_numbers.csv,"BACI_pre_window_trend | CEH21 | CEH21 vs CEH22, 2023 re-scrape",0.0165488835740103,0.0172571691723402,0.042799600055332294,
09_scrape_report_numbers.csv,"BACI_pre_window_trend | CEH36 | CEH36 vs CEH4, 2015 scrape (positive control)",0.0153290175563193,0.0144497192267179,0.05736168846899878,
09_scrape_report_numbers.csv,"BACI_step_below_floor | CEH18 | CEH18 vs CEH4, 2023 re-scrape",1.0,1.0,0.0,
09_scrape_report_numbers.csv,"BACI_step_below_floor | CEH21 | CEH21 vs CEH22, 2023 re-scrape",1.0,1.0,0.0,
09_scrape_report_numbers.csv,"BACI_step_below_floor | CEH36 | CEH36 vs CEH4, 2015 scrape (positive control)",0.0,0.0,0.0,
09_scrape_report_numbers.csv,"BACI_step_with_trend | CEH18 | CEH18 vs CEH4, 2023 re-scrape",0.022324184163016,0.0217328561490299,0.026488225041869148,
09_scrape_report_numbers.csv,"BACI_step_with_trend | CEH21 | CEH21 vs CEH22, 2023 re-scrape",0.0239325236751236,0.0250520278065591,0.04677752111028535,
09_scrape_report_numbers.csv,"BACI_step_with_trend | CEH36 | CEH36 vs CEH4, 2015 scrape (positive control)",0.0995327099434015,0.0991988212619394,0.0033545623509294237,
09_scrape_report_numbers.csv,Net_benefit | CEH18 | After_Scraping,-0.0725278938824644,-0.0752503058478102,0.03753606811963438,
09_scrape_report_numbers.csv,Net_benefit | CEH18 | Felling_Pulse,-0.0098269964319412,-0.0108123535328819,0.10027042420997953,
09_scrape_report_numbers.csv,Net_benefit | CEH36 | Felling_Pulse,-0.0489412022425072,-0.05490278512251,0.12181112450942103,
09_scrape_report_numbers.csv,Net_benefit | CEH36 | Pure_Scraping,0.1435318460441909,0.1441530612244898,0.0043280651466548695,
09_scrape_report_numbers.csv,Summer_minimum_depth | CEH36 | 1_Baseline,-1.23,-1.23,0.0,
09_scrape_report_numbers.csv,Summer_minimum_depth | CEH36 | 2_Pure_Scraping,-1.11,-1.11,0.0,
09_scrape_report_numbers.csv,Summer_minimum_depth | CEH36 | 3_Felling_Pulse,-1.1,-1.1,0.0,
09_scrape_report_numbers.csv,Summer_minimum_depth | CEH4 | 1_Baseline,-1.16,-1.16,0.0,
09_scrape_report_numbers.csv,Summer_minimum_depth | CEH4 | 2_Pure_Scraping,-1.18,-1.18,0.0,
09_scrape_report_numbers.csv,Summer_minimum_depth | CEH4 | 3_Felling_Pulse,-1.4,-1.4,0.0,
09_scrape_report_numbers.csv,Tier1_CUSUM_terminal | CEH22,-19.021958174480663,-19.462482786885246,0.023158741511459087,
09_scrape_report_numbers.csv,Tier1_CUSUM_terminal | CEH4,-10.55274998465068,-10.611465226702116,0.005563975469601698,
09_scrape_report_numbers.csv,Tier2_BACI_shift | CEH18 | After_Scraping,0.0084708787292535,0.0064115708214068,0.24310440199492475,
09_scrape_report_numbers.csv,Tier2_BACI_shift | CEH18 | Felling_Pulse,0.0297059584300923,0.029315875953766,0.013131455672244715,
09_scrape_report_numbers.csv,Tier2_BACI_shift | CEH21 | After_Scraping,0.0735465180060278,0.0806687244734712,0.09683947874812619,
09_scrape_report_numbers.csv,Tier2_BACI_shift | CEH21 | Coastal_Drawdown,0.0430853630687028,0.0443472065900007,0.02928705786430989,
09_scrape_report_numbers.csv,Tier2_BACI_shift | CEH22 | After_Scraping,-0.1294906402102297,-0.1443500185077136,0.1147525278534378,
09_scrape_report_numbers.csv,Tier2_BACI_shift | CEH22 | Coastal_Drawdown,-0.1651671371149411,-0.1689180893084375,0.022710039412295865,
09_scrape_report_numbers.csv,Tier2_BACI_shift | CEH36 | Felling_Pulse,0.0236065051020407,0.022911414348402,0.0294448818507493,
09_scrape_report_numbers.csv,Tier2_BACI_shift | CEH36 | Pure_Scraping,0.1294262107982894,0.1280873724489796,0.01034441432729853,
09_scrape_report_numbers.csv,Tier2_BACI_shift | CEH4 | Felling_Pulse,-0.087856457081486,-0.0913982208526522,0.0403130730377763,
09_scrape_report_numbers.csv,Tier2_BACI_shift | CEH4 | Pure_Scraping,-0.0149447476205003,-0.0119316134525919,0.2016182704735117,
09_scrape_report_numbers.csv,beta3_era | CEH18 | 1_Baseline,0.0742877428342377,0.0751742727642269,0.011933730870883645,
09_scrape_report_numbers.csv,beta3_era | CEH18 | 2_Felling_Pulse,0.1034179773708427,0.0980648670053448,0.05176189383691371,
09_scrape_report_numbers.csv,beta3_era | CEH18 | 3_After_Scraping,0.176669927934119,0.1457055309179006,0.1752669363614909,
09_scrape_report_numbers.csv,beta3_era | CEH21 | 1_Baseline,0.1029108935609801,0.1025952771138769,0.0030668905514475314,
09_scrape_report_numbers.csv,beta3_era | CEH21 | 2_Coastal_Drawdown,0.0559774051188288,0.0515162004320622,0.07969652536226648,
09_scrape_report_numbers.csv,beta3_era | CEH21 | 3_After_Scraping,0.0956700220960109,0.0953254628777575,0.003601537981329291,
09_scrape_report_numbers.csv,beta3_era | CEH22 | 1_Baseline,0.1360319041425597,0.1401161589758677,0.030024242173569582,
09_scrape_report_numbers.csv,beta3_era | CEH22 | 2_Coastal_Drawdown,0.1515509226801537,0.1398798614909261,0.0770108223877938,
09_scrape_report_numbers.csv,beta3_era | CEH22 | 3_After_Scraping,0.2390293595045961,0.1548019333372105,0.35237272250552154,
09_scrape_report_numbers.csv,beta3_era | CEH36 | 1_Baseline,0.0844340366135694,0.0835507857511044,0.010460838992068788,
09_scrape_report_numbers.csv,beta3_era | CEH36 | 2_Pure_Scraping,0.1390426872488621,0.1388086353307848,0.0016833098000931307,
09_scrape_report_numbers.csv,beta3_era | CEH36 | 3_Felling_Pulse,0.1128458280065384,0.1102466335962616,0.023033145807802462,
09_scrape_report_numbers.csv,beta3_era | CEH4 | 1_Baseline,0.0704380189056727,0.0701904714490116,0.0035144011786106956,
09_scrape_report_numbers.csv,beta3_era | CEH4 | 2_Pure_Scraping,0.1617187533122774,0.1615086161770781,0.0012993986837971877,
09_scrape_report_numbers.csv,beta3_era | CEH4 | 3_Felling_Pulse,0.1154746960470728,0.1131464276188371,0.020162585466227127,
09b_report_numbers.csv,scrape_propagation_n_wells,18.0,18.0,0.0,
09b_report_numbers.csv,scrape_window_months_post | Apr 2015-Dec 2017,31.0,31.0,0.0,
09b_report_numbers.csv,scrape_window_months_pre | record start-Apr 2015,49.0,47.0,0.04081632653061224,
09c_report_numbers.csv,Scrape_equilibration_peak | CEH36,0.4225,0.4225,0.0,
09c_report_numbers.csv,Scrape_equilibration_peak | CEH36,0.4225,0.3,0.28994082840236685,
09c_report_numbers.csv,Scrape_equilibration_peak | CEH36,0.3,0.4225,0.4083333333333333,
09c_report_numbers.csv,Scrape_equilibration_peak | CEH36,0.3,0.3,0.0,
09c_report_numbers.csv,Scrape_equilibration_peak_spring | CEH36,0.216,0.216,0.0,
09c_report_numbers.csv,Scrape_equilibration_peak_spring | CEH36,0.216,0.1233,0.42916666666666664,
09c_report_numbers.csv,Scrape_equilibration_peak_spring | CEH36,0.1233,0.216,0.751824817518248,
09c_report_numbers.csv,Scrape_equilibration_peak_spring | CEH36,0.1233,0.1233,0.0,
09c_report_numbers.csv,Scrape_equilibration_residual | CEH36,0.1868,0.1868,0.0,
09c_report_numbers.csv,Scrape_equilibration_residual | CEH36,0.1868,0.182,0.025695931477516053,
09c_report_numbers.csv,Scrape_equilibration_residual | CEH36,0.182,0.1868,0.026373626373626367,
09c_report_numbers.csv,Scrape_equilibration_residual | CEH36,0.182,0.182,0.0,
09c_report_numbers.csv,Scrape_equilibration_residual_spring | CEH36,0.0097,0.0097,0.0,
09c_report_numbers.csv,Scrape_equilibration_residual_spring | CEH36,0.0097,0.0993,9.237113402061855,
09c_report_numbers.csv,Scrape_equilibration_residual_spring | CEH36,0.0993,0.0097,0.9023162134944612,
09c_report_numbers.csv,Scrape_equilibration_residual_spring | CEH36,0.0993,0.0993,0.0,
09c_report_numbers.csv,Scrape_equilibration_slope_from_peak | CEH36,-0.01689,-0.01689,0.0,
