month,median_level_modelled_m,median_level_calibrated_m,n_wells_run,median_level_observed_m,n_wells_observed,above_fitted_range,spin_up,climate_flagged,open_water_ha,wet_floor_ha,open_water_ha_raw_level,wet_floor_ha_raw_level
1958-12,-0.063,0.023,66,,,False,False,False,27.585,57.327,18.888,52.838
1959-01,0.106,0.063,66,,,True,False,False,32.967,59.569,39.894,62.065
1959-02,-0.103,0.012,66,,,False,False,False,26.307,56.745,15.824,50.863
1959-03,-0.244,-0.04,66,,,False,False,False,20.882,53.992,8.444,44.431
1959-04,-0.341,-0.155,66,,,False,False,False,12.516,48.36,5.504,40.521
1959-05,-0.527,-0.36,66,,,False,False,False,5.055,39.786,2.412,33.929
1959-06,-0.74,-0.63,66,,,False,False,False,1.527,30.75,0.937,27.677
1959-07,-1.01,-0.841,66,,,False,False,False,0.599,25.137,0.283,21.394
1959-08,-1.333,-1.178,66,,,False,False,False,0.134,18.221,0.068,15.72
1959-09,-1.531,-1.282,66,,,False,False,False,0.085,16.511,0.028,13.011
1959-10,-1.263,-1.084,66,,,False,False,False,0.204,19.941,0.092,16.814
1959-11,-0.757,-0.638,66,,,False,False,False,1.473,30.512,0.869,27.231
1959-12,-0.387,-0.159,66,,,False,False,False,12.305,48.183,4.476,38.757
1960-01,-0.137,0.001,66,,,False,False,False,25.005,56.128,13.583,49.218
1960-02,-0.02,0.038,66,,,True,False,False,29.489,58.156,22.782,55.014
1960-03,-0.149,-0.006,66,,,False,False,False,24.265,55.766,12.903,48.678
1960-04,-0.232,-0.04,66,,,False,False,False,20.882,53.992,8.902,44.939
1960-05,-0.449,-0.24,66,,,False,False,False,8.605,44.612,3.414,36.564
1960-06,-0.713,-0.599,66,,,False,False,False,1.751,31.668,1.059,28.421
1960-07,-0.78,-0.673,66,,,False,False,False,1.261,29.508,0.784,26.64
1960-08,-0.934,-0.814,66,,,False,False,False,0.677,25.807,0.397,23.014
1960-09,-0.853,-0.715,66,,,False,False,False,1.048,28.354,0.569,24.861
1960-10,-0.581,-0.4,66,,,False,False,False,4.234,38.296,1.901,32.233
1960-11,-0.134,0.004,66,,,False,False,False,25.432,56.333,13.775,49.368
1960-12,0.033,0.04,66,,,True,False,False,29.77,58.275,28.887,57.899
1961-01,0.281,0.126,66,,,True,False,False,43.655,63.281,86.689,73.35
1961-02,0.28,0.126,66,,,True,False,False,43.546,63.247,86.09,73.241
1961-03,0.02,0.04,66,,,True,False,False,29.77,58.275,27.279,57.189
1961-04,0.088,0.056,66,,,True,False,False,32.019,59.196,36.804,60.998
1961-05,-0.086,0.013,66,,,False,False,False,26.457,56.814,16.997,51.652
1961-06,-0.317,-0.146,66,,,False,False,False,13.039,48.788,6.111,41.444
1961-07,-0.436,-0.24,66,,,False,False,False,8.605,44.612,3.613,37.012
1961-08,-0.399,-0.207,66,,,False,False,False,9.969,46.048,4.247,38.321
1961-09,-0.41,-0.222,66,,,False,False,False,9.323,45.389,4.059,37.95
1961-10,-0.022,0.038,66,,,True,False,False,29.462,58.145,22.579,54.909
1961-11,0.099,0.061,66,,,True,False,False,32.607,59.428,38.702,61.661
1961-12,0.199,0.097,66,,,True,False,False,38.28,61.516,60.292,67.835
1962-01,0.33,0.144,66,,,True,False,False,47.239,64.365,107.807,76.875
1962-02,0.199,0.097,66,,,True,False,False,38.268,61.512,60.238,67.822
1962-03,0.104,0.062,66,,,True,False,False,32.869,59.531,39.568,61.956
1962-04,-0.069,0.015,66,,,False,False,False,26.615,56.887,18.331,52.499
1962-05,-0.178,-0.022,66,,,False,False,False,22.627,54.933,11.333,47.337
1962-06,-0.393,-0.2,66,,,False,False,False,10.274,46.348,4.37,38.557
1962-07,-0.61,-0.45,66,,,False,False,False,3.394,36.515,1.672,31.354
1962-08,-0.648,-0.52,66,,,False,False,False,2.487,34.153,1.409,30.222
1962-09,-0.696,-0.58,66,,,False,False,False,1.906,32.253,1.141,28.879
1962-10,-0.814,-0.696,66,,,False,False,False,1.141,28.881,0.675,25.79
1962-11,-0.664,-0.553,66,,,False,False,False,2.15,33.099,1.314,29.769
1962-12,-0.655,-0.528,66,,,False,False,False,2.397,33.882,1.37,30.036
1963-01,-0.771,-0.66,66,,,False,False,False,1.337,29.882,0.817,26.877
1963-02,-0.918,-0.799,66,,,False,False,False,0.722,26.168,0.426,23.364
1963-03,-0.722,-0.613,66,,,False,False,False,1.649,31.259,1.018,28.177
1963-04,-0.68,-0.573,66,,,False,False,False,1.962,32.454,1.226,29.328
1963-05,-0.777,-0.67,66,,,False,False,False,1.277,29.585,0.795,26.72
1963-06,-0.829,-0.699,66,,,False,False,False,1.125,28.791,0.633,25.44
1963-07,-1.107,-0.95,66,,,False,False,False,0.37,22.659,0.184,19.506
1963-08,-0.984,-0.83,66,,,False,False,False,0.629,25.408,0.318,21.936
1963-09,-1.012,-0.842,66,,,False,False,False,0.597,25.124,0.28,21.348
1963-10,-1.014,-0.842,66,,,False,False,False,0.597,25.118,0.279,21.325
1963-11,-0.755,-0.635,66,,,False,False,False,1.492,30.596,0.879,27.302
1963-12,-0.896,-0.762,66,,,False,False,False,0.849,27.1,0.47,23.855
1964-01,-1.01,-0.841,66,,,False,False,False,0.599,25.137,0.283,21.393
1964-02,-1.118,-0.97,66,,,False,False,False,0.338,22.227,0.175,19.298
1964-03,-1.045,-0.88,66,,,False,False,False,0.504,24.224,0.243,20.702
1964-04,-1.111,-0.958,66,,,False,False,False,0.357,22.493,0.181,19.438
1964-05,-1.185,-1.053,66,,,False,False,False,0.234,20.541,0.131,18.112
1964-06,-1.244,-1.08,66,,,False,False,False,0.208,20.016,0.1,17.117
1964-07,-1.37,-1.2,66,,,False,False,False,0.122,17.85,0.057,15.178
1964-08,-1.364,-1.2,66,,,False,False,False,0.122,17.85,0.059,15.26
1964-09,-1.443,-1.212,66,,,False,False,False,0.116,17.64,0.042,14.16
1964-10,-1.329,-1.177,66,,,False,False,False,0.135,18.248,0.069,15.783
1964-11,-1.249,-1.08,66,,,False,False,False,0.208,20.016,0.098,17.036
1964-12,-0.759,-0.64,66,,,False,False,False,1.462,30.464,0.862,27.191
1965-01,-0.519,-0.36,66,,,False,False,False,5.055,39.786,2.496,34.179
1965-02,-0.703,-0.594,66,,,False,False,False,1.788,31.812,1.105,28.68
1965-03,-0.745,-0.63,66,,,False,False,False,1.527,30.75,0.918,27.557
1965-04,-0.837,-0.711,66,,,False,False,False,1.067,28.462,0.609,25.232
1965-05,-0.928,-0.804,66,,,False,False,False,0.707,26.053,0.408,23.146
1965-06,-0.844,-0.715,66,,,False,False,False,1.048,28.354,0.591,25.065
1965-07,-0.902,-0.774,66,,,False,False,False,0.807,26.804,0.457,23.712
1965-08,-0.937,-0.815,66,,,False,False,False,0.673,25.774,0.392,22.947
1965-09,-0.806,-0.68,66,,,False,False,False,1.224,29.317,0.701,26.001
1965-10,-0.812,-0.695,66,,,False,False,False,1.144,28.898,0.683,25.856
1965-11,-0.636,-0.49,66,,,False,False,False,2.847,35.16,1.485,30.565
1965-12,-0.226,-0.04,66,,,False,False,False,20.882,53.992,9.143,45.199
1966-01,-0.272,-0.057,66,,,False,False,False,19.406,53.147,7.461,43.263
1966-02,-0.113,0.011,66,,,False,False,False,26.21,56.699,15.099,50.352
1966-03,-0.208,-0.038,66,,,False,False,False,21.102,54.115,9.934,46.014
1966-04,-0.147,-0.006,66,,,False,False,False,24.291,55.779,12.988,48.746
1966-05,-0.29,-0.128,66,,,False,False,False,14.121,49.632,6.881,42.517
1966-06,-0.372,-0.158,66,,,False,False,False,12.375,48.242,4.793,39.332
1966-07,-0.58,-0.4,66,,,False,False,False,4.234,38.296,1.91,32.267
1966-08,-0.6,-0.446,66,,,False,False,False,3.459,36.665,1.744,31.642
1966-09,-0.63,-0.483,66,,,False,False,False,2.935,35.391,1.53,30.761
1966-10,-0.533,-0.361,66,,,False,False,False,5.023,39.731,2.351,33.742
1966-11,-0.557,-0.39,66,,,False,False,False,4.426,38.663,2.108,32.96
1966-12,-0.362,-0.157,66,,,False,False,False,12.419,48.279,5.004,39.699
1967-01,-0.403,-0.214,66,,,False,False,False,9.637,45.714,4.183,38.198
1967-02,-0.368,-0.158,66,,,False,False,False,12.395,48.258,4.886,39.495
1967-03,-0.522,-0.36,66,,,False,False,False,5.055,39.786,2.464,34.083
1967-04,-0.62,-0.475,66,,,False,False,False,3.031,35.638,1.598,31.052
1967-05,-0.462,-0.265,66,,,False,False,False,7.702,43.56,3.217,36.098
1967-06,-0.68,-0.574,66,,,False,False,False,1.955,32.429,1.223,29.314
1967-07,-0.678,-0.571,66,,,False,False,False,1.981,32.52,1.233,29.365
1967-08,-0.851,-0.715,66,,,False,False,False,1.048,28.354,0.572,24.892
1967-09,-0.702,-0.591,66,,,False,False,False,1.816,31.917,1.11,28.708
1967-10,-0.327,-0.148,66,,,False,False,False,12.913,48.686,5.86,41.072
1967-11,-0.276,-0.081,66,,,False,False,False,17.408,51.919,7.339,43.11
1967-12,-0.215,-0.04,66,,,False,False,False,20.882,53.992,9.627,45.704
1968-01,-0.127,0.01,66,,,False,False,False,26.08,56.639,14.174,49.672
1968-02,-0.205,-0.037,66,,,False,False,False,21.201,54.169,10.068,46.146
1968-03,-0.275,-0.073,66,,,False,False,False,18.035,52.316,7.379,43.16
1968-04,-0.33,-0.149,66,,,False,False,False,12.871,48.651,5.778,40.947
1968-05,-0.439,-0.24,66,,,False,False,False,8.605,44.612,3.555,36.881
1968-06,-0.639,-0.492,66,,,False,False,False,2.812,35.067,1.47,30.498
1968-07,-0.682,-0.578,66,,,False,False,False,1.927,32.327,1.212,29.257
1968-08,-0.821,-0.697,66,,,False,False,False,1.134,28.84,0.655,25.628
1968-09,-0.743,-0.63,66,,,False,False,False,1.527,30.75,0.925,27.603
1968-10,-0.653,-0.525,66,,,False,False,False,2.431,33.985,1.378,30.078
1968-11,-0.633,-0.486,66,,,False,False,False,2.891,35.278,1.508,30.665
1968-12,-0.66,-0.55,66,,,False,False,False,2.173,33.175,1.339,29.89
1969-01,-0.445,-0.24,66,,,False,False,False,8.605,44.612,3.473,36.697
1969-02,-0.39,-0.159,66,,,False,False,False,12.296,48.175,4.435,38.681
1969-03,-0.526,-0.36,66,,,False,False,False,5.055,39.786,2.425,33.966
1969-04,-0.547,-0.384,66,,,False,False,False,4.541,38.878,2.203,33.271
1969-05,-0.547,-0.383,66,,,False,False,False,4.573,38.937,2.211,33.297
1969-06,-0.687,-0.58,66,,,False,False,False,1.906,32.253,1.186,29.119
1969-07,-1.011,-0.842,66,,,False,False,False,0.598,25.13,0.282,21.368
1969-08,-1.108,-0.95,66,,,False,False,False,0.37,22.659,0.184,19.49
1969-09,-1.288,-1.118,66,,,False,False,False,0.175,19.298,0.083,16.417
1969-10,-1.47,-1.232,66,,,False,False,False,0.106,17.313,0.037,13.8
1969-11,-0.944,-0.815,66,,,False,False,False,0.673,25.774,0.38,22.795
1969-12,-0.694,-0.58,66,,,False,False,False,1.906,32.253,1.15,28.926
1970-01,-0.634,-0.488,66,,,False,False,False,2.871,35.224,1.497,30.619
1970-02,-0.627,-0.48,66,,,False,False,False,2.97,35.482,1.55,30.846
1970-03,-0.596,-0.427,66,,,False,False,False,3.753,37.315,1.775,31.76
1970-04,-0.485,-0.296,66,,,False,False,False,6.712,42.29,2.91,35.326
1970-05,-0.785,-0.68,66,,,False,False,False,1.224,29.317,0.769,26.53
1970-06,-0.994,-0.835,66,,,False,False,False,0.614,25.276,0.304,21.718
1970-07,-1.044,-0.88,66,,,False,False,False,0.504,24.224,0.244,20.724
1970-08,-1.066,-0.907,66,,,False,False,False,0.447,23.6,0.221,20.289
1970-09,-1.174,-1.043,66,,,False,False,False,0.245,20.732,0.137,18.3
1970-10,-1.076,-0.919,66,,,False,False,False,0.423,23.328,0.212,20.099
1970-11,-0.617,-0.466,66,,,False,False,False,3.166,35.974,1.621,31.145
1970-12,-0.655,-0.528,66,,,False,False,False,2.397,33.881,1.369,30.036
1971-01,-0.647,-0.52,66,,,False,False,False,2.492,34.167,1.417,30.255
1971-02,-0.696,-0.58,66,,,False,False,False,1.904,32.244,1.138,28.862
1971-03,-0.584,-0.404,66,,,False,False,False,4.162,38.156,1.875,32.137
1971-04,-0.702,-0.59,66,,,False,False,False,1.824,31.946,1.112,28.718
1971-05,-0.912,-0.793,66,,,False,False,False,0.743,26.33,0.437,23.488
1971-06,-0.979,-0.83,66,,,False,False,False,0.629,25.408,0.325,22.033
1971-07,-1.172,-1.042,66,,,False,False,False,0.246,20.751,0.138,18.331
1971-08,-1.274,-1.105,66,,,False,False,False,0.186,19.547,0.088,16.64
1971-09,-1.424,-1.211,66,,,False,False,False,0.116,17.662,0.045,14.422
1971-10,-1.469,-1.231,66,,,False,False,False,0.106,17.326,0.037,13.809
1971-11,-1.271,-1.1,66,,,False,False,False,0.19,19.64,0.089,16.674
1971-12,-1.365,-1.2,66,,,False,False,False,0.122,17.85,0.059,15.251
1972-01,-1.203,-1.064,66,,,False,False,False,0.223,20.316,0.121,17.803
1972-02,-1.199,-1.063,66,,,False,False,False,0.224,20.34,0.123,17.874
1972-03,-1.161,-1.009,66,,,False,False,False,0.285,21.423,0.145,18.53
1972-04,-1.08,-0.92,66,,,False,False,False,0.422,23.317,0.208,20.011
1972-05,-1.217,-1.08,66,,,False,False,False,0.208,20.016,0.113,17.565
1972-06,-1.135,-0.988,66,,,False,False,False,0.312,21.848,0.163,18.987
1972-07,-1.21,-1.07,66,,,False,False,False,0.217,20.208,0.117,17.675
1972-08,-1.407,-1.21,66,,,False,False,False,0.117,17.681,0.049,14.657
1972-09,-1.561,-1.284,66,,,False,False,False,0.084,16.468,0.025,12.646
1972-10,-1.635,-1.3,66,,,False,False,False,0.078,16.219,0.018,11.79
1972-11,-1.331,-1.178,66,,,False,False,False,0.135,18.233,0.068,15.747
1972-12,-1.201,-1.064,66,,,False,False,False,0.223,20.328,0.122,17.84
1973-01,-1.213,-1.08,66,,,False,False,False,0.208,20.016,0.115,17.631
1973-02,-1.298,-1.152,66,,,False,False,False,0.151,18.692,0.079,16.255
1973-03,-1.378,-1.202,66,,,False,False,False,0.121,17.808,0.055,15.061
1973-04,-1.411,-1.21,66,,,False,False,False,0.117,17.676,0.048,14.593
1973-05,-1.358,-1.195,66,,,False,False,False,0.125,17.931,0.06,15.345
1973-06,-1.617,-1.29,66,,,False,False,False,0.082,16.386,0.019,11.987
1973-07,-1.62,-1.291,66,,,False,False,False,0.081,16.361,0.019,11.958
1973-08,-1.576,-1.286,66,,,False,False,False,0.083,16.447,0.023,12.469
1973-09,-1.356,-1.19,66,,,False,False,False,0.128,18.019,0.061,15.38
1973-10,-1.364,-1.2,66,,,False,False,False,0.122,17.85,0.059,15.271
1973-11,-1.192,-1.061,66,,,False,False,False,0.226,20.379,0.127,17.989
1973-12,-1.089,-0.923,66,,,False,False,False,0.417,23.257,0.2,19.852
1974-01,-0.75,-0.631,66,,,False,False,False,1.524,30.735,0.897,27.418
1974-02,-0.634,-0.487,66,,,False,False,False,2.878,35.243,1.501,30.635
1974-03,-0.742,-0.63,66,,,False,False,False,1.527,30.75,0.93,27.635
1974-04,-0.982,-0.83,66,,,False,False,False,0.629,25.408,0.321,21.986
1974-05,-1.031,-0.85,66,,,False,False,False,0.576,24.928,0.258,20.968
1974-06,-1.274,-1.106,66,,,False,False,False,0.185,19.532,0.088,16.628
1974-07,-1.28,-1.111,66,,,False,False,False,0.181,19.44,0.086,16.545
1974-08,-1.438,-1.212,66,,,False,False,False,0.116,17.645,0.042,14.22
1974-09,-1.088,-0.921,66,,,False,False,False,0.421,23.298,0.2,19.86
1974-10,-0.994,-0.835,66,,,False,False,False,0.617,25.297,0.305,21.733
1974-11,-0.893,-0.76,66,,,False,False,False,0.858,27.163,0.475,23.919
1974-12,-0.915,-0.796,66,,,False,False,False,0.733,26.255,0.431,23.423
1975-01,-0.65,-0.52,66,,,False,False,False,2.487,34.153,1.396,30.163
1975-02,-0.795,-0.68,66,,,False,False,False,1.224,29.317,0.735,26.267
1975-03,-0.838,-0.711,66,,,False,False,False,1.065,28.452,0.608,25.221
1975-04,-0.805,-0.68,66,,,False,False,False,1.224,29.317,0.702,26.012
1975-05,-1.007,-0.841,66,,,False,False,False,0.601,25.154,0.287,21.453
1975-06,-1.304,-1.164,66,,,False,False,False,0.143,18.47,0.077,16.164
1975-07,-1.471,-1.233,66,,,False,False,False,0.105,17.291,0.037,13.784
1975-08,-1.5,-1.266,66,,,False,False,False,0.091,16.762,0.032,13.411
1975-09,-1.468,-1.23,66,,,False,False,False,0.107,17.344,0.037,13.822
1975-10,-1.47,-1.233,66,,,False,False,False,0.106,17.304,0.037,13.793
1975-11,-1.296,-1.146,66,,,False,False,False,0.155,18.789,0.08,16.294
1975-12,-1.277,-1.109,66,,,False,False,False,0.183,19.478,0.087,16.579
1976-01,-1.268,-1.093,66,,,False,False,False,0.196,19.768,0.09,16.722
1976-02,-1.299,-1.153,66,,,False,False,False,0.15,18.666,0.079,16.244
1976-03,-1.34,-1.182,66,,,False,False,False,0.132,18.164,0.065,15.611
1976-04,-1.426,-1.211,66,,,False,False,False,0.116,17.659,0.045,14.388
1976-05,-1.526,-1.281,66,,,False,False,False,0.085,16.519,0.029,13.078
1976-06,-1.777,-1.388,66,,,False,False,False,0.053,14.916,0.009,10.288
1976-07,-1.991,-1.519,66,,,False,False,False,0.03,13.16,0.004,8.392
1976-08,-2.244,-1.675,66,,,False,False,False,0.015,11.345,0.001,6.592
1976-09,-1.921,-1.477,66,,,False,False,False,0.036,13.71,0.005,8.97
1976-10,-1.624,-1.294,66,,,False,False,False,0.081,16.323,0.019,11.912
1976-11,-1.441,-1.212,66,,,False,False,False,0.116,17.642,0.042,14.18
1976-12,-1.387,-1.206,66,,,False,False,False,0.119,17.75,0.053,14.938
1977-01,-1.231,-1.08,66,,,False,False,False,0.208,20.016,0.107,17.337
1977-02,-0.812,-0.695,66,,,False,False,False,1.145,28.898,0.683,25.857
1977-03,-0.837,-0.711,66,,,False,False,False,1.067,28.467,0.61,25.237
1977-04,-0.865,-0.72,66,,,False,False,False,1.025,28.22,0.539,24.57
1977-05,-1.066,-0.908,66,,,False,False,False,0.446,23.595,0.221,20.281
1977-06,-1.102,-0.948,66,,,False,False,False,0.373,22.706,0.188,19.598
1977-07,-1.377,-1.202,66,,,False,False,False,0.121,17.815,0.056,15.078
1977-08,-1.484,-1.248,66,,,False,False,False,0.099,17.055,0.035,13.618
1977-09,-1.566,-1.285,66,,,False,False,False,0.084,16.462,0.024,12.589
1977-10,-1.337,-1.18,66,,,False,False,False,0.133,18.194,0.066,15.66
1977-11,-1.112,-0.964,66,,,False,False,False,0.348,22.362,0.18,19.406
1977-12,-0.916,-0.796,66,,,False,False,False,0.731,26.236,0.43,23.411
1978-01,-0.797,-0.68,66,,,False,False,False,1.224,29.317,0.728,26.218
1978-02,-0.717,-0.611,66,,,False,False,False,1.663,31.319,1.04,28.307
1978-03,-0.722,-0.613,66,,,False,False,False,1.646,31.251,1.015,28.159
1978-04,-0.835,-0.71,66,,,False,False,False,1.071,28.49,0.617,25.296
1978-05,-1.083,-0.92,66,,,False,False,False,0.422,23.317,0.205,19.959
1978-06,-1.223,-1.08,66,,,False,False,False,0.208,20.016,0.11,17.46
1978-07,-1.282,-1.113,66,,,False,False,False,0.179,19.394,0.085,16.504
1978-08,-1.324,-1.175,66,,,False,False,False,0.136,18.282,0.071,15.861
1978-09,-1.405,-1.21,66,,,False,False,False,0.117,17.681,0.049,14.683
1978-10,-1.503,-1.269,66,,,False,False,False,0.09,16.706,0.032,13.372
1978-11,-1.425,-1.211,66,,,False,False,False,0.116,17.66,0.045,14.396
1978-12,-1.102,-0.948,66,,,False,False,False,0.373,22.705,0.188,19.596
1979-01,-0.905,-0.785,66,,,False,False,False,0.768,26.518,0.452,23.66
1979-02,-0.935,-0.815,66,,,False,False,False,0.673,25.774,0.394,22.977
1979-03,-0.772,-0.66,66,,,False,False,False,1.337,29.882,0.815,26.862
1979-04,-0.85,-0.715,66,,,False,False,False,1.048,28.354,0.576,24.927
1979-05,-0.811,-0.695,66,,,False,False,False,1.145,28.9,0.684,25.866
1979-06,-1.105,-0.95,66,,,False,False,False,0.37,22.666,0.186,19.536
1979-07,-1.384,-1.204,66,,,False,False,False,0.12,17.776,0.054,14.98
1979-08,-1.344,-1.184,66,,,False,False,False,0.131,18.128,0.064,15.552
1979-09,-1.412,-1.21,66,,,False,False,False,0.117,17.675,0.048,14.578
1979-10,-1.266,-1.087,66,,,False,False,False,0.201,19.873,0.091,16.76
1979-11,-0.993,-0.833,66,,,False,False,False,0.621,25.33,0.306,21.757
1979-12,-0.615,-0.461,66,,,False,False,False,3.237,36.146,1.636,31.208
1980-01,-0.393,-0.2,66,,,False,False,False,10.274,46.348,4.36,38.539
1980-02,-0.22,-0.04,66,,,False,False,False,20.882,53.992,9.385,45.453
1980-03,-0.147,-0.006,66,,,False,False,False,24.288,55.778,12.977,48.738
1980-04,-0.429,-0.24,66,,,False,False,False,8.605,44.612,3.725,37.255
1980-05,-0.655,-0.528,66,,,False,False,False,2.399,33.887,1.37,30.038
1980-06,-0.748,-0.63,66,,,False,False,False,1.527,30.75,0.905,27.473
1980-07,-0.996,-0.837,66,,,False,False,False,0.609,25.232,0.302,21.687
1980-08,-0.955,-0.819,66,,,False,False,False,0.662,25.682,0.362,22.561
1980-09,-0.985,-0.83,66,,,False,False,False,0.629,25.408,0.316,21.907
1980-10,-0.817,-0.696,66,,,False,False,False,1.139,28.866,0.668,25.732
1980-11,-0.681,-0.576,66,,,False,False,False,1.938,32.367,1.216,29.279
1980-12,-0.612,-0.457,66,,,False,False,False,3.291,36.276,1.651,31.27
1981-01,-0.643,-0.513,66,,,False,False,False,2.566,34.383,1.445,30.384
1981-02,-0.742,-0.63,66,,,False,False,False,1.527,30.75,0.932,27.645
1981-03,-0.417,-0.236,66,,,False,False,False,8.759,44.783,3.918,37.663
1981-04,-0.455,-0.25,66,,,False,False,False,8.232,44.189,3.314,36.33
1981-05,-0.577,-0.4,66,,,False,False,False,4.234,38.296,1.931,32.342
1981-06,-0.727,-0.629,66,,,False,False,False,1.535,30.784,0.993,28.026
1981-07,-0.933,-0.812,66,,,False,False,False,0.68,25.837,0.399,23.036
1981-08,-1.176,-1.044,66,,,False,False,False,0.244,20.711,0.136,18.267
1981-09,-1.081,-0.92,66,,,False,False,False,0.422,23.317,0.207,19.991
1981-10,-0.664,-0.553,66,,,False,False,False,2.153,33.107,1.316,29.781
1981-11,-0.613,-0.458,66,,,False,False,False,3.279,36.246,1.648,31.255
1981-12,-0.527,-0.36,66,,,False,False,False,5.055,39.786,2.414,33.935
1982-01,-0.592,-0.42,66,,,False,False,False,3.875,37.572,1.809,31.889
1982-02,-0.619,-0.473,66,,,False,False,False,3.066,35.727,1.604,31.077
1982-03,-0.597,-0.436,66,,,False,False,False,3.608,37.0,1.765,31.722
1982-04,-0.791,-0.68,66,,,False,False,False,1.224,29.317,0.747,26.363
1982-05,-0.973,-0.828,66,,,False,False,False,0.636,25.466,0.334,22.175
1982-06,-1.107,-0.95,66,,,False,False,False,0.37,22.659,0.184,19.502
1982-07,-1.349,-1.186,66,,,False,False,False,0.13,18.09,0.063,15.492
1982-08,-1.408,-1.21,66,,,False,False,False,0.117,17.68,0.049,14.634
1982-09,-1.289,-1.12,66,,,False,False,False,0.174,19.275,0.082,16.397
1982-10,-1.146,-1.0,66,,,False,False,False,0.296,21.603,0.155,18.793
1982-11,-0.718,-0.611,66,,,False,False,False,1.658,31.298,1.032,28.261
1982-12,-0.614,-0.459,66,,,False,False,False,3.255,36.189,1.641,31.227
1983-01,-0.538,-0.37,66,,,False,False,False,4.83,39.398,2.301,33.584
1983-02,-0.597,-0.436,66,,,False,False,False,3.613,37.011,1.765,31.723
1983-03,-0.527,-0.36,66,,,False,False,False,5.055,39.786,2.416,33.94
1983-04,-0.554,-0.389,66,,,False,False,False,4.438,38.687,2.135,33.049
1983-05,-0.576,-0.4,66,,,False,False,False,4.234,38.296,1.937,32.365
1983-06,-0.834,-0.709,66,,,False,False,False,1.077,28.521,0.618,25.311
1983-07,-1.189,-1.06,66,,,False,False,False,0.227,20.394,0.128,18.033
1983-08,-1.229,-1.08,66,,,False,False,False,0.208,20.016,0.108,17.371
1983-09,-1.076,-0.92,66,,,False,False,False,0.422,23.317,0.212,20.092
1983-10,-1.078,-0.92,66,,,False,False,False,0.422,23.317,0.21,20.06
1983-11,-1.188,-1.059,66,,,False,False,False,0.228,20.417,0.129,18.062
1983-12,-0.853,-0.715,66,,,False,False,False,1.048,28.354,0.567,24.848
1984-01,-0.618,-0.47,66,,,False,False,False,3.098,35.805,1.61,31.099
1984-02,-0.659,-0.549,66,,,False,False,False,2.189,33.225,1.345,29.921
1984-03,-0.736,-0.63,66,,,False,False,False,1.527,30.75,0.953,27.779
1984-04,-0.951,-0.815,66,,,False,False,False,0.673,25.774,0.368,22.638
1984-05,-1.121,-0.973,66,,,False,False,False,0.333,22.16,0.173,19.243
1984-06,-1.289,-1.119,66,,,False,False,False,0.175,19.283,0.082,16.403
1984-07,-1.513,-1.28,66,,,False,False,False,0.086,16.536,0.03,13.236
1984-08,-1.578,-1.286,66,,,False,False,False,0.083,16.445,0.023,12.446
1984-09,-1.292,-1.133,66,,,False,False,False,0.164,19.024,0.081,16.351
1984-10,-1.111,-0.96,66,,,False,False,False,0.354,22.446,0.181,19.427
1984-11,-0.773,-0.66,66,,,False,False,False,1.337,29.882,0.811,26.831
1984-12,-0.583,-0.403,66,,,False,False,False,4.18,38.191,1.881,32.158
1985-01,-0.573,-0.4,66,,,False,False,False,4.242,38.313,1.964,32.458
1985-02,-0.582,-0.401,66,,,False,False,False,4.207,38.245,1.889,32.191
1985-03,-0.651,-0.52,66,,,False,False,False,2.486,34.151,1.393,30.145
1985-04,-0.643,-0.513,66,,,False,False,False,2.561,34.369,1.443,30.376
1985-05,-0.726,-0.625,66,,,False,False,False,1.563,30.903,0.997,28.054
1985-06,-0.803,-0.68,66,,,False,False,False,1.224,29.317,0.709,26.064
1985-07,-0.909,-0.789,66,,,False,False,False,0.753,26.409,0.444,23.565
1985-08,-0.706,-0.596,66,,,False,False,False,1.779,31.776,1.089,28.589
1985-09,-0.859,-0.717,66,,,False,False,False,1.037,28.291,0.554,24.716
1985-10,-0.972,-0.827,66,,,False,False,False,0.637,25.474,0.336,22.191
1985-11,-0.771,-0.66,66,,,False,False,False,1.337,29.882,0.818,26.88
1985-12,-0.574,-0.4,66,,,False,False,False,4.239,38.306,1.962,32.452
1986-01,-0.436,-0.24,66,,,False,False,False,8.605,44.612,3.601,36.985
1986-02,-0.616,-0.463,66,,,False,False,False,3.204,36.066,1.629,31.178
1986-03,-0.492,-0.314,66,,,False,False,False,6.211,41.589,2.818,35.084
1986-04,-0.513,-0.356,66,,,False,False,False,5.146,39.939,2.561,34.369
1986-05,-0.655,-0.53,66,,,False,False,False,2.383,33.841,1.366,30.019
1986-06,-0.82,-0.697,66,,,False,False,False,1.135,28.847,0.659,25.656
1986-07,-0.882,-0.745,66,,,False,False,False,0.917,27.552,0.5,24.184
1986-08,-0.851,-0.715,66,,,False,False,False,1.048,28.354,0.573,24.898
1986-09,-1.122,-0.974,66,,,False,False,False,0.333,22.154,0.173,19.238
1986-10,-1.08,-0.92,66,,,False,False,False,0.422,23.317,0.207,20.007
1986-11,-0.852,-0.715,66,,,False,False,False,1.048,28.354,0.571,24.878
1986-12,-0.446,-0.24,66,,,False,False,False,8.605,44.612,3.46,36.668
1987-01,-0.575,-0.4,66,,,False,False,False,4.234,38.296,1.953,32.421
1987-02,-0.599,-0.445,66,,,False,False,False,3.467,36.685,1.754,31.68
