Easting,Northing,Head_maOD
241450,362350.0,3.027557347319361
241500,362350.0,3.24329861048348
241550,362350.0,3.0495765491484965
241600,362350.0,0.0
241650,362350.0,3.067487165154178
241700,362350.0,3.278185263936387
241750,362350.0,3.0810326612542123
241800,362350.0,0.0
241850,362350.0,3.089978744328481
241900,362350.0,3.2949287881209024
241950,362350.0,3.094186447618888
242000,362350.0,0.0
242050,362350.0,3.0936351559570228
242100,362350.0,3.292655244843175
242150,362350.0,3.0883711393067435
242200,362350.0,0.0
242250,362350.0,3.0784620533337828
242300,362350.0,3.2718719863248156
242350,362350.0,3.063961733506921
242400,362350.0,0.0
242450,362350.0,3.0448313346357145
242500,362350.0,3.2322644912726917
242550,362350.0,3.020866345068828
242600,362350.0,0.0
242650,362350.0,2.991698214382168
242700,362350.0,3.1728374368968395
242750,362350.0,2.95697762592339
242800,362350.0,0.0
242850,362350.0,2.916627821478719
242900,362350.0,3.091567787727248
242950,362350.0,2.870850864468739
243000,362350.0,0.0
243050,362350.0,2.8199745377006487
243100,362350.0,2.988072686293681
243150,362350.0,2.7643120580077856
243200,362350.0,0.0
243250,362350.0,2.7040091925952354
243300,362350.0,2.8634935649122175
241400,362400.0,3.0933597364150414
241450,362400.0,3.2597961576306753
241500,362400.0,3.3616014795057554
241550,362400.0,3.2825001010687473
241600,362400.0,3.139405296339557
241650,362400.0,3.300960553416808
241700,362400.0,3.397889281777984
241750,362400.0,3.314779940992204
241800,362400.0,3.167777634356698
241850,362400.0,3.323620820841801
241900,362400.0,3.4148894225828577
241950,362400.0,3.3273493214385246
242000,362400.0,3.1763377957420156
242050,362400.0,3.32608884722319
242100,362400.0,3.4117886975853295
242150,362400.0,3.320064319821359
242200,362400.0,3.1651397281868414
242250,362400.0,3.309353475312125
242300,362400.0,3.3899424109421337
242350,362400.0,3.293835373696441
242400,362400.0,3.1348774795644063
242450,362400.0,3.273342285726861
242500,362400.0,3.3483167965180582
242550,362400.0,3.2477904002567106
242600,362400.0,3.084927713855528
242650,362400.0,3.217071170447334
242700,362400.0,3.286423262114846
242750,362400.0,3.180744154701261
242800,362400.0,3.012324596610725
242850,362400.0,3.1382847040654545
242900,362400.0,3.2015902358033377
242950,362400.0,3.0895739493192083
243000,362400.0,2.9155099716972677
243050,362400.0,3.03483205658165
243100,362400.0,3.0916287432719245
243150,362400.0,2.9743346538238873
243200,362400.0,2.796642456715024
243250,362400.0,2.908145410147517
243300,362400.0,2.9574764574908308
243350,362400.0,2.8357804314703188
241350,362450.0,3.489508634705649
241400,362450.0,3.4815616976048704
241450,362450.0,3.5163782242281862
241500,362450.0,3.5478526509754906
241550,362450.0,3.539506270726651
241600,362450.0,3.5278579757983346
241650,362450.0,3.5583382257822276
241700,362450.0,3.585184796394896
241750,362450.0,3.5721859478609783
241800,362450.0,3.555598666862156
241850,362450.0,3.5805187248973436
241900,362450.0,3.601627179506067
241950,362450.0,3.583207100864477
242000,362450.0,3.5613105923362816
242050,362450.0,3.580695086185464
242100,362450.0,3.596630164316492
242150,362450.0,3.573734631500591
242200,362450.0,3.547550622932705
242250,362450.0,3.5624309118518025
242300,362450.0,3.5737454419330748
242350,362450.0,3.546001549763171
242400,362450.0,3.514605390100701
242450,362450.0,3.523773603274464
242500,362450.0,3.5291878344723866
242550,362450.0,3.4959984380512688
242600,362450.0,3.4595891198588817
242650,362450.0,3.463821808876122
242700,362450.0,3.464728258397041
242750,362450.0,3.4269764468584785
242800,362450.0,3.385223418206842
242850,362450.0,3.3835265505784675
242900,362450.0,3.3777786988560106
242950,362450.0,3.3325790590505893
243000,362450.0,3.2832919839967802
243050,362450.0,3.274278621580811
243100,362450.0,3.2612300667087935
243150,362450.0,3.2089443761602015
243200,362450.0,3.1528302737067317
243250,362450.0,3.1365915904180524
243300,362450.0,3.1160324403075266
243350,362450.0,3.0565088644667875
243400,362450.0,2.992733732634291
241300,362500.0,3.6705134910316377
241350,362500.0,3.681390066348431
241400,362500.0,3.69144696526037
241450,362500.0,3.7084599935724123
241500,362500.0,3.7245494697334247
241550,362500.0,3.732230408063415
241600,362500.0,3.7387722610877834
241650,362500.0,3.7517207528211007
241700,362500.0,3.7631933127753103
241750,362500.0,3.765760386812187
241800,362500.0,3.7666804915756806
241850,362500.0,3.7735187657213545
241900,362500.0,3.7786081988359737
241950,362500.0,3.774801858439721
242000,362500.0,3.7695149144738656
242050,362500.0,3.770507235724841
242100,362500.0,3.770528689940775
242150,362500.0,3.762647409508316
242200,362500.0,3.7539334792407675
242250,362500.0,3.7515533773366707
242300,362500.0,3.747653825062525
242350,362500.0,3.734796664986704
242400,362500.0,3.719948817217944
242450,362500.0,3.710505732890278
242500,362500.0,3.6991167468668795
242550,362500.0,3.679226816088556
242600,362500.0,3.65871784047855
242650,362500.0,3.645505457274065
242700,362500.0,3.6319620458757322
242750,362500.0,3.6100902109329667
242800,362500.0,3.586103939361248
242850,362500.0,3.5671555133679207
242900,362500.0,3.5457541348315806
242950,362500.0,3.514759044386946
243000,362500.0,3.4814260523144065
243050,362500.0,3.453405240319655
243100,362500.0,3.4232135486517885
243150,362500.0,3.383693469888971
243200,362500.0,3.342051532361352
243250,362500.0,3.3057089342059878
243300,362500.0,3.2669892061688213
243350,362500.0,3.218612360084898
243400,362500.0,3.1673537997359387
243450,362500.0,3.119876914604643
241200,362550.0,3.7901677002049006
241250,362550.0,3.806803329453421
241300,362550.0,3.8225872247524095
241350,362550.0,3.8362620091978354
241400,362550.0,3.849424423012811
241450,362550.0,3.8635514351151086
241500,362550.0,3.8770893174389154
241550,362550.0,3.888409640975239
241600,362550.0,3.8986794190535203
241650,362550.0,3.9090599214959885
241700,362550.0,3.9178759816858775
241750,362550.0,3.923535559855807
241800,362550.0,3.927330105758618
241850,362550.0,3.9305931339439257
241900,362550.0,3.931867469794149
241950,362550.0,3.9298071574293876
242000,362550.0,3.9260134055653357
242050,362550.0,3.922389676550372
242100,362550.0,3.918400161457377
242150,362550.0,3.9133892883163783
242200,362550.0,3.908524420225766
242250,362550.0,3.9042106642781773
242300,362550.0,3.8980961560471616
242350,362550.0,3.8881866737446344
242400,362550.0,3.8754930168078947
242450,362550.0,3.8611562272849826
242500,362550.0,3.843768853868736
242550,362550.0,3.822794330662658
242600,362550.0,3.8021793253396376
242650,362550.0,3.7862713046188836
242700,362550.0,3.772786621455905
242750,362550.0,3.756812355779571
242800,362550.0,3.7377012006720265
242850,362550.0,3.7165120344164366
242900,362550.0,3.6920801915615553
242950,362550.0,3.663292082155249
243000,362550.0,3.6317731996318674
243050,362550.0,3.599119888130429
243100,362550.0,3.564041461094392
243150,362550.0,3.525202134709072
243200,362550.0,3.484012009467764
243250,362550.0,3.4418156065187056
243300,362550.0,3.3970505685431425
243350,362550.0,3.34808572626094
243400,362550.0,3.2959097351998934
243450,362550.0,3.241267846745898
243500,362550.0,3.181851767302829
241150,362600.0,3.908545855291404
241200,362600.0,3.9244618968711036
241250,362600.0,3.9395566100811306
241300,362600.0,3.953880474782639
241350,362600.0,3.9675502671908784
241400,362600.0,3.9811652847850665
241450,362600.0,3.995095930133998
241500,362600.0,4.00887986840829
241550,362600.0,4.021844446414892
241600,362600.0,4.033775034037944
241650,362600.0,4.044476530770757
241700,362600.0,4.053297459835181
241750,362600.0,4.059709145566985
241800,362600.0,4.063834850099411
241850,362600.0,4.0658531099578274
241900,362600.0,4.06538988695037
241950,362600.0,4.062032473697098
242000,362600.0,4.05601786945017
242050,362600.0,4.0483151226735155
242100,362600.0,4.0410589398307
242150,362600.0,4.0369587235814155
242200,362600.0,4.03568144223547
242250,362600.0,4.034041265622143
242300,362600.0,4.029439526807821
242350,362600.0,4.020758027466938
242400,362600.0,4.0078366090400435
242450,362600.0,3.9902960676602115
242500,362600.0,3.9667587568942926
242550,362600.0,3.936243292347756
242600,362600.0,3.9050202015958715
242650,362600.0,3.890814130155901
242700,362600.0,3.888276988085049
242750,362600.0,3.8808479137900735
242800,362600.0,3.8661595693307342
242850,362600.0,3.8459078706371823
242900,362600.0,3.821094760951593
242950,362600.0,3.7922439036653546
243000,362600.0,3.7601158171371383
243050,362600.0,3.7252965086267085
243100,362600.0,3.687709936828065
