month,site_anomaly_m,site_sd_m,n_wells,P_m,PET,site_anomaly_smoothed_m
1936-10-01,0.026414632186758307,0.04955766107860466,50,0.0509,0.0476914734249135,0.2883506297524909
1936-11-01,0.11916971902113856,0.047980595332002975,50,0.0875,0.0278128341740739,0.2948992310990978
1936-12-01,0.44024197885191385,0.08921480310851783,50,0.1431,0.0226756974458211,0.2966468817153188
1937-01-01,0.49327501363411486,0.08346167555950906,50,0.0828,0.0212592343592063,0.2758169442321749
1937-02-01,0.6785513468304327,0.10376119605659298,50,0.1161,0.0216269788820914,0.24382467023519558
1937-03-01,0.5367384095324111,0.0820933703575992,50,0.0392,0.0211965212542201,0.21004476370791156
1937-04-01,0.405154330012145,0.07557281124627749,50,0.0489,0.0488778507677775,0.17380429262766675
1937-05-01,0.12646607506682842,0.08031815084665357,50,0.019,0.0726128504168452,0.17848796996765226
1937-06-01,0.013216212132843779,0.07012291539171338,50,0.0596,0.0870633707580542,0.16917758583759687
1937-07-01,-0.1271112754783801,0.06469044437698601,50,0.0552999999999999,0.098969293473047,0.14736693553485153
1937-08-01,-0.3112598582853285,0.0774922043772254,50,0.041,0.0957082849914222,0.1313594594147911
1937-09-01,-0.31520507197287634,0.06781848249432552,50,0.0723,0.0691093078991869,0.08500394235881714
1937-10-01,0.08261876026658398,0.037711973370055475,50,0.1626,0.0469158599072464,0.03898906728141071
1937-11-01,0.007445109460473729,0.022458798695749398,50,0.0469,0.0265665257713131,-0.01782805164354838
1937-12-01,0.17851417521896998,0.028535158354454096,50,0.1019,0.0161167585268031,-0.054753182949517386
1938-01-01,0.30118530019338957,0.04368479514695619,50,0.0952,0.0220063644829255,-0.07377861343769583
1938-02-01,0.12228514215874522,0.06345308100545036,50,0.0233,0.0212107918104295,-0.0741467059679132
1938-03-01,-0.01544009139646593,0.08620982071372471,50,0.0368999999999999,0.0404581270116092,-0.07015868205396583
1938-04-01,-0.2766510970873641,0.12902973061916387,50,0.0053,0.0436448467537999,-0.07446507741682551
1938-05-01,-0.31663550060479956,0.11644975934532373,50,0.063,0.0669447628397861,-0.07697803148217237
1938-06-01,-0.2150889537252976,0.06999177528022633,50,0.1033,0.0845288798773473,-0.044685181368534166
1938-07-01,-0.13152838584098864,0.03250164624784446,50,0.1044,0.094257338304751,-0.012313614150029998
1938-08-01,-0.2634035713179601,0.04606847207346226,50,0.0521,0.0906678427089354,0.03800717207985264
1938-09-01,-0.3668818163271925,0.057893200066258775,50,0.0494,0.0702051629713864,0.10284789770614448
1938-10-01,0.05246331148242172,0.05531617868225693,50,0.1681,0.0497746090889126,0.1738243231422395
1938-11-01,0.39495931082413216,0.10001792867533181,50,0.1514,0.0342171182220778,0.25392171977620664
1938-12-01,0.56697298184102,0.10728236436548122,50,0.1104,0.0189462886071631,0.3120124763661813
1939-01-01,0.9050347349519812,0.1490642671597735,50,0.1533,0.0170177354283185,0.34417180438049005
1939-02-01,0.9003738496742472,0.12691498570517779,50,0.0775999999999999,0.0229000180494852,0.3789051909434072
1939-03-01,0.8362770138366744,0.10504696220366655,50,0.0655999999999999,0.0307180961880147,0.41010390273165415
1939-04-01,0.6845176625202416,0.08387392528208404,50,0.0482,0.0456400798218349,0.43290024200987326
1939-05-01,0.3804535784748962,0.07432343821755,50,0.0168,0.0698874008838411,0.4280129809313542
1939-06-01,0.17082298244640814,0.07417449674250955,50,0.0412,0.0889730002722768,0.4060836531207248
1939-07-01,0.2852722529140163,0.03661056800279744,50,0.1194,0.0964151437120403,0.369845952108898
1939-08-01,0.11098097014100325,0.04173388446573396,50,0.0507,0.0955357766879896,0.33722411488677917
1939-09-01,-0.0933257449885632,0.06756653956473767,50,0.0314,0.0708059135854003,0.31672070164384686
1939-10-01,-0.006183821459806739,0.051283603628285844,50,0.0885,0.0415858885825632,0.2932938723422009
1939-11-01,0.13180737709657947,0.03496138371944845,50,0.0991,0.0320636955371666,0.2771994325386222
1939-12-01,0.13212056969909894,0.052479739665752805,50,0.0627,0.0175723138624978,0.26962969851300783
1940-01-01,0.5135726882865547,0.05857819754274868,50,0.1527,0.008890362199092,0.25390087886354656
1940-02-01,0.6543328907590594,0.07843665441396042,50,0.1033,0.0161506472339731,0.21975548010581225
1940-03-01,0.5551550622169225,0.08639640153142338,50,0.0518,0.0293535395885567,0.17590318121052326
1940-04-01,0.4913843848772983,0.09138284077652029,50,0.0650999999999999,0.0476123755380663,0.1459330574088895
1940-05-01,0.28961677016752324,0.09747023731406743,50,0.0387999999999999,0.0716858868198242,0.12331000932385494
1940-06-01,-0.01792285334712698,0.11257383400735071,50,0.0193,0.0995551761381356,0.12123726001345497
1940-07-01,-0.12447253217879567,0.10104258181331399,50,0.0622999999999999,0.0976625849854149,0.12214565198533624
1940-08-01,-0.41524661660246504,0.13156806693529946,50,0.0141,0.0938627988095021,0.09449541307627189
1940-09-01,-0.4529672306081675,0.12274435430142086,50,0.0613,0.067335859327283,0.060604653231933536
1940-10-01,-0.2776603984802218,0.08230124658675646,50,0.105,0.0455804141495033,0.032774892057138294
1940-11-01,0.10693438537177992,0.026048437419924027,50,0.1536,0.0293514654581348,-0.00047709628727026984
1940-12-01,0.14302127336167406,0.03289707535207375,50,0.0716,0.0188658758548613,-0.01958959331320755
1941-01-01,0.18176982137778247,0.054221542145053335,50,0.0691,0.0085572529010866,-0.03139458407943247
1941-02-01,0.24764377262699924,0.06977351349008841,50,0.0792,0.0166036492088884,-0.03959645243620036
1941-03-01,0.22119792811937955,0.08728859023150613,50,0.0613,0.0265630770920443,-0.03934677637594068
1941-04-01,0.0923605247443955,0.11007509633889104,50,0.0395,0.0371425324510103,-0.020293500717679557
1941-05-01,0.06026680585627589,0.10258089949256588,50,0.0697,0.0620063070065027,-0.008700877626603291
1941-07-01,-0.1595827425418261,0.10006653198956426,50,0.0395,0.1072504721003488,-0.03648434548535901
1941-08-01,-0.2228949524600103,0.08682452257736738,50,0.0670999999999999,0.0881900275204565,-0.025968590430506422
1941-09-01,-0.4122505038793489,0.10598864980506463,50,0.0314,0.0774529251584607,-0.030786654084214816
1941-10-01,-0.224327922709034,0.06416701590823627,50,0.1105,0.0501320951005283,-0.03563750731787333
1941-11-01,-0.1385489213873066,0.055803527698130656,50,0.0805,0.0264715534239225,-0.054172706584490866
1941-12-01,-0.22646722893328877,0.08279418402337448,50,0.0385,0.0235855057688384,-0.061482470955583644
1942-01-01,0.2692103340199052,0.05084472875007068,50,0.1764,0.0148017519930713,-0.09476409349753732
1942-02-01,0.1239530575332817,0.07877971159358713,50,0.0266,0.009127271523409,-0.12060064339771377
1942-03-01,0.1894335338230971,0.08419963276953253,50,0.0827,0.0296259567511098,-0.14213929883363693
1942-04-01,-0.0012244630800308865,0.10318440955682548,50,0.0292,0.0519067613217654,-0.14165373251177515
1942-05-01,0.00464335229128227,0.08620593397564422,50,0.0798,0.0686667273502752,-0.1429019004882444
1942-06-01,-0.33911266464716827,0.11788098644595141,50,0.0013,0.0876686980094069,-0.1600856825262298
1942-07-01,-0.46962134134394357,0.11019154698333766,50,0.0517,0.0999508975543419,-0.14524825354699142
1942-08-01,-0.48135881769108807,0.08912195152036771,50,0.0767,0.0948003022034479,-0.1466500037757759
1942-09-01,-0.4064237080170078,0.06769662990147143,50,0.0878,0.0667997645234645,-0.14150318978535079
1942-10-01,-0.2393059384266648,0.043038710276860515,50,0.1041,0.0453703668890106,-0.15632106814407115
1942-11-01,-0.3447543058431313,0.0597391455205961,50,0.0318,0.0211485982170504,-0.17032608768575955
1942-12-01,-0.0484180811824284,0.030540661121972953,50,0.1296999999999999,0.0257418249629273,-0.183711960203068
1943-01-01,0.2523893312744914,0.057909431325439326,50,0.1343,0.0205602406408892,-0.17416189876205354
1943-02-01,0.18571482541838322,0.04949335259208669,50,0.0515,0.0252155739774193,-0.17008921908438282
1943-03-01,0.011618993518452397,0.06511996221439621,50,0.0263,0.0319132085421975,-0.16688163602244666
1943-04-01,-0.16928469758029163,0.08665244492670035,50,0.0285,0.051752371594252,-0.16646846406985158
1943-05-01,-0.15598711791641853,0.06828990196880692,50,0.0790999999999999,0.0695851060013151,-0.15883051126100597
1943-06-01,-0.224511927354995,0.054954867487062145,50,0.0668,0.0901527305406979,-0.14135264000859576
1943-07-01,-0.42074918521189525,0.06784840477332532,50,0.0392999999999999,0.1036748619675059,-0.1475289844940034
1943-08-01,-0.44286782094785404,0.06266257215850062,50,0.0737,0.0904177185089526,-0.16384519635019193
1943-09-01,-0.401465644585867,0.055774007594692296,50,0.0792,0.063216961101959,-0.17946777438701475
1943-10-01,-0.14765050472051747,0.05107535294026724,50,0.1259,0.0463462583205444,-0.1972430306326904
1943-11-01,-0.13501985081420875,0.033908651079947914,50,0.064,0.0253226188403135,-0.20885710339906072
1943-12-01,-0.12253421500731959,0.025491982412871202,50,0.0603999999999999,0.0150204249278146,-0.2273082486827431
1944-01-01,0.056594789000228796,0.03667857950998061,50,0.1042,0.0231882331744359,-0.2491864794125834
1944-02-01,-0.0017561110234907218,0.04511961431405355,50,0.0472999999999999,0.0175925869710442,-0.2462402177705327
1944-03-01,-0.2016840814296557,0.08162351289714395,50,0.0145,0.0259701439539609,-0.2507416111879512
1944-04-01,-0.30865357077673505,0.09263844964660473,50,0.0428,0.0518540114061604,-0.24174043211065252
1944-05-01,-0.37740086132060724,0.0863993067145953,50,0.0567999999999999,0.0701700540367886,-0.249584032336836
1944-06-01,-0.4870506961130788,0.0813306231598082,50,0.052,0.0878997751589486,-0.2482004718274244
1944-07-01,-0.38539404550728634,0.04524989419231063,50,0.1083,0.1059485225725396,-0.2502672993416308
1944-08-01,-0.49688454195687615,0.06029511007950396,50,0.0545,0.0955733555704944,-0.2725470372956266
1944-09-01,-0.29345149565828277,0.06095433183309345,50,0.1177,0.0623900721684805,-0.2877979518453471
1944-10-01,-0.24177370743471907,0.05579905019355937,50,0.0773,0.0427578852807984,-0.3029287653730771
1944-11-01,-0.11841712470126993,0.051666512042139096,50,0.0897,0.0259524252480384,-0.31622629815478004
1944-12-01,-0.1473361451777961,0.030450260446871342,50,0.052,0.0186457771710598,-0.3307308091372468
1945-01-01,-0.21076206644772147,0.039980553644786546,50,0.0389,0.0074710405848684,-0.3338952356963886
1945-02-01,-0.1847670856201369,0.050092135657364936,50,0.0655999999999999,0.0245274216381687,-0.35434288743218506
1945-03-01,-0.38325384376241545,0.08317008031996058,50,0.0159,0.0378729637440324,-0.3873188140623555
1945-04-01,-0.4682239641571699,0.08948467707776626,50,0.0457,0.0537273317740118,-0.44446281023391565
1945-05-01,-0.5514549931102085,0.08561086730341924,50,0.0515,0.0728920124018077,-0.5050179406652009
1945-06-01,-0.5250238148227804,0.05847648343083654,50,0.0839,0.0923695176029886,-0.5878105277158556
1945-07-01,-0.6307658663368437,0.06531540319374741,50,0.0562999999999999,0.1037254351674311,-0.6453894472931766
1945-08-01,-0.8925956615189214,0.09854252404985213,50,0.0133,0.0951762626583454,-0.6756507312817757
1945-09-01,-0.9791794497170051,0.10633182556122903,50,0.0431,0.0717231888617723,-0.6995353243979089
1945-10-01,-0.9684352726101418,0.10065213164060609,50,0.058,0.0510485499466073,-0.7112998450326627
1945-11-01,-1.1119281693091267,0.11573090137666348,50,0.0113,0.0253664218703723,-0.7274404622442816
1945-12-01,-0.8382831801056474,0.0761517687033945,50,0.1087,0.0198935918508096,-0.7436543377889948
1946-01-01,-0.5738974743109112,0.05851945384546519,50,0.1090999999999999,0.0134455760593514,-0.7647006434711784
1946-02-01,-0.47138220301373407,0.05640774318854259,50,0.0775999999999999,0.0227093400050321,-0.7832163832151516
1946-03-01,-0.5244280913794624,0.0549013603317256,50,0.0423,0.0253395855829598,-0.7746992041520572
1946-04-01,-0.6619113706965964,0.0632846650407836,50,0.0299,0.0512136815425559,-0.7424222251936209
1946-05-01,-0.7460214996467666,0.06651975403259582,50,0.0469,0.0691627163905427,-0.7227461183261309
1946-06-01,-0.7775794830089828,0.06681630909340358,50,0.0631,0.0825387950353281,-0.6556440291516633
1946-07-01,-0.852954743264524,0.07913002223163153,50,0.0569,0.0963766398941799,-0.5871599465616284
1946-08-01,-0.7903895127617884,0.09233217511427569,50,0.085,0.0840891259654822,-0.5237955382242706
1946-09-01,-0.5918557022157686,0.116490968178086,50,0.1143,0.0695694598136275,-0.4817670395583224
1946-10-01,-0.7323219902002615,0.09653971858051953,50,0.0264,0.0454008978980813,-0.4078166522857825
1946-11-01,-0.3067030992155165,0.13365838548034822,50,0.1566,0.0297041637789882,-0.31608270340204053
1946-12-01,-0.01647418902522831,0.15519115620746335,50,0.1264,0.0163172399573298,-0.2211854851148414
1947-01-01,0.18647542573738163,0.16142487652372622,50,0.1088,0.012383441458188,-0.13320069766137035
1947-02-01,0.032959780977645264,0.10276886510183662,50,0.0207,0.0,-0.05271712703556289
