Date,Impact_Mean,Edge_Mean,Control_Mean,Impact_BACI_Delta,Edge_BACI_Delta,Impact_CUSUM,Edge_CUSUM
2011-11-01,-1.7967032967032968,-1.9924999999999997,-1.7689646935936874,-0.027738603109609405,-0.22353530640631236,5.203090605284093,2.4588366537069355
2011-12-01,-1.8,-2.005,-1.7711758442335284,-0.028824155766471682,-0.23382415576647153,5.501591202163713,2.441698759322448
2012-01-01,-1.69,-1.8175,-1.6857143628983606,-0.004285637101639317,-0.13178563710163926,5.8246303177081655,2.526599383602793
2012-02-01,-1.65,-1.8125,-1.6666257938496467,0.016625793849646797,-0.1458742061503533,6.168580864203904,2.597411438834424
2012-03-01,-1.69,-1.8749999999999998,-1.8060000000000003,0.11600000000000033,-0.0689999999999995,6.611905616849996,2.7450977002164088
2012-04-01,-1.76,-1.9549999999999998,-1.884,0.12399999999999989,-0.07099999999999995,7.063230369496088,2.890783961598393
2012-05-01,-1.75672131147541,-2.0375,-1.972,0.21527868852458987,-0.06550000000000011,7.60583381066677,3.0419702229803764
2012-06-01,-1.7533333333333334,-2.09,-2.026,0.2726666666666664,-0.06400000000000006,8.205825229979528,3.19465648436236
2012-07-01,-1.750054644808743,-2.11,-2.0439999999999996,0.29394535519125653,-0.06600000000000028,8.827095337816877,3.345342745744344
2012-08-01,-1.7466666666666666,-1.9674999999999998,-1.7633333333333334,0.01666666666666683,-0.20416666666666639,9.171086757129634,3.3578623404596617
2012-09-01,-1.7432786885245901,-1.985,-1.7533333333333332,0.010054644808743074,-0.2316666666666669,9.50846615458447,3.3428819351749786
2012-10-01,-1.74,-1.8874999999999997,-1.6566666666666665,-0.08333333333333348,-0.23083333333333322,9.752457573897228,3.3287348632236293
2012-11-01,-1.46,-1.6275,-1.4675,0.007500000000000062,-0.15999999999999992,10.08728232654332,3.3854211246056134
2012-12-01,-1.18,-1.325,-1.1087500000000001,-0.07124999999999981,-0.21624999999999983,10.343357079189412,3.3858573859875976
2013-01-01,-0.86,-1.02,-0.76875,-0.09124999999999994,-0.25125,10.579431831835503,3.3512936473695816
2013-02-01,-0.79,-0.9600000000000001,-0.6525,-0.13750000000000007,-0.3075000000000001,10.769256584481594,3.2604799087515657
2013-03-01,-0.69,-0.8775000000000001,-0.565,-0.125,-0.3125000000000001,10.971581337127686,3.1646661701335494
2013-04-01,-0.85,-0.9824999999999999,-0.63625,-0.21375,-0.34624999999999995,11.085156089773777,3.0351024315155337
2013-05-01,-0.97,-1.0925,-0.7875,-0.1825,-0.30500000000000005,11.229980842419868,2.9467886928975178
2013-06-01,-1.1,-1.2025,-0.91375,-0.18625000000000014,-0.28874999999999995,11.37105559506596,2.8747249542795017
2013-07-01,-1.22,-1.3125,-1.0474999999999999,-0.1725000000000001,-0.2650000000000001,11.52588034771205,2.8264112156614853
2013-08-01,-1.37,-1.4525000000000001,-1.19875,-0.17125000000000012,-0.25375000000000014,11.681955100358142,2.789347477043469
2013-09-01,-1.4,-1.4749999999999999,-1.2374999999999998,-0.1625000000000001,-0.23750000000000004,11.846779853004234,2.768533738425453
2013-10-01,-1.48,-1.5474999999999999,-1.2899276859504132,-0.1900723140495868,-0.2575723140495867,11.98403229160074,2.72764768575785
2013-11-01,-1.39,-1.3925,-1.1345196280991736,-0.2554803719008263,-0.25798037190082646,12.055876672346004,2.686353575239008
2013-12-01,-1.3,-1.38,-1.1469473140495867,-0.15305268595041333,-0.23305268595041317,12.230148739041683,2.669987150670579
2014-01-01,-1.26,-1.2925,-1.002789256198347,-0.2572107438016531,-0.28971074380165307,12.300262747886121,2.59696266825091
2014-02-01,-0.8,-0.8525,-0.5873811983471074,-0.2126188016528926,-0.2651188016528926,12.41496869887932,2.5485301279800017
2014-03-01,-0.6,-0.6875,-0.47173037190082645,-0.12826962809917353,-0.21576962809917355,12.614023823426239,2.549446761262812
2014-04-01,-0.65,-0.7525000000000001,-0.49714285714285716,-0.15285714285714286,-0.2553571428571429,12.788491433215187,2.510775879787653
2014-05-01,-0.78,-0.9025000000000001,-0.6325000000000001,-0.14749999999999996,-0.27,12.968316185861278,2.4574621411696373
2014-06-01,-0.89,-0.9975,-0.74,-0.15000000000000002,-0.25750000000000006,13.14564093850737,2.4166484025516213
2014-07-01,-1.05,-1.15,-0.9337499999999999,-0.11625000000000019,-0.21625000000000005,13.356715691153461,2.417084663933605
2014-08-01,-1.21,-1.295,-1.09,-0.11999999999999988,-0.20499999999999985,13.564040443799552,2.428770925315589
2014-09-01,-1.33,-1.4175,-1.19625,-0.13375000000000004,-0.22124999999999995,13.757615196445643,2.424207186697573
2014-10-01,-1.45,-1.535,-1.34625,-0.10375000000000001,-0.18874999999999997,13.981189949091736,2.452143448079557
2014-11-01,-1.22,-1.3475000000000001,-1.1225,-0.09749999999999992,-0.2250000000000001,14.211014701737827,2.443829709461541
2014-12-01,-1.16,-1.235,-1.04125,-0.11874999999999991,-0.1937500000000001,14.41958945438392,2.4667659708435252
2015-01-01,-1.16,-1.295,-1.0474999999999999,-0.11250000000000004,-0.24750000000000005,14.63441420703001,2.4359522322255094
2015-02-01,-1.09,-1.1825,-0.93625,-0.15375000000000005,-0.24625000000000008,14.807988959676102,2.4063884936074933
2015-03-01,-1.19,-1.2999999999999998,-1.0474999999999999,-0.14250000000000007,-0.25249999999999995,14.992813712322194,2.3705747549894776
2015-04-01,-1.26,-1.35,-1.1025,-0.15749999999999997,-0.24750000000000005,15.162638464968285,2.3397610163714617
2015-05-01,-1.34,-1.4525000000000001,-1.2125000000000001,-0.12749999999999995,-0.24,15.362463217614378,2.3164472777534457
2015-06-01,-1.36,-1.455,-1.21125,-0.14875000000000016,-0.24375000000000013,15.54103797026047,2.2893835391354296
2015-07-01,-1.44,-1.5899999999999999,-1.3387499999999999,-0.10125000000000006,-0.25125,15.767112722906562,2.2548198005174136
2015-08-01,-1.75,-1.5833333333333333,-1.44875,-0.30125,-0.13458333333333328,15.793187475552655,2.3369227285660643
2015-09-01,-1.85,-1.675,-1.5408709016393443,-0.30912909836065583,-0.13412909836065579,15.81138312983809,2.4194798915873923
2015-10-01,-1.945,-1.75,-1.616929945054945,-0.32807005494505503,-0.13307005494505497,15.810637827539127,2.5030960980243213
2015-11-01,-1.9722950819672131,-1.8516666666666666,-1.6450884975680058,-0.32720658439920736,-0.20657816909866078,15.81075599578601,2.5132041903076443
2015-12-01,-1.895,-1.7083333333333333,-1.535,-0.3600000000000001,-0.17333333333333334,15.778080748432101,2.556557118356295
2016-01-01,-1.1749999999999998,-0.9833333333333333,-0.79625,-0.3787499999999998,-0.18708333333333327,15.726655501078193,2.586160046404946
2016-02-01,-0.9597500000000001,-0.7716666666666666,-0.61,-0.3497500000000001,-0.16166666666666663,15.704230253724285,2.6411796411202637
2016-03-01,-0.8300000000000001,-0.655,-0.4724999999999999,-0.35750000000000015,-0.1825000000000001,15.674055006370377,2.6753659025022474
2016-04-01,-0.9299999999999999,-0.7716666666666666,-0.5425,-0.38749999999999996,-0.22916666666666663,15.613879759016468,2.6628854972175646
2016-05-01,-0.975,-0.8183333333333334,-0.5774999999999999,-0.3975000000000001,-0.24083333333333345,15.54370451166256,2.638738425266215
2016-06-01,-1.135,-0.9783333333333335,-0.78125,-0.35375,-0.1970833333333335,15.517279264308652,2.6583413533148654
2016-07-01,-1.27,-1.0966666666666665,-0.8525,-0.4175,-0.24416666666666642,15.427104016954743,2.630860948030183
2016-08-01,-1.38,-1.22,-1.01,-0.3699999999999999,-0.20999999999999996,15.384428769600834,2.6375472094121672
2016-09-01,-1.505,-1.3383333333333332,-1.13125,-0.3737499999999998,-0.20708333333333306,15.338003522246927,2.647150137460818
2016-10-01,-1.5899999999999999,-1.4216666666666666,-1.2175,-0.37249999999999983,-0.2041666666666666,15.292828274893019,2.659669732176136
2016-11-01,-1.6600000000000001,-1.5033333333333332,-1.29125,-0.36875000000000013,-0.21208333333333318,15.25140302753911,2.6642726602247864
2016-12-01,-1.6099999999999999,-1.4133333333333333,-1.2349999999999999,-0.375,-0.17833333333333345,15.203727780185202,2.702625588273437
2017-01-01,-1.625,-1.4749999999999999,-1.2925,-0.3325,-0.18249999999999988,15.198552532831295,2.736811849655421
2017-02-01,-1.6144915254237289,-1.4487288135593221,-1.2452118644067798,-0.3692796610169491,-0.20351694915254237,15.156597624460437,2.749981161884863
2017-03-01,-1.605,-1.425,-1.2025,-0.4025000000000001,-0.22250000000000014,15.081422377106529,2.7441674232668465
2017-04-01,-1.4649999999999999,-1.3785714285714286,-1.1,-0.36499999999999977,-0.27857142857142847,15.04374712975262,2.682282256077402
2017-05-01,-1.5750000000000002,-1.5095784543325528,-1.2475,-0.3275000000000001,-0.2620784543325527,15.043571882398712,2.636890063126833
2017-06-01,-1.71,-1.657142857142857,-1.3975,-0.3125,-0.25964285714285706,15.058396635044804,2.59393346736596
2017-07-01,-1.74,-1.68,-1.4149999999999998,-0.3250000000000002,-0.2650000000000001,15.060721387690895,2.545619728747944
2017-08-01,-1.825,-1.7714285714285711,-1.5091911764705883,-0.31580882352941164,-0.2622373949579828,15.072237316807575,2.5000685951719452
2017-09-01,-1.935,-1.872857142857143,-1.592747107039537,-0.34225289296046313,-0.2801100358176061,15.057309176493204,2.436644820736323
2017-10-01,-1.965,-1.8957142857142857,-1.6102205882352942,-0.35477941176470584,-0.28549369747899145,15.02985451737459,2.3678373846393157
2017-11-01,-1.9966666666666668,-1.84625,-1.6323011089681776,-0.3643655576984892,-0.21394889103182235,14.992813712322192,2.3705747549894776
2017-12-01,-1.656666666666667,-1.475,-1.3825,-0.2741666666666669,-0.09250000000000003,15.045971798301617,2.4947610163714615
2018-01-01,-1.6133333333333333,-1.4625,-1.2349999999999999,-0.3783333333333334,-0.22750000000000004,14.994963217614375,2.4839472777534457
2018-02-01,-1.5466666666666666,-1.3699999999999999,-1.13375,-0.4129166666666666,-0.23624999999999985,14.9093713035938,2.46438353913543
2018-03-01,-1.4233333333333336,-1.2487499999999998,-1.0125,-0.4108333333333336,-0.23624999999999985,14.825862722906557,2.444819800517414
2018-04-01,-1.3499999999999999,-1.17875,-0.9675,-0.38249999999999984,-0.21124999999999994,14.770687475552648,2.450256061899398
2018-05-01,-1.3866666666666667,-1.2199999999999998,-0.9949999999999999,-0.39166666666666683,-0.22499999999999987,14.706345561532073,2.441942323281382
2018-06-01,-1.5433333333333332,-1.3875000000000002,-1.17375,-0.36958333333333315,-0.2137500000000001,14.664086980844832,2.444878584663366
2018-07-01,-1.6833333333333333,-1.53625,-1.345,-0.3383333333333334,-0.19124999999999992,14.653078400157591,2.47031484604535
2018-08-01,-1.8333333333333333,-1.67875,-1.49125,-0.3420833333333333,-0.1875,14.63831981947035,2.499501107427334
2018-09-01,-1.9733333333333334,-1.81,-1.582383954027085,-0.3909493793062484,-0.22761604597291507,14.574695192810193,2.4885713228364033
2018-10-01,-2.026666666666667,-1.86,-1.638148832858161,-0.3885178338085058,-0.22185116714183906,14.513502111647778,2.483406417076548
2018-11-01,-1.9000000000000001,-1.80125,-1.5836475409836066,-0.31635245901639353,-0.2176024590163934,14.524474405277477,2.4824902194421385
2018-12-01,-1.7466666666666668,-1.6175,-1.44,-0.30666666666666687,-0.1775,14.545132491256902,2.5216764808241225
2019-01-01,-1.5666666666666664,-1.445,-1.27875,-0.2879166666666664,-0.16625,14.584540577236329,2.5721127422061065
2019-02-01,-1.7233333333333334,-1.5625,-1.36125,-0.3620833333333333,-0.20124999999999993,14.549781996549086,2.587549003588091
2019-03-01,-1.7299999999999998,-1.6,-1.38375,-0.3462499999999997,-0.21625000000000005,14.530856749195179,2.587985264970075
2019-04-01,-1.5466666666666666,-1.40625,-1.2575,-0.28916666666666657,-0.14874999999999994,14.569014835174604,2.655921526352059
2019-05-01,-1.6900000000000002,-1.52875,-1.325,-0.3650000000000002,-0.2037500000000001,14.531339587820696,2.668857787734043
2019-06-01,-1.8166666666666667,-1.66,-1.4849999999999999,-0.3316666666666668,-0.17500000000000004,14.526997673800121,2.710544049116027
2019-07-01,-1.8866666666666667,-1.7675,-1.5547303921568627,-0.331936274509804,-0.21276960784313736,14.52238615193641,2.7144607026548737
2019-08-01,-1.9100000000000001,-1.88125,-1.6207162901392442,-0.2892837098607559,-0.26053370986075586,14.560427194721745,2.670613254176102
2019-09-01,-2.0433333333333334,-1.96875,-1.6729521881216254,-0.37038114521170806,-0.2957978118783746,14.51737080215613,2.591501703679711
2019-10-01,-2.0833333333333335,-2.0149999999999997,-1.7027369281045752,-0.38059640522875826,-0.31226307189542446,14.464099149573464,2.4959248931662703
2019-11-01,-1.8466666666666667,-1.74875,-1.5749728260869564,-0.27169384057971024,-0.1737771739130436,14.519730061639846,2.5388339806352107
2019-12-01,-1.7333333333333332,-1.59875,-1.4437771739130434,-0.2895561594202898,-0.1549728260869565,14.557498654865649,2.6005474159302384
2020-01-01,-1.6800000000000004,-1.5524999999999998,-1.3975,-0.2825000000000004,-0.1549999999999998,14.60232340751174,2.662233677312223
2020-02-01,-1.593333333333333,-1.46,-1.2799999999999998,-0.31333333333333324,-0.18000000000000016,14.616314826824498,2.698919938694207
2020-03-01,-1.36,-1.2400000000000002,-1.03125,-0.3287500000000001,-0.2087500000000002,14.614889579470589,2.7068562000761904
2020-04-01,-1.39,-1.23375,-1.06,-0.32999999999999985,-0.17374999999999985,14.61221433211668,2.7497924614581746
2020-05-01,-1.5999999999999999,-1.4375,-1.24125,-0.3587499999999999,-0.19625000000000004,14.580789084762772,2.7702287228401588
2020-06-01,-1.74,-1.58875,-1.40625,-0.33375,-0.1825000000000001,14.574363837408864,2.8044149842221424
2020-07-01,-1.8699999999999999,-1.71,-1.5225,-0.3474999999999999,-0.1875,14.554188590054956,2.833601245604126
2020-08-01,-1.9533333333333334,-1.7975,-1.57375,-0.3795833333333334,-0.22375000000000012,14.501930009367713,2.82653750698611
2020-09-01,-1.6466666666666667,-1.5550000000000002,-1.3475000000000001,-0.2991666666666666,-0.20750000000000002,14.53008809534714,2.8357237683680943
2020-10-01,-1.75,-1.59,-1.42625,-0.32375,-0.16375000000000006,14.53366284799323,2.888660029750078
2020-11-01,-1.6900000000000002,-1.5350000000000001,-1.30625,-0.38375000000000026,-0.22875000000000023,14.477237600639322,2.8765962911320617
2020-12-01,-1.4466666666666665,-1.335,-1.11625,-0.3304166666666666,-0.21875,14.474145686618748,2.8745325525140455
2021-01-01,-1.16,-1.0274999999999999,-0.805,-0.35499999999999987,-0.2224999999999998,14.44647043926484,2.8687188138960296
2021-02-01,-0.8666666666666667,-0.7275,-0.49239406779661016,-0.37427259887005654,-0.23510593220338988,14.399522593040874,2.850299143074624
2021-03-01,-0.68,-0.51875,-0.31875,-0.36125000000000007,-0.20000000000000007,14.365597345686966,2.866985404456608
2021-04-01,-0.7233333333333333,-0.5425,-0.31375000000000003,-0.40958333333333324,-0.22874999999999995,14.283338764999725,2.854921665838592
2021-05-01,-0.96,-0.77625,-0.5062500000000001,-0.4537499999999999,-0.2699999999999999,14.156913517645817,2.801607927220576
2021-06-01,-0.9033333333333333,-0.7175,-0.47125,-0.4320833333333333,-0.24625000000000002,14.052154936958576,2.77204418860256
2021-07-01,-1.1433333333333333,-0.9837499999999999,-0.745,-0.3983333333333333,-0.2387499999999999,13.981146356271335,2.749980449984544
2021-08-01,-1.343333333333333,-1.1675,-0.94875,-0.39458333333333306,-0.21875,13.913887775584094,2.7479167113665284
2021-09-01,-1.49,-1.3137500000000002,-1.0975000000000001,-0.39249999999999985,-0.21625000000000005,13.848712528230186,2.7483529727485125
2021-10-01,-1.5833333333333333,-1.4375,-1.16125,-0.42208333333333337,-0.2762500000000001,13.753953947542945,2.688789234130496
2021-11-01,-1.1633333333333333,-1.0699999999999998,-0.7125,-0.4508333333333333,-0.3574999999999998,13.630445366855703,2.5479754955124805
2021-12-01,-1.1700000000000002,-0.99625,-0.775,-0.39500000000000013,-0.22124999999999995,13.562770119501796,2.5434117568944643
2022-01-01,-1.0466666666666666,-0.9337500000000001,-0.5887500000000001,-0.4579166666666665,-0.345,13.43217820548122,2.4150980182764483
2022-02-01,-1.1266666666666667,-0.9562499999999999,-0.705,-0.42166666666666675,-0.25125,13.337836291460645,2.3805342796584323
2022-03-01,-1.0966666666666667,-0.92125,-0.63,-0.4666666666666667,-0.29125,13.19849437744007,2.3059705410404163
2022-04-01,-1.2166666666666666,-1.0525,-0.79125,-0.42541666666666655,-0.26125,13.100402463419496,2.2614068024224006
2022-05-01,-1.3466666666666667,-1.185,-0.91625,-0.43041666666666667,-0.26875000000000004,12.99731054939892,2.2093430638043845
2022-06-01,-1.4466666666666665,-1.2662499999999999,-1.0074999999999998,-0.4391666666666667,-0.25875000000000004,12.885468635378345,2.1672793251863682
2022-07-01,-1.61,-1.4024999999999999,-1.21625,-0.39375000000000004,-0.1862499999999998,12.819043388024436,2.1977155865683526
2022-08-01,-1.7466666666666668,-1.57125,-1.39,-0.3566666666666669,-0.18125000000000013,12.789701474003861,2.2331518479503365
2022-09-01,-1.8666666666666665,-1.6877766393442624,-1.4882274590163933,-0.37843920765027317,-0.19954918032786906,12.738587018999679,2.2502889290044514
2022-10-01,-1.9833333333333332,-1.760625,-1.5506250000000001,-0.43270833333333303,-0.20999999999999996,12.633203438312437,2.2569751903864352
2022-11-01,-2.0,-1.7739344262295083,-1.5701024590163934,-0.42989754098360655,-0.2038319672131148,12.530630649974922,2.2698294845553044
2022-12-01,-1.6600000000000001,-1.53125,-1.36875,-0.29125000000000023,-0.1625000000000001,12.566705402621015,2.324015745937288
2023-02-01,-1.3566666666666667,-1.22,-1.045,-0.31166666666666676,-0.17500000000000004,12.58236348860044,2.365702007319272
2023-03-01,-1.55,-1.3825,-1.20125,-0.3487500000000001,-0.18125000000000013,12.56093824124653,2.401138268701256
2023-04-01,-1.4566666666666668,-1.29375,-1.06125,-0.39541666666666675,-0.23249999999999993,12.492846327225955,2.38532453008324
2023-05-01,-1.4866666666666666,-1.32375,-1.1262500000000002,-0.3604166666666664,-0.1974999999999998,12.45975441320538,2.404510791465224
2023-06-01,-1.6966666666666665,-1.5074999999999998,-1.3362500000000002,-0.3604166666666664,-0.17124999999999968,12.426662499184804,2.4499470528472083
2023-07-01,-1.8033333333333335,-1.62625,-1.46875,-0.33458333333333345,-0.15749999999999997,12.419403918497562,2.5091333142291923
2023-08-01,-1.9033333333333333,-1.72375,-1.555,-0.3483333333333334,-0.16874999999999996,12.398395337810319,2.5570695756111763
2023-09-01,-1.7866666666666668,-1.6437499999999998,-1.485,-0.30166666666666675,-0.15874999999999972,12.424053423789744,2.6150058369931606
2023-10-01,-1.6933333333333334,-1.55625,-1.37625,-0.3170833333333334,-0.17999999999999994,12.434294843102501,2.6516920983751446
2023-11-01,-1.45,-1.33,-1.135,-0.31499999999999995,-0.19500000000000006,12.446619595748594,2.6733783597571286
2023-12-01,-1.32,-1.22875,-1.05,-0.27,-0.17874999999999996,12.503944348394686,2.7113146211391124
2024-01-01,-1.1533333333333333,-1.0074999999999998,-0.81875,-0.33458333333333334,-0.18874999999999986,12.496685767707445,2.7392508825210964
2024-02-01,-1.0433333333333332,-0.91125,-0.65625,-0.3870833333333332,-0.255,12.436927187020204,2.7009371439030803
2024-03-01,-0.8733333333333334,-0.71875,-0.46249999999999997,-0.41083333333333344,-0.25625000000000003,12.353418606332962,2.6613734052850644
2024-04-01,-0.8233333333333333,-0.6375,-0.41874999999999996,-0.4045833333333333,-0.21875,12.276160025645721,2.659309666667048
2024-05-01,-0.8266666666666667,-0.64625,-0.36624999999999996,-0.4604166666666667,-0.28,12.143068111625146,2.595995928049032
2024-06-01,-1.03,-0.835,-0.5974999999999999,-0.4325000000000001,-0.23750000000000004,12.037892864271237,2.575182189431016
2024-07-01,-1.22,-1.04375,-0.86625,-0.35375,-0.1775,12.01146761691733,2.614368450813
2024-08-01,-1.3499999999999999,-1.198406862745098,-0.95875,-0.3912499999999999,-0.2396568627450979,11.947542369563422,2.591397849449886
2024-09-01,-1.5,-1.304313725490196,-1.1225,-0.37749999999999995,-0.18181372549019592,11.897367122209515,2.626270385341674
2024-10-01,-1.5933333333333335,-1.369828431372549,-1.16125,-0.4320833333333336,-0.20857843137254917,11.792608541522272,2.634378215351109
2024-11-01,-1.5899999999999999,-1.425735294117647,-1.2062499999999998,-0.38375000000000004,-0.21948529411764728,11.736183294168363,2.6315791826154458
2024-12-01,-1.5899999999999999,-1.4325,-1.22125,-0.3687499999999999,-0.21125000000000016,11.694758046814455,2.63701544399743
2025-01-01,-1.2766666666666666,-1.1487500000000002,-0.93625,-0.3404166666666666,-0.21250000000000013,11.68166613279388,2.6412017053794137
2025-02-01,-1.16,-1.0275,-0.7725,-0.38749999999999996,-0.2550000000000001,11.621490885439972,2.6028879667613976
2025-03-01,-1.1700000000000002,-1.06,-0.7825,-0.3875000000000002,-0.2775000000000001,11.561315638086063,2.5420742281433815
2025-04-01,-1.3699999999999999,-1.2,-0.96125,-0.40874999999999984,-0.2387499999999999,11.479890390732155,2.5200104895253657
2025-05-01,-1.5133333333333334,-1.33875,-1.125,-0.3883333333333334,-0.2137500000000001,11.418881810044914,2.5229467509073498
2025-06-01,-1.6466666666666665,-1.455,-1.2325000000000002,-0.41416666666666635,-0.22249999999999992,11.33203989602434,2.517133012289334
2025-07-01,-1.7333333333333334,-1.5250000000000001,-1.32375,-0.4095833333333334,-0.20125000000000015,11.249781315337097,2.5325692736713177
2025-08-01,-1.8366666666666667,-1.705,-1.4613722826086954,-0.3752943840579712,-0.24362771739130462,11.201811683925218,2.5056278176619973
2025-09-01,-1.9266666666666665,-1.82375,-1.5852445652173914,-0.3414221014492751,-0.23850543478260855,11.187714335122035,2.483808644261373
2025-10-01,-1.8399999999999999,-1.7262499999999998,-1.5375,-0.30249999999999977,-0.18874999999999975,11.212539087768127,2.511744905643357
2025-11-01,-1.8504918032786886,-1.8050000000000002,-1.5756147540983607,-0.27487704918032785,-0.22938524590163945,11.264986791233891,2.4990459211237015
2025-12-01,-1.46,-1.345,-1.1275,-0.3325,-0.21750000000000003,11.259811543879984,2.4982321825056855
2026-01-01,-1.1933333333333334,-1.005,-0.7775000000000001,-0.4158333333333333,-0.2274999999999998,11.171302963192742,2.4874184438876696
2026-02-01,-1.21,-1.0575,-0.8025,-0.4075,-0.2550000000000001,11.091127715838834,2.4491047052696535
2026-03-01,-1.0266666666666666,-0.88125,-0.6112500000000001,-0.41541666666666655,-0.2699999999999999,11.003035801818259,2.3957909666516377
