ref_depth,Cluster,Cluster_Label,beta_2_atmospheric_draw,beta_3_drainage,mean_h_prev_m,mean_PET_m_month,h_disp_prev_mean_m,drainage_flux_m_month,et_flux_m_month,drainage_share_pct,all_beta3_pos_sig
3.8,5,C5 (Coastal Forest),1.2786573219982316,0.04329345970206696,-1.1527,0.0549,2.6473,0.11461086872529168,0.07019943920313264,62.01540921065919,True
3.9,1,C1 (Lake Edge),0.9194471894997632,0.08368161894300438,-0.3836,0.0551,3.5164,0.29426006594640397,0.05065227559071378,85.31444964683503,True
3.9,2,C2 (Dune),1.7365570181619827,0.060603977157852984,-0.5357,0.0547,3.3643,0.20389280148501082,0.09495665453391364,68.22592358076753,True
3.9,3,C3 (Western Residual),1.80385403155128,0.05355180474525184,-0.7722,0.0548,3.1278,0.16749852245272503,0.09877203045624573,62.90538725473985,True
3.9,4,C4 (Main Forest),2.563479897185745,0.0172516254323144,-1.3185,0.0551,2.5815,0.04453496500026322,0.14122191215153027,23.97486740901169,True
3.9,5,C5 (Coastal Forest),1.2706877687025575,0.04206890555002531,-1.1527,0.0549,2.7473,0.11557599444716501,0.06976190354566539,62.359612199570726,True
4.0,1,C1 (Lake Edge),0.9088790538007282,0.08153368681859242,-0.3836,0.0551,3.6164,0.2948603942286941,0.05007007780054073,85.48400855802123,True
4.0,2,C2 (Dune),1.730058215253212,0.05899982572047591,-0.5357,0.0547,3.4643,0.20439586217318437,0.0946012935660686,68.36047040910057,True
4.0,3,C3 (Western Residual),1.7968170689254552,0.05212802763120925,-0.7722,0.0548,3.2278,0.1682580567585344,0.09838671375398479,63.10195262225648,True
4.0,4,C4 (Main Forest),2.5597492375455846,0.016812935000088187,-1.3185,0.0551,2.6815,0.045083781846301255,0.1410163903962989,24.225545469958,True
4.0,5,C5 (Coastal Forest),1.263378982960249,0.040901345322581696,-1.1527,0.0549,2.8473,0.11645848826237885,0.06936064462230969,62.673033962895545,True
4.1,1,C1 (Lake Edge),0.8989389570239088,0.07948942148398389,-0.3836,0.0551,3.7164,0.2954164058475083,0.049522478626724396,85.6431150978504,True
4.1,2,C2 (Dune),1.7240077329595094,0.05747403484081429,-0.5357,0.0547,3.5643,0.20485739678331447,0.09427044721267056,68.48489730901284,True
4.1,3,C3 (Western Residual),1.7902592752184865,0.05077339174622077,-0.7722,0.0548,3.3278,0.16896292277464625,0.09802763447793414,63.284231664718654,True
4.1,4,C4 (Main Forest),2.55631694161438,0.016390966265593578,-1.3185,0.0551,2.7815,0.045591371905338934,0.14082730547505307,24.45643995870038,True
4.1,5,C5 (Coastal Forest),1.256665809586145,0.039787794709831945,-1.1527,0.0549,2.9473,0.11726665268533124,0.06899208535468743,62.959007410506494,True
4.2,1,C1 (Lake Edge),0.8895764479548114,0.07754172264026069,-0.3836,0.0551,3.8164,0.29593210308750884,0.04900669871570363,85.79263960461545,True
4.2,2,C2 (Dune),1.7183663199671515,0.05602126923761103,-0.5357,0.0547,3.6643,0.2052813631614857,0.09396196917308079,68.6001460951426,True
4.2,3,C3 (Western Residual),1.7841382715104666,0.049483303448676734,-0.7722,0.0548,3.4278,0.16961811685475708,0.09769247212327764,63.45357193040147,True
4.2,4,C4 (Main Forest),2.5531549829454567,0.015985265949604543,-1.3185,0.0551,2.8815,0.04606144556539246,0.14065311341298162,24.669445070283704,True
4.2,5,C5 (Coastal Forest),1.2504903491786725,0.03872535293519555,-1.1527,0.0549,3.0473,0.11800785105773501,0.06865304701347788,63.22044535150255,True
4.3,1,C1 (Lake Edge),0.8807460815941736,0.07568410558115449,-0.3836,0.0551,3.9164,0.2964110590357121,0.04852023450593282,85.93336255236733,True
4.3,2,C2 (Dune),1.7130988386742396,0.05463664427722315,-0.5357,0.0547,3.7643,0.20567128143522026,0.09367393808849003,68.70705393674396,True
4.3,3,C3 (Western Residual),1.778416187352324,0.04825353560527064,-0.7722,0.0548,3.5278,0.17022809085835086,0.09737915305152592,63.61116701148766,True
4.3,4,C4 (Main Forest),2.550238242261961,0.01559531784919853,-1.3185,0.0551,2.9815,0.04649734429617322,0.14049243039103726,24.866249704804577,True
4.3,5,C5 (Coastal Forest),1.2448010923282118,0.03771122570523459,-1.1527,0.0549,3.1473,0.1186886215452937,0.0683407016856767,63.45990002793312,True
4.4,1,C1 (Lake Edge),0.8724068355523992,0.07391063776372617,-0.3836,0.0551,4.0164,0.2968564706187585,0.04806082607709577,86.06598551667432,True
4.4,2,C2 (Dune),1.7081737689105672,0.053315681892450416,-0.5357,0.0547,3.8643,0.20603028899234774,0.09340463040483017,68.80636680822921,True
4.4,3,C3 (Western Residual),1.773059109988036,0.047080195792022946,-0.7722,0.0548,3.6278,0.17079682004500768,0.09708582033206696,63.75807697153952,True
4.4,4,C4 (Main Forest),2.547544198371328,0.015220565045239345,-1.3185,0.0551,3.0815,0.04690207761946159,0.1403440157184381,25.048361107765945,True
4.4,5,C5 (Coastal Forest),1.2395521571986226,0.03674273962293495,-1.1527,0.0549,3.2473,0.1193147771835522,0.06805253041713466,63.679613434929244,True
4.5,1,C1 (Lake Edge),0.8645216038166011,0.07221588283252388,-0.3836,0.0551,4.1164,0.2972712042642694,0.0476264292617707,86.19114060747104,True
4.5,2,C2 (Dune),1.7035627786582639,0.05205427123587482,-0.5357,0.0547,3.9643,0.20636118778041562,0.0931524968993547,68.8987509873046,True
4.5,3,C3 (Western Residual),1.7680366083400987,0.045959697092282134,-0.7722,0.0548,3.7278,0.17132786157029825,0.0968108076774621,63.89524571407161,True
4.5,4,C4 (Main Forest),2.5450526482482205,0.01486042696425841,-1.3185,0.0551,3.1815,0.04727835703327033,0.14020675641205818,25.217125863732594,True
4.5,5,C5 (Coastal Forest),1.2347026198393836,0.03581735030253478,-1.1527,0.0549,3.3473,0.11989149348889096,0.06778628644609072,63.88155994301812,True
4.6,1,C1 (Lake Edge),0.857056756491201,0.07059485112860142,-0.3836,0.0551,4.2164,0.29765783531962065,0.04721519139157341,86.30939860915458,True
4.6,2,C2 (Dune),1.6992403518699801,0.05084863354054042,-0.5357,0.0547,4.0643,0.20666648509819435,0.09291614232936908,68.98480291490353,True
4.6,3,C3 (Western Residual),1.7633213207808054,0.04488873138490586,-0.7722,0.0548,3.8278,0.17182440499235316,0.0965526168714045,64.02351579845025,True
4.6,4,C4 (Main Forest),2.542745455198025,0.014514312387171505,-1.3185,0.0551,3.2815,0.047628626872702556,0.14007965332277356,25.373748469221997,True
4.6,5,C5 (Coastal Forest),1.2302159269279855,0.03493264588248628,-1.1527,0.0549,3.4473,0.12042338507439314,0.06753996296220013,64.06748248118498,True
4.7,1,C1 (Lake Edge),0.8499817559465244,0.06904295585037848,-0.3836,0.0551,4.3164,0.2980186821718737,0.046825430150812655,86.42127602660186,True
4.7,2,C2 (Dune),1.695183465054762,0.04969529071592518,-0.5357,0.0547,4.1643,0.20694842885864145,0.09269430774762664,69.06505767585904,True
4.7,3,C3 (Western Residual),1.7588885974109945,0.04386424498064787,-0.7722,0.0548,3.9278,0.1722893159745877,0.09630989818129489,64.14364111824949,True
4.7,4,C4 (Main Forest),2.5406063233854606,0.014181629272602253,-1.3185,0.0551,3.3815,0.047955092204651814,0.13996180871426067,25.51930772067425,True
4.7,5,C5 (Coastal Forest),1.2260593813057923,0.034086347219330765,-1.1527,0.0549,3.5473,0.12091457259968501,0.06731176486198967,64.23892332511905,True
4.8,1,C1 (Lake Edge),0.8432688213261973,0.0675559741490141,-0.3836,0.0551,4.4164,0.29835583585712594,0.04645561509422823,86.52724120209622,True
4.8,2,C2 (Dune),1.6913713056108521,0.048591037258486805,-0.5357,0.0547,4.2643,0.2072090381439422,0.09248585510048772,69.13999631449954,True
4.8,3,C3 (Western Residual),1.754716188997832,0.042883416446558575,-0.7722,0.0548,4.0278,0.17272517418310648,0.09608143332568439,64.25629778369857,True
4.8,4,C4 (Main Forest),2.5386205966893076,0.013861792082742219,-1.3185,0.0551,3.4815,0.04825974392159286,0.1398524151819186,25.65477114907667,True
4.8,5,C5 (Coastal Forest),1.222203691492826,0.033276305729489544,-1.1527,0.0549,3.6473,0.1213687412583395,0.06710008401681336,64.39725035753187,True
4.9,1,C1 (Lake Edge),0.8368926346211036,0.06613001253971026,-0.3836,0.0551,4.5164,0.2986711858196571,0.04610435145462761,86.62771964069206,True
4.9,2,C2 (Dune),1.6877850259757974,0.04753291510307463,-0.5357,0.0547,4.3643,0.20745012974183769,0.09228975378460444,69.21005216295718,True
4.9,3,C3 (Western Residual),1.7507839759271928,0.04194363645135172,-0.7722,0.0548,4.1278,0.17313430622086284,0.09586612063276122,64.36209349031013,True
4.9,4,C4 (Main Forest),2.536775079723466,0.013554227156236368,-1.3185,0.0551,3.5815,0.04854438123632196,0.13975074579293278,25.78100772027934,True
4.9,5,C5 (Coastal Forest),1.2186225772439112,0.03250049960531659,-1.1527,0.0549,3.7473,0.12178919187822265,0.06690347761752938,64.54367952061034,True
5.0,1,C1 (Lake Edge),0.8308300825630165,0.06476147609469597,-0.3836,0.0551,4.6164,0.2989664423756978,0.04577036592382583,86.72309865906215,True
5.0,2,C2 (Dune),1.6844075285750453,0.04651819108405013,-0.5357,0.0547,4.4643,0.20767334124344403,0.09210506888769743,69.27561633027373,True
5.0,3,C3 (Western Residual),1.7470737315360432,0.041042489465389104,-0.7722,0.0548,4.2278,0.17351881430996277,0.0956629620813525,64.46157560744929,True
5.0,4,C4 (Main Forest),2.5350578788716858,0.01325837655850629,-1.3185,0.0551,3.6815,0.048810631795124806,0.1396561453288906,25.898799003182567,True
5.0,5,C5 (Coastal Forest),1.2152924240779657,0.03175702894853382,-1.1527,0.0549,3.8473,0.12217888558631469,0.06672064920784682,64.67929405937902,True
5.1,1,C1 (Lake Edge),0.8250600294622645,0.06344704095574466,-0.3836,0.0551,4.7164,0.29924315634931664,0.045452494138289834,86.81373145440253,True
5.1,2,C2 (Dune),1.6812232773123137,0.0455443367131407,-0.5357,0.0547,4.5643,0.20788015119211856,0.09193095088066279,69.33704247605019,True
5.1,3,C3 (Western Residual),1.743568915041662,0.04017773715437822,-0.7722,0.0548,4.3278,0.17388060132398603,0.0954710519625338,64.5552381811529,True
5.1,4,C4 (Main Forest),2.533458261269546,0.012973700749359432,-1.3185,0.0551,3.7815,0.04905996962871279,0.13956802251710906,26.00884898927738,True
5.1,5,C5 (Coastal Forest),1.2121919805368104,0.031044110224836014,-1.1527,0.0549,3.9473,0.12254048287404438,0.06655043206356148,64.80506105461436,True
5.2,1,C1 (Lake Edge),0.819563116842413,0.06218362976579266,-0.3836,0.0551,4.8164,0.2995027362754462,0.04514966964102831,86.89994067473008,True
5.2,2,C2 (Dune),1.6782181319830378,0.044609010015114914,-0.5357,0.0547,4.6643,0.20807189669743148,0.09176662656313575,69.39465097238748,True
5.2,3,C3 (Western Residual),1.7402544899994927,0.039347303314243715,-0.7722,0.0548,4.4278,0.17422139268051126,0.09528956693908734,64.64352801326379,True
5.2,4,C4 (Main Forest),2.531966529799842,0.012699680335947332,-1.3185,0.0551,3.8815,0.04929373115351252,0.1394858431441405,26.11179272805753,True
5.2,5,C5 (Coastal Forest),1.2093020926903109,0.03036007033766968,-1.1527,0.0549,4.0473,0.12287637779406783,0.06639177461664897,64.92184566129377,True
5.3,1,C1 (Lake Edge),0.8143215863355435,0.060968389672097584,-0.3836,0.0551,4.9164,0.2997464635046608,0.044860914124906136,86.98202155929204,True
5.3,2,C2 (Dune),1.675379202528482,0.04371003919261612,-0.5357,0.0547,4.7643,0.2082497888652869,0.09161139109396138,69.44873254136746,True
5.3,3,C3 (Western Residual),1.7371167648244996,0.0385492602046002,-0.7722,0.0548,4.5278,0.1745427555271299,0.09511775731307164,64.72684995246686,True
5.3,4,C4 (Main Forest),2.5305739123220463,0.012435817122304713,-1.3185,0.0551,3.9815,0.04951312942407128,0.13940912395343188,26.208203924571276,True
5.3,5,C5 (Coastal Forest),1.2066054710937584,0.02970334053894136,-1.1527,0.0549,4.1473,0.12318872792501176,0.06624372766101491,65.03042340021204,True
5.4,1,C1 (Lake Edge),0.8093191228147518,0.05979867259877671,-0.3836,0.0551,5.0164,0.2999755054940227,0.04458532879082567,87.06024470733462,True
5.4,2,C2 (Dune),1.6726947204988827,0.04284540791823939,-0.5357,0.0547,4.8643,0.20841492634242118,0.0914646009626722,69.49955144166366,True
5.4,3,C3 (Western Residual),1.7341432524187526,0.037781816148930294,-0.7722,0.0548,4.6278,0.17484611558958346,0.09495493933957413,64.80557151101328,True
5.4,4,C4 (Main Forest),2.529272463519244,0.012181634621692678,-1.3185,0.0551,4.0815,0.04971926682262429,0.1393374272380799,26.298601628281908,True
5.4,5,C5 (Coastal Forest),1.2040864860180436,0.02907245033374189,-1.1527,0.0549,4.2473,0.123479480657226,0.0661054331104469,65.13149079390574,True
5.5,1,C1 (Lake Edge),0.8045407151730768,0.05867201752555008,-0.3836,0.0551,5.1164,0.3001909275260446,0.04432208667804856,87.13485852473727,True
5.5,2,C2 (Dune),1.670153925474259,0.04201324207557182,-0.5357,0.0547,4.9643,0.20856830722930317,0.09132566777886575,69.5473482665405,True
5.5,3,C3 (Western Residual),1.7313225463770168,0.03704330428039642,-0.7722,0.0548,4.7278,0.17513277199631724,0.0948004884482108,64.88002690291198,True
5.5,4,C4 (Main Forest),2.528054977907426,0.011936678162402353,-1.3185,0.0551,4.1815,0.049913146356125114,0.1392703560485197,26.383456126827497,True
5.5,5,C5 (Coastal Forest),1.2017309873172328,0.028466021490348783,-1.1527,0.0549,4.3473,0.12375039627904598,0.0659761141091822,65.22567459118999,True
5.6,1,C1 (Lake Edge),0.7999725325232773,0.05758613454310307,-0.3836,0.0551,5.2164,0.3003937030624997,0.044070425844050846,87.20609139072164,True
5.6,2,C2 (Dune),1.6677469645126144,0.041211797791720434,-0.5357,0.0547,5.0643,0.20871083957820047,0.09119405277393293,69.59234240605271,True
5.6,3,C3 (Western Residual),1.728644211604953,0.036332172322786294,-0.7722,0.0548,4.8278,0.17540391034792382,0.09465383325380419,64.95052058444342,True
5.6,4,C4 (Main Forest),2.526914912705982,0.011700514689520262,-1.3185,0.0551,4.2815,0.05009568171502042,0.13920754994346612,26.46319414419495,True
5.6,5,C5 (Coastal Forest),1.1995261457759676,0.027882762232337262,-1.1527,0.0549,4.4473,0.1240030682789491,0.06585506632173692,65.31353978577488,True
5.7,1,C1 (Lake Edge),0.7956018139020443,0.05653889048441304,-0.3836,0.0551,5.3164,0.30058472290994204,0.04382964328833647,87.274153580718,True
5.7,2,C2 (Dune),1.6654648029667536,0.04043945062219381,-0.5357,0.0547,5.1643,0.20884335066191642,0.09106926192443335,69.63473421838403,True
5.7,3,C3 (Western Residual),1.726098687491998,0.035646973306179226,-0.7722,0.0548,4.9278,0.17566061426125704,0.09451445025450703,65.01733036544076,True
5.7,4,C4 (Main Forest),2.5258463194126812,0.011472732342910628,-1.3185,0.0551,4.3815,0.050267706232579645,0.1391486812203847,26.538203430292988,True
5.7,5,C5 (Coastal Forest),1.1974603131963582,0.02732146166382625,-1.1527,0.0549,4.5473,0.1242389412231127,0.06574165025155049,65.39559660213072,True
5.8,1,C1 (Lake Edge),0.7914167698250111,0.055528295956389126,-0.3836,0.0551,5.4164,0.30076480334871314,0.04359908952911023,87.33923897631779,True
5.8,2,C2 (Dune),1.6632991452426258,0.039694685765091005,-0.5357,0.0547,5.2643,0.2089665951720869,0.09095084161908319,69.67470694862884,True
5.8,3,C3 (Western Residual),1.7236772020407665,0.03498635712639423,-0.7722,0.0548,5.0278,0.17590387558529888,0.09438185912986224,65.08071014945499,True
5.8,4,C4 (Main Forest),2.52484378305783,0.011252939874092293,-1.3185,0.0551,4.4815,0.05042998086902138,0.13909345156900768,26.608836817848964,True
5.8,5,C5 (Coastal Forest),1.1955228988471878,0.02678098445970935,-1.1527,0.0549,4.6473,0.12445932651958488,0.06563528445793557,65.47230659490013,True
5.9,1,C1 (Lake Edge),0.7874064942623918,0.054552493617790965,-0.3836,0.0551,5.5164,0.30093469335593565,0.04337816375402247,87.40152658889254,True
5.9,2,C2 (Dune),1.6612423642666378,0.038976089195759456,-0.5357,0.0547,5.3643,0.2090812624837055,0.09083837480195817,69.71242842780661,True
5.9,3,C3 (Western Residual),1.7213716955773515,0.03434906286605782,-0.7722,0.0548,5.1278,0.17613460345811752,0.09425561856347581,65.14089235225799,True
5.9,4,C4 (Main Forest),2.523902368231677,0.011040765950779002,-1.3185,0.0551,4.5815,0.050583201331096304,0.13904158909798808,26.67541581279339,True
5.9,5,C5 (Coastal Forest),1.1937042602137962,0.02626026583851212,-1.1527,0.0549,4.7473,0.12466541633830652,0.06553543955814824,65.54408798568936,True
6.0,1,C1 (Lake Edge),0.7835608857952786,0.05360974756811539,-0.3836,0.0551,5.6164,0.3010950810349254,0.04316630947667547,87.46118191978287,True
6.0,2,C2 (Dune),1.6592874385977328,0.038282339625508505,-0.5357,0.0547,5.4643,0.2091879831033687,0.09073147753371978,69.74805258018665,True
6.0,3,C3 (Western Residual),1.719174752854728,0.033733911803206916,-0.7722,0.0548,5.2278,0.17635363235075116,0.09413532252526313,65.19809004089925,True
6.0,4,C4 (Main Forest),2.523017571087066,0.01083585838689355,-1.3185,0.0551,4.6815,0.05072800442550052,0.1389928456907293,26.7382337757936,True
6.0,5,C5 (Coastal Forest),1.191995606259629,0.025758306825179184,-1.1527,0.0549,4.8473,0.124858295920225,0.06544163291635989,65.61132034234433,True
6.1,1,C1 (Lake Edge),0.7798705768761146,0.05269843372840082,-0.3836,0.0551,5.7164,0.3012465993481581,0.04296301063958831,87.51835817683366,True
6.1,2,C2 (Dune),1.6574278962618427,0.03761220119894759,-0.5357,0.0547,5.5643,0.2092873344027138,0.09062979592042776,69.78172076307214,True
6.1,3,C3 (Western Residual),1.7170795425222254,0.03313980104069907,-0.7722,0.0548,5.3278,0.17656172922378194,0.09402059695703285,65.25249882943048,True
6.1,4,C4 (Main Forest),2.5221852766142314,0.010637883327191752,-1.3185,0.0551,4.7815,0.050864973733264644,0.13894699465165705,26.797558745144578,True
6.1,5,C5 (Coastal Forest),1.1903889116470097,0.02527416980358771,-1.1527,0.0549,4.9473,0.12503895447744412,0.06535342393430024,65.67434869006873,True
6.2,1,C1 (Lake Edge),0.7763268702558735,0.05181703110903196,-0.3836,0.0551,5.8164,0.30138983123788854,0.04276778811197501,87.5731973644035,True
6.2,2,C2 (Dune),1.6556577645081978,0.03696451685414295,-0.5357,0.0547,5.6643,0.20937984572469293,0.09053300336616525,69.8135629598389,True
6.2,3,C3 (Western Residual),1.7150797630715644,0.032565697696408165,-0.7722,0.0548,5.4278,0.17675959990537837,0.09391109681270211,65.30429856227988,True
6.2,4,C4 (Main Forest),2.5214017205697608,0.010446524408809596,-1.3185,0.0551,4.8815,0.05099464468226796,0.13890382860888859,26.85363594476183,True
6.2,5,C5 (Coastal Forest),1.188876840568876,0.02480697435330476,-1.1527,0.0549,5.0473,0.12520829485954685,0.06527040986955115,65.73348713055361,True
6.3,1,C1 (Lake Edge),0.7729216817608057,0.050964113871915094,-0.3836,0.0551,5.9164,0.30152531420728557,0.04258019653731986,87.62583126170193,True
6.3,2,C2 (Dune),1.65397152479215,0.0363382022782709,-0.5357,0.0547,5.7643,0.20946600293859052,0.09044079811145522,69.84369884417417,True
6.3,3,C3 (Western Residual),1.71316959448758,0.032010633600221904,-0.7722,0.0548,5.5278,0.1769478947849468,0.09380650341087812,65.35365481190377,True
6.3,4,C4 (Main Forest),2.5206634555164,0.01026148191666046,-1.3185,0.0551,4.9815,0.0511175090860448,0.13886315764336835,26.906690015384967,True
6.3,5,C5 (Coastal Forest),1.187452679019285,0.024355893361456462,-1.1527,0.0549,5.1473,0.12536714213805603,0.06519222211713621,65.7890220341875,True
6.4,1,C1 (Lake Edge),0.7696474887043603,0.05013834410514369,-0.3836,0.0551,6.0164,0.3016535444255168,0.042399821491394166,87.67638230237988,True
6.4,2,C2 (Dune),1.652364072377661,0.03573224039893053,-0.5357,0.0547,5.8643,0.20954625250972508,0.09035290102428449,69.87223873106458,True
6.4,3,C3 (Western Residual),1.711343654932229,0.03147370044932372,-0.7722,0.0548,5.6278,0.17712721390410735,0.09370652206304295,65.4007202136706,True
6.4,4,C4 (Main Forest),2.5199673204967494,0.010082471945382861,-1.3185,0.0551,5.0815,0.05123401920911601,0.13882480761819413,26.956927002221207,True
6.4,5,C5 (Coastal Forest),1.186110274483521,0.02392014939815046,-1.1527,0.0549,5.2473,0.1255162512409604,0.06511852289845337,65.84121486102462,True
6.5,1,C1 (Lake Edge),0.7664972833090441,0.049338465237622905,-0.3836,0.0551,6.1164,0.3017749804118924,0.042226276916269935,87.72496436663081,True
6.5,2,C2 (Dune),1.6508306800312837,0.035145676357834214,-0.5357,0.0547,5.9643,0.20962100514100704,0.09026905361485477,69.89928442798362,True
6.5,3,C3 (Western Residual),1.709596961877206,0.030954045378151187,-0.7722,0.0548,5.7278,0.17729811151601668,0.09361087994532677,65.44563565780197,True
6.5,4,C4 (Main Forest),2.5193104139213705,0.00990922557720725,-1.3185,0.0551,5.1815,0.05134459141197325,0.1387886186850249,27.0045361280017,True
6.5,5,C5 (Coastal Forest),1.18484398215972,0.023499011342418115,-1.1527,0.0549,5.3473,0.12565631375209907,0.06504900230879362,65.89030465830155,True
6.6,1,C1 (Lake Edge),0.7634645305898202,0.04856329602934854,-0.3836,0.0551,6.2164,0.30189004634729594,0.042059202800119565,87.77168349563888,True
6.6,2,C2 (Dune),1.6493669653445284,0.03457761291943892,-0.5357,0.0547,6.0643,0.20969063903634344,0.09018901624873732,69.92492999800233,True
6.6,3,C3 (Western Residual),1.707924897175235,0.030450866903838247,-0.7722,0.0548,5.8278,0.1774611001749049,0.09351932418594758,65.48853135552993,True
6.6,4,C4 (Main Forest),2.518690069302908,0.009741488082527349,-1.3185,0.0551,5.2815,0.05144960942269752,0.13875444394727549,27.049691376776796,True
6.6,5,C5 (Coastal Forest),1.18364861693844,0.023091791244812532,-1.1527,0.0549,5.4473,0.12578796397524647,0.0649833756809762,65.93651027555882,True
6.7,1,C1 (Lake Edge),0.7605431302169495,0.04781172508019902,-0.3836,0.0551,6.3164,0.30199913505493065,0.04189826307624269,87.81663853697975,True
6.7,2,C2 (Dune),1.6479688612800305,0.034027206272175536,-0.5357,0.0547,6.1643,0.20975550282933098,0.09011256653630836,69.94926244500175,True
6.7,3,C3 (Western Residual),1.7063231756237647,0.029963411211904982,-0.7722,0.0548,5.9278,0.1776166544097919,0.09343162014388148,65.52952779436342,True
6.7,4,C4 (Main Forest),2.5181038335125208,0.009579018147907967,-1.3185,0.0551,5.3815,0.05154942727656952,0.13872214826226503,27.092552910536153,True
6.7,5,C5 (Coastal Forest),1.1825194104645518,0.022697841412494715,-1.1527,0.0549,5.5473,0.12591178434996572,0.06492138122800767,65.98003233275446,True
6.8,1,C1 (Lake Edge),0.7577273819341427,0.04708270580642053,-0.3836,0.0551,6.4164,0.3021026106872587,0.041743143717954796,87.85992172851972,True
6.8,2,C2 (Dune),1.6466325895861558,0.033493662184485296,-0.5357,0.0547,6.2643,0.20981591821532175,0.09003949787903327,69.97236232988345,True
6.8,3,C3 (Western Residual),1.7047878166309096,0.029490968750498413,-0.7722,0.0548,6.0278,0.17776521402949674,0.09334754985739986,65.56873659539588,True
6.8,4,C4 (Main Forest),2.5175494472736797,0.009421587134705776,-1.3185,0.0551,5.4815,0.051644371960289516,0.13869160716662174,27.133268338013146,True
6.8,5,C5 (Coastal Forest),1.181451972691493,0.02231655170267674,-1.1527,0.0549,5.6473,0.12602831029516823,0.06486277793237576,66.02105497190172,True
6.9,1,C1 (Lake Edge),0.7550119541579047,0.04637525183952768,-0.3836,0.0551,6.5164,0.3022008111514703,0.041593551008727504,87.90161922744207,True
6.9,2,C2 (Dune),1.6453546367677028,0.03297623248186722,-0.5357,0.0547,6.3643,0.20987218232013655,0.08996961815552099,69.99430432554878,True
6.9,3,C3 (Western Residual),1.7033151186409223,0.02903287110469137,-0.7722,0.0548,6.1278,0.17790718710032719,0.09326691064370762,65.60626128394327,True
6.9,4,C4 (Main Forest),2.51702482764298,0.009268978370246666,-1.3185,0.0551,5.5815,0.051734745793084125,0.13866270591115218,27.17197385259597,True
6.9,5,C5 (Coastal Forest),1.180442257411642,0.021947347010589834,-1.1527,0.0549,5.7473,0.12613803454673292,0.06480734365363593,66.05974741864125,True
7.0,1,C1 (Lake Edge),0.7523918554275304,0.04568843280722265,-0.3836,0.0551,6.6164,0.30229405030188916,0.041449209969371015,87.94181159023687,True
7.0,2,C2 (Dune),1.6441317323378537,0.03247421181470585,-0.5357,0.0547,6.4643,0.20992456983471072,0.08990274853231905,70.01515771746129,True
7.0,3,C3 (Western Residual),1.701901636018474,0.02858848812515767,-0.7722,0.0548,6.2278,0.1780429526325494,0.09318951383321637,65.64219798333822,True
7.0,4,C4 (Main Forest),2.516528052256895,0.00912098647258198,-1.3185,0.0551,5.6815,0.05182082857329754,0.13863533859299618,27.208795254212497,True
7.0,5,C5 (Coastal Forest),1.1794865313105354,0.021589684938622254,-1.1527,0.0549,5.8473,0.1262414110472606,0.06475487342945997,66.09626537664268,True
7.1,1,C1 (Lake Edge),0.7498624084136746,0.045021370460242495,-0.3836,0.0551,6.7164,0.30238261992433046,0.0413098629261682,87.98057420879425,True
7.1,2,C2 (Dune),1.6429608291096336,0.03198693468976034,-0.5357,0.0547,6.5643,0.20997333494120196,0.0898387223862312,70.03498685574348,True
7.1,3,C3 (Western Residual),1.7005441581270884,0.02815722528812276,-0.7722,0.0548,6.3278,0.17817286300752425,0.09311518362396086,65.67663604049332,True
7.1,4,C4 (Main Forest),2.5160573451504726,0.008977416709110847,-1.3185,0.0551,5.7815,0.05190287951563325,0.13860940737437993,27.243848868182393,True
7.1,5,C5 (Coastal Forest),1.1785813461486612,0.021243053633843705,-1.1527,0.0549,5.9473,0.12633885843875697,0.06470517794839138,66.13075227469172,True
7.2,1,C1 (Lake Edge),0.7474192262259928,0.044373235112846715,-0.3836,0.0551,6.8164,0.3024667915344714,0.041175268205664334,88.01797770715224,True
7.2,2,C2 (Dune),1.6418390853119593,0.03151377274103294,-0.5357,0.0547,6.6643,0.2100187130532982,0.08977738432640517,70.05385156408535,True
7.2,3,C3 (Western Residual),1.699239690367859,0.027738521265753144,-0.7722,0.0548,6.4278,0.1782972461734691,0.0930437560433528,65.70965859077802,True
7.2,4,C4 (Main Forest),2.5156110639761455,0.008838084388848587,-1.3185,0.0551,5.8815,0.05198113900145832,0.13858482177850112,27.277242372513378,True
7.2,5,C5 (Coastal Forest),1.1777235137222193,0.02090696978181025,-1.1527,0.0549,6.0473,0.12643076320290528,0.06465808217516861,66.16334038376702,True
7.3,1,C1 (Lake Edge),0.7450581907903296,0.043743242368016286,-0.3836,0.0551,6.9164,0.3025468180096999,0.041045198943468086,88.05408830291229,True
7.3,2,C2 (Dune),1.640763848342116,0.031054132218168527,-0.5357,0.0547,6.7643,0.2100609223905025,0.08971858930590215,70.07180751006001,True
7.3,3,C3 (Western Residual),1.697985436973169,0.02733184568819402,-0.7722,0.0548,6.5278,0.1784164076344915,0.092975078006032,65.74134306881541,True
7.3,4,C4 (Main Forest),2.515187688471168,0.008702814287706922,-1.3185,0.0551,5.9815,0.05205583016192855,0.13856149805420093,27.309075543701667,True
7.3,5,C5 (Coastal Forest),1.1769100832969646,0.02058097674521872,-1.1527,0.0549,6.1473,0.12651748248805583,0.06461342411182258,66.1941518191576,True
7.4,1,C1 (Lake Edge),0.7427754330908061,0.04313065010141819,-0.3836,0.0551,7.0164,0.3026229350716916,0.040919441995789556,88.08896813689105,True
7.4,2,C2 (Dune),1.639732639986316,0.030607451672767322,-0.5357,0.0547,6.8643,0.2101001654040023,0.08966220181354222,70.08890654093605,True
