Easting,Northing,Head_maOD
239200,362350.0,0.0
239250,362350.0,1.7245420653525767
239300,362350.0,2.0702645400703323
239350,362350.0,1.9983892591664474
239400,362350.0,0.0
239450,362350.0,2.0943653263883886
239500,362350.0,2.311231623858979
239550,362350.0,2.1634177508648915
239600,362350.0,0.0
239650,362350.0,2.223363789343786
239700,362350.0,2.440990175249975
239750,362350.0,2.279316498996634
239800,362350.0,0.0
239850,362350.0,2.3333060045019396
239900,362350.0,2.5544791793393795
239950,362350.0,2.3862557827617845
240000,362350.0,0.0
240050,362350.0,2.4385923347916005
240100,362350.0,2.6628779580324444
240150,362350.0,2.490477460068036
240200,362350.0,0.0
240250,362350.0,2.541909899265444
240300,362350.0,2.768302530438251
240350,362350.0,2.592775328630462
240400,362350.0,0.0
240450,362350.0,2.642874445689978
240500,362350.0,2.8701116011144663
240550,362350.0,2.691941730132029
240600,362350.0,0.0
240650,362350.0,2.739660709721813
240700,362350.0,2.966320105654294
240750,362350.0,2.7856788101508543
240800,362350.0,0.0
240850,362350.0,2.8296239384509683
240900,362350.0,3.0542369380417713
240950,362350.0,2.871124619002427
241000,362350.0,0.0
241050,362350.0,2.909834350456172
241100,362350.0,3.1311030324572533
241150,362350.0,2.9454572529367025
241200,362350.0,0.0
241250,362350.0,2.9777654789746433
241300,362350.0,3.194906759454531
241350,362350.0,3.006593274667592
241400,362350.0,0.0
241450,362350.0,3.0317996430085308
241500,362350.0,3.2445838649941012
241550,362350.0,3.053217227260887
241600,362350.0,0.0
241650,362350.0,3.07062398859478
241700,362350.0,3.2786780969967966
241750,362350.0,3.0837598740315824
241800,362350.0,0.0
241850,362350.0,3.092385412994597
241900,362350.0,3.294993386545999
241950,362350.0,3.096354815844987
242000,362350.0,0.0
242050,362350.0,3.095639483180795
242100,362350.0,3.29258916865865
242150,362350.0,3.0902774253828476
242200,362350.0,0.0
242250,362350.0,3.080328007843322
242300,362350.0,3.271899410452421
242350,362350.0,3.06583728190664
242400,362350.0,0.0
242450,362350.0,3.0467608553980936
242500,362350.0,3.2325622506183085
242550,362350.0,3.022892396853235
242600,362350.0,0.0
242650,362350.0,2.9938648215770005
242700,362350.0,3.1735574113943668
242750,362350.0,2.9593295883487505
242800,362350.0,0.0
242850,362350.0,2.9192064462231126
242900,362350.0,3.0928614862254675
242950,362350.0,2.8736912994312522
243000,362350.0,0.0
243050,362350.0,2.823105688863384
243100,362350.0,2.9900751596117248
243150,362350.0,2.7677573495885803
243200,362350.0,0.0
243250,362350.0,2.7077876905744316
243300,362350.0,2.8663078888320306
243350,362350.0,2.6429305511452035
243400,362350.0,0.0
243450,362350.0,2.5720309907691776
243500,362350.0,2.7165238236876053
243550,362350.0,2.491811342889888
243600,362350.0,0.0
243650,362350.0,2.3924668785079253
243700,362350.0,2.491398605949456
243750,362350.0,2.2282973600691607
243800,362350.0,0.0
243850,362350.0,0.0
239200,362400.0,1.7196468093500787
239250,362400.0,1.9239231542446045
239300,362400.0,2.1206447711548644
239350,362400.0,2.1375400164736145
239400,362400.0,2.072332951269604
239450,362400.0,2.2505228819493905
239500,362400.0,2.3741367721130326
