well,Sy,b1_uncon,b2_uncon,b3_uncon,b1_anchor,b2_anchor,b3_anchor,b2_at_b3_0.05,b2_at_b3_0.06,b2_at_b3_0.07
NW10,0.2558,3.481377463956191,2.6276453583657444,0.0429727918544931,3.6984117093884583,2.339808496115984,0.058060667899284824,2.4935847697862847,2.30281115698933,2.1120375441923755
CEH2,0.2415,2.7321406524967022,2.891150911970217,0.0232981803492976,3.0505717749236485,2.406249202217394,0.058060667899284824,2.5186874056253767,2.3791974715245567,2.239707537423737
CEH13,0.2311,2.059327630038925,2.645464666626958,0.000972146825862,2.8288615834256667,1.4887892539500465,0.058060667899284824,1.6521071363114657,1.4494962802359919,1.2468854241605174
CEH14,0.1937,2.307679700630408,3.723129009579993,-0.0164277619128858,3.34521500713854,2.0878393359760445,0.058060667899284824,2.2648000668075263,2.0452640022499193,1.825727937692312
CEH20,0.2541,2.57621254112056,2.1667943119383386,0.0299305296454228,2.947202175368841,1.660805674838373,0.058060667899284824,1.8057963011789493,1.6259220920536226,1.446047882928296
CEH30,0.2783,2.2741651480201157,2.1809562898035155,0.0236274099585674,2.64893441709009,1.6533065742543998,0.058060667899284824,1.7768269547980042,1.6235885605520837,1.4703501663061629
CEH32,0.2399,2.338087854676474,2.634215536575084,0.0122140287441483,2.810306477912344,1.8976301477141433,0.058060667899284824,2.027135173785579,1.8664722762570434,1.705809378728508
CEH33,0.2547,2.216285568459768,2.2405098178840293,0.0194946194491993,2.623795473825065,1.6485297838701296,0.058060667899284824,1.7722591948148176,1.6187614791284215,1.4652637634420262
CEH34,0.2642,2.350530102361045,2.6788032882846395,0.0078659782041421,3.1434198625379848,1.5514948599352514,0.058060667899284824,1.7325271347869968,1.5079399453460227,1.283352755905049
