well,E,N,cluster,beta1,beta2,beta3,sy,mean_head,winter_head,summer_head,head_swing,P_eff,recharge_m_mon,et_draw_m_mon,drainage_m_mon,lateral_inflow_m_mon,storage_change_mm
ceh5,242521.077,364465.817,1.0,2.438035992389969,5.476006117912089,0.2993058392945574,0.1923,9.390758454833632,9.681433568219202,9.125828753404386,0.5556048148148154,0.08187363877822045,0.19961087816923653,0.28773786199226276,2.8107088409364414,2.8988358247594674,106.842805888889
ceh6,242621.679,364724.912,1.0,2.445026135880107,5.1392746435374175,0.4306930002285111,0.2115,8.56618127191278,8.847100538303813,8.308014890155667,0.5390856481481467,0.08187363877822045,0.20018318665235602,0.27004423776764025,3.6893943125013986,3.759255363616683,114.01661458333304
ceh3,240743.0,363388.0,5.0,1.0470279927823416,1.2578092201347124,0.0028365453249737,0.1,7.113265146642698,7.209049597062412,7.019363671136486,0.18968592592592604,0.08187363877822045,0.08572399167174664,0.06609184285091914,0.020177098997007707,0.0005449501761801978,18.968592592592607
ceh4,241131.693,363211.05,3.0,1.3930336862238644,3.803166631591136,0.1533497056274575,0.243,4.090799101292744,4.251285729216529,3.9461537847720862,0.3051319444444429,0.08187363877822045,0.11405273683178556,0.19983816887910882,0.62732283796431,0.7131082700116332,74.14706249999962
ceh7,243385.803,363612.9,,,,,0.12,5.059323190978142,5.238630907870769,4.910489361702128,0.32814154616864144,0.08187363877822045,,,,,39.37698554023697
ceh8,243149.932,363382.305,,,,,0.12,5.239967320261438,5.343006128043863,5.149847457627119,0.19315867041674473,0.08187363877822045,,,,,23.179040450009367
ceh10,242538.185,363173.915,2.0,1.5300050983669986,5.780447214781861,0.1709188719831954,0.2452,4.711233084845844,4.989487467748359,4.463527281705224,0.5259601860431351,0.08187363877822045,0.12526708475253528,0.30373478172347884,0.8052386445117615,0.9837063414827052,128.96543761777673
ceh9,241711.211,363459.012,3.0,1.28692396854904,3.6887454997664273,0.1390870849701464,0.275,7.3973755511865225,7.5371458300765095,7.277733836632379,0.2594119934441306,0.08187363877822045,0.10536514813601802,0.19382588709398008,1.0288794018439635,1.1173401408019257,71.33829819713591
ceh25,242512.557,364638.544,1.0,2.660436633523905,6.247569707107605,0.3948060631289575,0.1725,8.78109824730749,9.130739436294053,8.445716728936292,0.6850227073577617,0.08187363877822045,0.21781962792548104,0.3282798286675744,3.466830828968059,3.5772910297101523,118.1664170192139
ceh26,242172.261,364362.239,1.0,1.814396255108058,4.855882225501869,0.3669842366023445,0.2226,10.152805443183894,10.387251314261265,9.90998859024693,0.47726272401433434,0.08187363877822045,0.14855122359127304,0.2551533251728499,3.7259195549389696,3.8325216565205467,106.23868236559082
ceh11,242618.62,362688.287,1.0,1.8565107717961715,4.901900337298079,0.2687595872555836,0.2232,3.2162751057108263,3.4681490821048033,2.981582314705536,0.4865667673992675,0.08187363877822045,0.151999292317915,0.2575713562736279,0.8644047699112501,0.9699768338669632,108.60170248351652
ceh13,240964.108,364066.298,4.0,0.8020896170021077,3.048808636625767,0.0867355687301247,0.2375,10.433334354889997,10.490283863765598,10.394254505409242,0.09602935835635584,0.06222396547144754,0.04990919663334573,0.16020027367331133,0.9049411890229325,1.015232266062898,22.80697260963451
ceh14,241292.0,364488.0,4.0,0.8818855654909804,3.552396408544636,0.1011273328600071,0.1541,13.433671460729997,13.439686482813478,13.425326043685825,0.01436043912765328,0.06222396547144754,0.054874416976878754,0.18666139619532762,1.3585113653412202,1.4902983445596691,2.2129436695713705
ceh15,240679.892,363754.368,,,,,0.12,4.907660418943533,4.982005698005698,4.823953488372093,0.15805220963360433,0.08187363877822045,,,,,18.96626515603252
ceh16,240988.214,363614.897,3.0,0.7585340086300985,3.0551445436646336,0.1235109892011409,0.2498,5.4515970210062585,5.569781974617643,5.337314098870007,0.23246787574763594,0.08187363877822045,0.062103939423576233,0.1605331952051522,0.6733321407904759,0.7717613965720518,58.070475361759456
ceh17,240804.597413,363576.069469,3.0,0.6942074530246787,2.736742452338286,0.0494010213362472,0.2823,4.336359667863668,4.446172871476803,4.233773381691822,0.21239948978498102,0.08187363877822045,0.05683729024609098,0.1438026921634499,0.2142205964737749,0.3011859983911338,59.96037596630014
ceh18,241267.167,363202.889,3.0,0.9529389802848138,4.009262551630879,0.1779619061532587,0.2599,4.525307823131073,4.693086334930466,4.368185894949965,0.32490043998050044,0.08187363877822045,0.07802058184952458,0.21066752116993037,0.8053324061346594,0.9379793454550653,84.44162435093207
ceh19,240845.741,363532.891,3.0,0.848405926120193,2.600676874410693,0.0885413688191324,0.3602,4.145680897597117,4.261726862360555,4.038633596296507,0.22309326606404767,0.08187363877822045,0.06946208033246627,0.136653098528855,0.3670642613605782,0.43425527955696686,80.35819443626997
ceh20,241153.0,363829.0,4.0,0.8943690592973861,3.4551140016663062,0.0955931616841673,0.1967,7.663862450870608,7.769728822070833,7.5632282723434905,0.20650054972734289,0.06222396547144754,0.05565118946445157,0.18154967221951424,0.7326128423912928,0.8585113251463554,40.61865813136835
ceh21,241470.51,362937.659,3.0,0.8134846095656546,2.909299149444273,0.0986478952163327,0.3074,3.3341641209162294,3.4532483154319222,3.215992243786506,0.23725607164541618,0.08187363877822045,0.06660294507522009,0.15286971912226097,0.3289082728342002,0.4151750468812411,72.93251642380093
ceh22,241375.022,362906.94,1.0,0.9610549784624368,2.87638062506164,0.1627650056300364,0.3128,2.849175001397488,2.9815249393482333,2.7118705007652437,0.26965443858298954,0.08187363877822045,0.07868506815264398,0.15114000852262954,0.46374598514342114,0.5362009255134067,84.34790838875914
ceh23,242325.311,364428.124,1.0,1.839876312794345,5.053416400158326,0.4190840347472452,0.1915,9.763160496069496,10.011951192490109,9.513585714267991,0.49836547822211763,0.08187363877822045,0.15063736863032834,0.26553279880056135,4.091584692577721,4.206480122747953,95.43698907953554
ceh24,242938.911,363392.114,2.0,2.4660399850103443,4.676875830261249,0.2047529493208864,0.2159,5.880398187119854,6.126775294214339,5.6341228944077875,0.49265239980655195,0.08187363877822045,0.20190366694538509,0.24574739750578645,1.2040288719939838,1.2478726025543851,106.36365311823458
ceh34,241251.0,363920.0,4.0,1.1235916583057486,3.3089162066028663,0.0999530779421987,0.1958,9.026885703148864,9.11310655244163,8.936765079100157,0.17634147334147343,0.06222396547144754,0.06991432855042339,0.1738676791622135,0.9022650102621574,1.0062183608739477,34.5276604802605
ceh37,242886.0,363346.0,,,,,0.12,5.638653444267044,5.87049578328648,5.42799684710149,0.4424989361849905,0.08187363877822045,,,,,53.09987234219885
