well,Cluster,Cluster_Label,basis,fit_start,fit_end,pastas_gain,pastas_gain_se,pastas_efold_months,pastas_efold_months_se,pastas_f_evap,pastas_f_evap_se,pastas_base_level_m,pastas_base_level_m_se,pastas_beta_1_recharge,pastas_beta_2_atmospheric_draw,pastas_beta_3_drainage,pastas_R2,pastas_n_obs,pastas_ar1_gain,pastas_ar1_gain_se,pastas_ar1_efold_months,pastas_ar1_efold_months_se,pastas_ar1_f_evap,pastas_ar1_f_evap_se,pastas_ar1_base_level_m,pastas_ar1_base_level_m_se,pastas_ar1_beta_1_recharge,pastas_ar1_beta_2_atmospheric_draw,pastas_ar1_beta_3_drainage,pastas_ar1_R2,pastas_ar1_n_obs,pastas_ar1_ar1_alpha_days,ssmA_beta_1_recharge,ssmA_beta_2_atmospheric_draw,ssmA_beta_3_drainage,ssmA_gain,ssmA_efold_months,ssmA_inv_beta3_months,ssmA_f_evap,ssmA_base_level_m,ssmA_R2,ssmB_beta_1_recharge,ssmB_beta_2_atmospheric_draw,ssmB_beta_3_drainage,ssmB_gain,ssmB_efold_months,ssmB_inv_beta3_months,ssmB_f_evap,ssmB_base_level_m,ssmB_R2,identified,ident_reason
D38,2,C2 (Dune),comparison_window,2017-10,2026-02,30.504789855710865,3.4216297510790836,5.816749115091858,0.6467309923409307,-0.4293664194631854,0.07101264878593938,-2.165831679166851,0.25665008376065024,4.81826879930946,2.0688028223706842,0.15795122084433644,0.8758576570525979,100,31.636799883700807,6.280320301424798,5.792923219599868,1.1010266520748613,-0.3868687638458179,0.10083758604955405,-2.297784735998247,0.4608646235640237,5.015901038345224,1.9404954342775715,0.15854640977545276,0.8749544509605156,100,67.37834768561191,5.451061179841773,1.2605465253875785,0.1080894107557758,50.43103798722941,8.742069698176719,9.251600068941672,-0.23124791371799797,-3.7,0.7920565585425905,4.867265260105082,2.317911634381555,0.2021213734185367,24.080903359123432,4.428721692824103,4.94752228864624,-0.4762246375558155,-1.7642239546739464,0.8051852419997121,True,
D38,2,C2 (Dune),full_record,2010-03,2026-02,26.472839275143983,1.6010623078637631,4.841661939361323,0.30252581962889535,-0.472723518755608,0.04320220458744327,-1.9188139769617882,0.12059677626811974,4.940011902685979,2.335259809332302,0.18660680297048005,0.893881494689428,188,25.747574121777063,2.7648120401142675,4.751249806167288,0.49995791868715844,-0.4697328781541587,0.06439538878837182,-1.8846427179236342,0.20025054226979136,4.886822586129516,2.295501238411367,0.18979739850506094,0.8935827212593558,188,63.559026559265206,5.334654885305471,1.3662706812364045,0.105627093085203,50.50460757262653,8.957967241931154,9.467268016107953,-0.2561122904126102,-3.7,0.7863244492693242,4.725949796978012,2.640095100946935,0.23132871272950167,20.429585853028893,3.800953843835749,4.322852914369192,-0.558637991168491,-1.5243093911577854,0.816677866496864,True,
D41,2,C2 (Dune),comparison_window,2017-10,2026-02,20.114692593651675,2.641409882060494,5.317350106851424,0.6434030978091404,-0.685605793030208,0.09882798967643014,-1.1127071296587272,0.18503924505613087,3.4484224764322073,2.3642584266574973,0.17143799043295105,0.8607264375627064,100,18.03635332578466,4.172857447106589,4.937000771125382,1.0082518933378108,-0.7431344699127128,0.1624975539441347,-0.9858451939073449,0.2784491259812301,3.3070751608891475,2.4576015466488563,0.1833560865189624,0.8595958160359736,100,66.49458255462828,3.938480096508598,1.3227876089656467,0.0658999086318544,59.76457598007706,14.668847333957793,15.174527867503365,-0.3358624587536389,-3.7,0.7090038235922245,3.0399052246107363,2.8697883276901326,0.2421352351502876,12.554576052196365,3.6068488610530984,4.129923508981763,-0.9440387497796457,-0.6539151536782333,0.7572758330315719,True,
D41,2,C2 (Dune),full_record,2010-03,2026-02,20.333602780332686,1.5506793910461667,5.33417350599023,0.4056892625032385,-0.6633988825529955,0.05990773966147199,-1.1792426958556077,0.10794106332987168,3.4759561539996735,2.3059454283665914,0.17094639801667266,0.8588722036225479,189,17.713391463016794,2.511576549450081,4.813193252495846,0.6341857330758558,-0.7261182604835393,0.09533546287502978,-1.019634683717818,0.16223592025211211,3.323029789906314,2.412912610581754,0.18759986176810683,0.856806400372468,189,80.83315249931155,3.8250080890501184,1.4298978725394815,0.0632041620748534,60.51829442054969,15.316302420236951,15.821742859523853,-0.3738287185935271,-3.7,0.7230131899136121,3.177910969254727,2.663077725454534,0.22967655678474286,13.836462082776364,3.8322281744100044,4.353948935838578,-0.8379963287892456,-0.798665167551194,0.7789943626564402,True,
D43,2,C2 (Dune),comparison_window,2017-10,2026-02,27.455729817511003,3.3333972511834333,6.217534656300507,0.7136399896418535,-0.6431244416099693,0.08573965163738032,-1.6323408992146162,0.22874652996895856,4.079038458186265,2.6233293307266314,0.14856783940176643,0.8790163855219013,100,26.909501755026763,6.1451420180867755,6.083016346853887,1.2666387093826446,-0.6297126856063762,0.1213805533701711,-1.6395310735375819,0.3903647299296806,4.0792309643698434,2.5687434857820217,0.1515907281192166,0.8785344388283034,100,117.46126719535856,4.5744178337922925,1.7783387155322197,0.0764745476362413,59.81621304320701,12.569616986996806,13.07624603098796,-0.3887573851245543,-3.7,0.8211094671086175,3.946211092992357,2.7868376314528693,0.1763867184199151,22.372495663748378,5.15320005893234,5.66936110018981,-0.7062059189894094,-1.3431010591041272,0.8398796461191977,True,
D43,2,C2 (Dune),full_record,2010-03,2026-02,27.641462667258402,1.8388259973450236,6.03931595691141,0.41067581484717103,-0.6142034810576895,0.05050315405605783,-1.7264517376449706,0.12784446243031752,4.218069063957885,2.590752702424683,0.15259934377330298,0.8856637941905396,191,25.524082536741993,3.4992921986873045,5.840499291205793,0.758370987210112,-0.6455950301727733,0.07357232668362942,-1.5938024208319799,0.21397610074163495,4.016529417842788,2.5930514307020465,0.15736234248815728,0.884045287785461,191,116.05204021087874,4.437442959392749,1.825386494857001,0.0748961280383991,59.24796215256523,12.84533828752446,13.35182507014651,-0.4113599907787434,-3.7,0.8129914586941416,3.929322973710242,2.7203716945243106,0.17545570482898962,22.394957049359054,5.18337713398855,5.699444204305948,-0.6923258059277357,-1.4183675777493274,0.8383611636745033,True,
D44,2,C2 (Dune),comparison_window,2017-10,2026-02,21.312548845630126,2.8074941558696627,4.936260155864659,0.6001203113224304,-0.6316145279297126,0.09846775973950282,-1.4687040554242166,0.20482356735971644,3.90831447367689,2.468548201292292,0.183380903991605,0.8527636696989196,100,20.800058930787234,4.362622376766329,4.762475208345066,0.9034776844085046,-0.6314391837775772,0.14507945239382497,-1.4532468630518955,0.31143944588940514,3.939434744916389,2.4875134598750326,0.18939536460088724,0.8525049212150345,100,47.82003388278221,4.6755340728415895,1.3112093562070222,0.0896614594928996,52.1465309541593,10.645236967884548,11.153064043968538,-0.2804405519838561,-3.7,0.687491984907993,3.603875588091056,3.182272006047974,0.2771517958950739,13.003255405407645,3.0811320768775325,3.6081310488010954,-0.88301383559514,-0.9586407781524771,0.7348409107598163,True,
D44,2,C2 (Dune),full_record,2010-03,2026-02,22.27760957972157,1.6751808389659226,5.196095403373941,0.39049001590178906,-0.6323519487495634,0.05880030556520704,-1.5428159177668044,0.11931960903283123,3.9000576173003902,2.4662090345354803,0.1750662522091445,0.8568996640453914,191,20.260190026549,2.6909425443623145,4.822718911702246,0.6053751509409921,-0.6756326661432686,0.09167980969930108,-1.4139977581793408,0.18070949518632454,3.7940531164778637,2.563386222575116,0.18726641317313053,0.8558712276335041,191,58.083201652264606,4.319095855248058,1.4886651049695798,0.0803263067370926,53.76938179648202,11.942244474555817,12.449221688642957,-0.3446705409792489,-3.7,0.6860375389891866,3.552416488448901,2.9567542195494703,0.2522826786060594,14.08109549207703,3.439614142596537,3.963807604728602,-0.8323219501890343,-1.070274961033601,0.7425995682330065,True,
D5,2,C2 (Dune),comparison_window,2017-10,2026-02,24.447034640347862,3.760133131729828,6.517745429603246,0.928053210068004,-0.7473354381382729,0.11406186040595845,-1.3096213292367147,0.2461687574588674,3.4772696322747985,2.5986868241609975,0.14223686771956567,0.8320432691638073,100,25.09999239045038,6.806128258575247,6.301876308481228,1.5501871419199094,-0.6815324380935779,0.15662737922697487,-1.4301684149189704,0.4254635817239727,3.682999992184097,2.510083964171856,0.14673311190266902,0.8302243240612901,100,82.42811765880805,4.290973233513622,1.6922965243646009,0.0701534799297711,61.16550793787006,13.74839960029656,14.254460377462031,-0.3943852436895488,-3.7,0.7329230993278206,3.5429300133151886,2.800345422487864,0.1943678110891653,18.227966829805407,4.6268881569991835,5.144884816042173,-0.7904038216852967,-1.0534171756790367,0.7581217032039935,True,
D5,2,C2 (Dune),full_record,2010-03,2026-02,28.944415815305394,2.483615636026832,7.496772758362972,0.6620088315862213,-0.6840233738714654,0.0660407318775283,-1.6047073306001622,0.16143108287999208,3.6144892843481005,2.472395155102046,0.12487691261112999,0.8352814733960421,191,25.39592169302379,4.300835261211548,6.506303463878118,1.039698599331394,-0.6974543740384422,0.09426829507278342,-1.4542760859851618,0.2529476173199834,3.6181131651378275,2.5234688527914506,0.1424682753739832,0.8331856066511099,191,99.72804356561647,4.058329042612247,1.8331286877327373,0.0646212568867654,62.80176582952541,14.969217555885072,15.474784121767874,-0.45169543141647217,-3.7,0.7349078543156005,3.502283667312118,2.715227123358049,0.17933512762663434,19.529267431663893,5.059693062302362,5.576152387065761,-0.7752733305700199,-1.1661194933050778,0.766276719844449,True,
D6,2,C2 (Dune),comparison_window,2017-10,2026-02,23.661926350128258,3.1569621672773853,5.816750402070847,0.7073739226784097,-0.8054127823951827,0.10509413637299243,-1.1935756569225504,0.20839219542049056,3.7374293966557093,3.0101734093660237,0.15795118881499903,0.8708653563028174,100,23.40591387235136,5.612808302461105,5.761098055537299,1.2278544963245595,-0.7969914524358767,0.1517250364051371,-1.2022155792601725,0.33855057282353035,3.7296958618452813,2.9725357220761497,0.15934843997913917,0.8706295544247138,100,95.02949414420789,4.383220230296565,1.9875500692350203,0.0668139263230101,65.60339245902128,14.46117750828776,14.966939604260455,-0.45344517610527285,-3.7,0.7723129981373917,3.552896127289225,3.25113432584728,0.1948977840119922,18.22953578102567,4.612843295512194,5.13089466393558,-0.9150659657274635,-0.9109531848664831,0.8008345198724678,True,
D6,2,C2 (Dune),full_record,2010-03,2026-02,26.069064140951916,1.976644511669895,6.182971941493066,0.47044195829474367,-0.7111888216699915,0.06056223089521439,-1.4519440684799114,0.13324171407031887,3.892971307087405,2.7686376766825784,0.1493329904763222,0.8652713355673661,191,23.093308166197037,3.4999411522919606,5.7393435289401715,0.8091083452447536,-0.7698542697156421,0.08858174265166409,-1.27594807203696,0.20255337440740406,3.6926511767642274,2.8428032750024306,0.1599013510835735,0.8633498470988227,191,117.75781821658809,4.192379533118441,2.041157942893371,0.0633032250787438,66.22695017360458,15.291534217277066,15.796983467368142,-0.48687336792122093,-3.7,0.7776739541914965,3.6042801479751136,3.022293203263309,0.1795545604324324,20.073453658290283,5.052856230534712,5.569337796776857,-0.8385289375913898,-1.0918397185573108,0.8110889547631418,True,
D7,2,C2 (Dune),comparison_window,2017-03,2026-02,21.727401592301185,3.5014201843415105,5.25384314431994,0.7838483780171895,-0.6606924707868165,0.10967470965325343,-1.277846487405594,0.23383393234214986,3.7657799357563566,2.4880224501942863,0.17331938749135611,0.8035824271171212,100,20.570060882303036,5.8589407315399935,5.138545489749603,1.3232788720296784,-0.6523907640957289,0.16664605014052875,-1.242230013221204,0.3794486677590894,3.6376588816166846,2.3731750572975234,0.1768423974255836,0.8022856431564942,100,81.16197261685323,4.4754542107586985,1.301259035353335,0.0769026483740977,58.19636001334537,12.496785672021044,13.003453341885418,-0.29075463049654127,-3.7,0.7081743679248534,3.548979957513408,2.971212868705749,0.2646763975731856,13.408751177112723,3.2526185073002267,3.7781986197824464,-0.8372019296461536,-0.77272875123119,0.7625110386889818,True,
D7,2,C2 (Dune),full_record,2010-03,2026-02,22.91528746589943,1.9589523230796868,5.2408088794033,0.44793772552817,-0.6103097941307255,0.06372838729453288,-1.4356265004655657,0.13527678681856178,3.9806290233034387,2.429416879723113,0.17371063004237108,0.8284306347122032,180,21.785401231395387,3.6748533163257555,5.284039034726741,0.8379564636044932,-0.6315802657128994,0.09615015569541122,-1.3606427826360363,0.23301618999097437,3.7562329313469847,2.3723625928596714,0.1724197269285911,0.8264321266485524,180,95.58687886059496,4.322322169232814,1.446409320581154,0.0745723994873076,57.96142002871296,12.903329456079991,13.409787091136883,-0.33463709181073903,-3.7,0.7317666084330455,3.7149300342227147,2.5981122757214417,0.21989834339735242,16.893851844576663,4.026882844692293,4.547555859450099,-0.6993704462229668,-1.068427182029338,0.7777440277828301,True,
D8,2,C2 (Dune),comparison_window,2017-10,2026-02,24.194018643947945,3.624666418629602,7.1646250123268045,1.0093248901839107,-0.7529098802319861,0.10742642593404045,-1.1391620427480644,0.2283947371252152,3.1518008007171545,2.3730219633830307,0.13027190096447938,0.845027769571237,100,24.62458985332592,6.7040513946916915,7.020048266610436,1.746855960078686,-0.7045608681089057,0.1494092967342687,-1.2264000504558248,0.3959952267405124,3.269366395683857,2.3034676259091023,0.13276835939837106,0.8439402849793715,100,83.49338250817729,3.762861010580688,1.6200233280030325,0.0563138106132428,66.81950607859967,17.252803462484568,17.757633324938574,-0.4305296750126386,-3.7,0.7296436866315028,3.09968207627921,2.570852829496545,0.1809428530797354,17.130724002198004,5.00998437019846,5.526606787610085,-0.8293924235554312,-0.8279264199564493,0.7572843263128304,True,
D8,2,C2 (Dune),full_record,2010-04,2026-02,24.62011759035959,2.1127238107418926,6.891681483135,0.5997401477091965,-0.683071151186414,0.06559460847722215,-1.2949223559127732,0.13826833455605378,3.325349184932702,2.2714500958487847,0.13506634047250843,0.839351957258258,187,24.488387011116743,4.153141628449414,6.946676113745903,1.1211170381461475,-0.6861942977946698,0.09133849149309951,-1.2893188150807882,0.23943174561889777,3.2832117779397603,2.252921200474563,0.134072194156737,0.8391532081295574,187,95.24602961018817,3.629064766924823,1.7417105566498443,0.0528083492349462,68.7214203719754,18.4318786062765,18.93639953695513,-0.47993372080976265,-3.7,0.7175414632744394,3.0878705913515754,2.6074716721186046,0.18320185909756181,16.855017774176456,4.941607782973343,5.458459891869671,-0.8444238820828635,-0.8487513519520085,0.7578036637329754,True,
D9,2,C2 (Dune),comparison_window,2017-10,2026-02,33.51684471928166,4.783039090240744,8.176090867085588,1.109556733524842,-0.7145138171251821,0.09627692104379126,-1.6649555032006516,0.2966477771929157,3.8585956501428416,2.7570199067261854,0.11512407216312515,0.8615214906503895,100,37.68007946982439,10.986132235219582,8.998581353750083,2.45416341842885,-0.6561351959208453,0.12797202049958895,-1.9340830401090612,0.6075651211088506,3.963053522897674,2.6002988996912615,0.10517635787024904,0.8599330441883761,100,102.54762833334212,4.297219372824399,2.132979342536893,0.0616486576352547,69.7049950097692,15.71565114485782,16.220953356624836,-0.49636268421059604,-3.7,0.7845988081139514,3.850029323012936,2.735755362431944,0.1280610585425119,30.064012954686437,7.297358975155306,7.808775059188146,-0.7105803963828023,-1.5183557752377665,0.7935975783848612,True,
D9,2,C2 (Dune),full_record,2010-03,2026-02,32.196007565742576,2.466442546719558,7.177025641929456,0.5559591029637847,-0.6431066431372995,0.05586435373679192,-1.7902985754790757,0.16280759928996436,4.187481379538792,2.6929970931951406,0.13006213180277626,0.8763315599411045,185,35.27406646734188,5.70093809846588,8.228119754930573,1.278963357439842,-0.6291710420495087,0.07731441591682119,-1.9388768923040778,0.3260315288381701,4.036744898917526,2.5398029945399783,0.11443945377420273,0.8731582073520855,185,103.42572980715289,4.290175067948299,2.1074997520670973,0.0644269596063566,66.58974898335906,15.015903343284364,15.521452604777837,-0.4912386368127798,-3.7,0.7831308588903171,3.850372680771147,2.775065381704822,0.14152494771931043,27.206317633889373,6.553180490015628,7.06589202903874,-0.7207264365767929,-1.4629726281061521,0.7992560877124432,True,
L7,2,C2 (Dune),comparison_window,2017-10,2026-02,26.515071368621953,2.9277739430334466,6.111591553433907,0.6129783152229881,-0.8317416939769561,0.08740558835661896,-2.2945128624686357,0.18993442286122597,4.0021415602753825,3.328748000879025,0.15093836650998171,0.9104020486803692,100,27.63955890289882,5.692387699827042,6.5538297554191445,1.1984672795517757,-0.8190228813625853,0.12213218721418956,-2.35076116604383,0.3237289665495676,3.911328424035117,3.2034674758086212,0.1415119697740509,0.9090470457124211,100,113.24566337603886,4.371264974950926,2.560928982756871,0.0846120861395476,51.66241815314138,11.311276212370744,11.81864253235332,-0.5858553524968184,-3.7,0.8560004211579828,3.8176651992691935,3.3434345852048266,0.1550284010080255,24.62558585682349,5.936399921734959,6.450430975858624,-0.8757799363456105,-2.1674372837279465,0.8666889024568599,True,
L7,2,C2 (Dune),full_record,2009-04,2026-02,25.263696039306474,1.7048286278820224,5.589785013351431,0.3661503949579879,-0.7775384364248414,0.05484684949794358,-2.383373853178365,0.1131531384729807,4.138410934376182,3.2177735671983236,0.16380861010746184,0.8930726116385553,200,24.581989692624088,3.389281654843484,5.959415403680839,0.7563319351767328,-0.8367633282086556,0.07995232017719812,-2.2808095231881236,0.1859441893296231,3.797389139485417,3.17751597485922,0.15447850995661416,0.8893257565186103,200,128.13776316922164,4.240167576003721,2.503131516942303,0.0857618848274796,49.44116590409983,11.152720476847518,11.66019149429401,-0.5903378751132893,-3.7,0.8336035619341394,3.7329867746181495,3.2935997229936507,0.16772722978032517,22.25629541194532,5.4467701484693665,5.962061147195448,-0.8822961135003099,-2.1611006603816314,0.8526584945749658,True,
T41a,2,C2 (Dune),comparison_window,2017-10,2026-02,35.65744155100406,4.989114946563007,6.571626270747567,0.9000559075945097,-0.47987126829626187,0.08891446968509382,-2.0843820909213333,0.35897519058129634,5.033303317401544,2.4153376466412615,0.14115716379151755,0.829132981120361,100,34.602763804651715,9.144108123475336,6.311386888100384,1.5659248834235886,-0.4711694427132832,0.13111953817147753,-2.055910019284059,0.6294146014527259,5.070310315883558,2.3889752859182667,0.1465290560172522,0.828909600546369,100,86.35301746036636,5.524784663763344,1.6435621941410994,0.0956203820549459,57.77831613963499,9.94964728456587,10.458021381104444,-0.29748891480261713,-3.7,0.7419307997174684,4.831301377419445,2.8238184244824787,0.1918476268759758,25.18301349926391,4.694733021683483,5.21247000176068,-0.5844840145308368,-1.4244524052280951,0.7579912026416336,True,
T41a,2,C2 (Dune),full_record,2010-03,2026-02,30.806742201840652,2.2378909825874946,5.532420421266071,0.41687055088673136,-0.5066473666538912,0.052101317415442584,-1.8562353725098608,0.16194379953582083,5.094149615835043,2.580937488203756,0.16535827068175601,0.8576505168675967,189,29.192432420754173,4.175996200810359,5.5085527657335325,0.7626139427977251,-0.5349283407055468,0.07953234231773158,-1.7337422676752692,0.27783935547307514,4.8462848280656665,2.5924151016636334,0.1660116826928143,0.8562144744187205,189,79.92549379657991,5.253725012073805,1.711081320066914,0.0911583961590677,57.63292503420385,10.46195240584497,10.96991656429585,-0.32568916647418855,-3.7,0.7405882345992103,4.6330127471575375,2.909503938114762,0.2044834115687966,22.657156938125528,4.371325217865614,4.890372242559925,-0.6279939419333156,-1.3207506017697996,0.7702654722807621,True,
T41b,2,C2 (Dune),comparison_window,2017-10,2026-02,19.702526146280775,2.6723079369033833,5.2745305101892574,0.6604115276035738,-0.6708207683120148,0.10146444322550789,-1.0546539188498656,0.18855338050557924,3.402666053496866,2.2825790563159787,0.17270201943821217,0.8510505564091241,100,20.13343882966195,4.841642203758902,5.419393150754784,1.1794099442511903,-0.6642694446151717,0.15199469422685508,-1.0801044970870004,0.3212566919505195,3.392459744777208,2.253507350542483,0.1684987732835389,0.850934993217473,100,66.91815551733,3.9589709667056265,1.2696950282685728,0.0654600861749525,60.47915910352832,14.770843310752912,15.276484624956662,-0.32071339723037234,-3.7,0.7111616987297366,3.1568079066390404,2.629625396313264,0.224871039505609,14.038303525342576,3.9257890379667026,4.4469932731157975,-0.8330013970070633,-0.7062984689631429,0.7479023825768119,True,
