Easting,Northing,Thickness_m
241650,362550,10.68508792323827
241700,362550,10.614580616379818
241750,362550,10.5530387539144
241800,362550,10.506916643682917
241850,362550,10.478303665613476
241900,362550,10.463310590658907
241950,362550,10.454784213338378
242000,362550,10.445324749065835
242050,362550,10.426699234321731
242100,362550,10.388225678320449
242150,362550,10.32093477041872
242200,362550,10.225977913619225
242250,362550,10.113966869773106
242300,362550,9.995998257159494
242350,362550,9.878952010468348
242400,362550,9.766203853937505
242450,362550,9.65933918736762
242500,362550,9.559647068111525
242550,362550,9.471048307556645
242600,362550,9.404868783490093
242650,362550,9.374423619935564
242700,362550,9.37466015349973
242750,362550,9.387534683045748
242800,362550,9.401948118106063
242850,362550,9.414772928084261
242900,362550,9.425910910766271
242950,362550,9.43590727235921
243000,362550,9.445274334278125
243050,362550,9.45437074381245
243100,362550,9.463418501636985
243150,362550,9.472541928108253
243200,362550,9.481801241210292
243250,362550,9.491216718389268
243300,362550,9.500784862923565
243350,362550,9.510488781461929
241300,362600,11.13642726867558
241350,362600,11.090025610292265
241400,362600,11.040195280706467
241450,362600,10.985112580787318
241500,362600,10.92239808056368
241550,362600,10.85014288239226
241600,362600,10.767967446823766
241650,362600,10.678215256397534
241700,362600,10.587820345949892
241750,362600,10.509865809090284
241800,362600,10.459867794672567
241850,362600,10.443939566753468
241900,362600,10.452478450112755
241950,362600,10.47088058490642
242000,362600,10.490153174565583
242050,362600,10.502044574731737
242100,362600,10.485276014491664
242150,362600,10.411689752066424
242200,362600,10.284528532005172
242250,362600,10.134980380079808
242300,362600,9.98505619598766
242350,362600,9.84207961412719
242400,362600,9.707170185253437
242450,362600,9.579303904538316
242500,362600,9.455357216773105
242550,362600,9.332253294434922
242600,362600,9.229898106689326
242650,362600,9.210307701233182
242700,362600,9.254215596318096
242750,362600,9.298705797860816
242800,362600,9.330788770345738
242850,362600,9.353899690513641
242900,362600,9.37172730193494
242950,362600,9.386574499409168
243000,362600,9.39977202215215
243050,362600,9.41207808144521
243100,362600,9.423920700408564
243150,362600,9.435536781808539
243200,362600,9.447052286967372
243250,362600,9.4585289618339
243300,362600,9.469991706516193
243350,362600,9.481444595924536
243400,362600,9.49288023200256
241250,362650,11.223500804251353
241300,362650,11.177291131100274
241350,362650,11.129814634927268
241400,362650,11.080384034320286
241450,362650,11.025598538005228
241500,362650,10.96033478628418
241550,362650,10.879940240179103
241600,362650,10.781624611587192
241650,362650,10.665356635592385
241700,362650,10.537680457470254
241750,362650,10.421498073123805
241800,362650,10.358801220666264
241850,362650,10.371580396867676
241900,362650,10.427671091513922
241950,362650,10.489421068176195
242000,362650,10.552759353378093
242050,362650,10.628854879642196
242100,362650,10.683913119889311
242150,362650,10.597366355358382
242200,362650,10.384973726245162
242250,362650,10.165449049080989
242300,362650,9.97084864673619
242350,362650,9.796562509296775
242400,362650,9.636451582332546
242450,362650,9.486241266066889
242500,362650,9.336640751712288
242550,362650,9.155374737975217
242600,362650,8.88460067196846
242650,362650,8.926018771647152
242700,362650,9.118046256172342
242750,362650,9.21067458024732
242800,362650,9.261138599424443
242850,362650,9.293625957989269
242900,362650,9.317465050628364
242950,362650,9.336802731262125
243000,362650,9.353681320599781
243050,362650,9.369169175251828
243100,362650,9.383843014528397
243150,362650,9.39801813987334
243200,362650,9.411866813797252
243250,362650,9.425481840324435
243300,362650,9.438911455527828
243350,362650,9.452178659595697
243400,362650,9.465292022052868
243450,362650,9.478251824826582
241200,362700,11.316581273128975
241250,362700,11.26755433018508
241300,362700,11.216800443605823
241350,362700,11.168201355102232
241400,362700,11.122605230176378
241450,362700,11.073727240827182
241500,362700,11.010486362214989
241550,362700,10.923456818156913
241600,362700,10.806372519567175
241650,362700,10.652617443827797
241700,362700,10.455851361542551
241750,362700,10.23720653493666
241800,362700,10.120985111792592
241850,362700,10.221553841061574
241900,362700,10.390684691746415
241950,362700,10.51420988591579
242000,362700,10.623867629473352
242050,362700,10.816741282204438
242100,362700,11.200937915856748
242150,362700,11.045770432609434
242200,362700,10.52390341141981
242250,362700,10.188790284632807
242300,362700,9.943830092014393
242350,362700,9.736401438766478
242400,362700,9.548137941462793
242450,362700,9.375336894248475
242500,362700,9.213420458961828
242550,362700,9.018331171955321
242600,362700,8.490784205530813
242650,362700,8.693524029407794
242700,362700,9.026706911177971
242750,362700,9.139225676004012
242800,362700,9.197809214511219
242850,362700,9.23569441619156
242900,362700,9.263864166408185
242950,362700,9.286966739808392
243000,362700,9.307236448094999
243050,362700,9.32582299253124
243100,362700,9.34334170864931
243150,362700,9.36013098810042
243200,362700,9.376381638283075
243250,362700,9.392204251127648
243300,362700,9.407664732859715
243350,362700,9.422803152541663
243400,362700,9.437643929067264
243450,362700,9.452201597094152
243500,362700,9.466484307980723
241150,362750,11.419719994484053
241200,362750,11.369154853470683
241250,362750,11.31039888143806
241300,362750,11.248787570792603
241350,362750,11.19591493468781
241400,362750,11.161016853051201
241450,362750,11.13184034704077
241500,362750,11.08091106664017
241550,362750,10.991108687857649
241600,362750,10.856248862762055
241650,362750,10.661739089018978
241700,362750,10.361162039749466
241750,362750,9.852184798759641
241800,362750,9.375886958328367
241850,362750,9.92546503403278
241900,362750,10.396575004389852
241950,362750,10.569466794357918
242000,362750,10.671233355898574
242050,362750,10.91312005506741
242100,362750,12.095642777572309
242150,362750,11.595381391303182
242200,362750,10.568750643481746
242250,362750,10.167338733333665
242300,362750,9.893031530313875
242350,362750,9.656084358151064
242400,362750,9.431913898186066
242450,362750,9.225365485967282
242500,362750,9.061147415360914
242550,362750,8.944532978393145
242600,362750,8.854978787111934
242650,362750,8.891313135344731
242700,362750,9.0052690099696
242750,362750,9.087035856926857
242800,362750,9.141124075869698
242850,362750,9.180092727917588
242900,362750,9.210888075842481
242950,362750,9.237070820655124
243000,362750,9.260490741514902
243050,362750,9.282132801569109
243100,362750,9.302536492314502
243150,362750,9.322008738565588
243200,362750,9.340733921529269
243250,362750,9.358830409202664
243300,362750,9.376378981472957
243350,362750,9.393437024352316
243400,362750,9.41004600597109
243450,362750,9.426235973616478
243500,362750,9.442028687580423
243550,362750,9.45743998064861
241100,362800,11.531683965509634
241150,362800,11.486974133099395
241200,362800,11.42754089504514
241250,362800,11.351068032063562
241300,362800,11.260768664351422
241350,362800,11.184286353991443
241400,362800,11.174656570422814
241450,362800,11.206051062863567
241500,362800,11.188658458727456
241550,362800,11.097141870756438
241600,362800,10.94781810744621
241650,362800,10.732051568636713
241700,362800,10.37135944378551
241750,362800,9.496522520853523
241800,362800,0.5
241850,362800,9.819873529169584
241900,362800,10.712510861227777
241950,362800,10.71261191841619
242000,362800,10.679810241018389
242050,362800,10.757227631103165
242100,362800,10.938351634369736
242150,362800,10.799735169266311
242200,362800,10.404730810286935
242250,362800,10.087600908994343
242300,362800,9.819854608968116
242350,362800,9.558176810623525
242400,362800,9.277302576582853
242450,362800,8.984468450122801
242500,362800,8.778896885435964
242550,362800,8.76017693592903
242600,362800,8.826473810195408
242650,362800,8.902246057947343
242700,362800,8.976633133002943
242750,362800,9.038350647763854
242800,362800,9.086395224041292
242850,362800,9.124991197697875
242900,362800,9.157723177767197
242950,362800,9.186763852744793
243000,362800,9.213335825172244
243050,362800,9.23812452298492
243100,362800,9.261525730835443
243150,362800,9.283784397817488
243200,362800,9.305068368276006
243250,362800,9.325503785130325
243300,362800,9.34519010336855
243350,362800,9.364206234402646
243400,362800,9.38261396520194
243450,362800,9.400461011855745
243500,362800,9.417784074308194
243550,362800,9.434611611654958
243600,362800,9.450966091631052
241000,362850,11.664739439959583
241050,362850,11.645297301046028
241100,362850,11.614146300094182
241150,362850,11.567293001015729
241200,362850,11.498659999639118
241250,362850,11.396839008588444
241300,362850,11.23900529103641
241350,362850,11.027504443000362
241400,362850,11.075277030902841
241450,362850,11.333549917316994
241500,362850,11.383238846586934
241550,362850,11.257345483159106
241600,362850,11.086678354835325
241650,362850,10.88413771539298
241700,362850,10.596183498097943
241750,362850,10.128542511020832
241800,362850,9.77888774988354
241850,362850,10.89434027283207
241900,362850,12.274520763426603
241950,362850,10.886580654270256
242000,362850,10.657511964628139
242050,362850,10.590589059971323
242100,362850,10.549015135166172
242150,362850,10.430915805471686
242200,362850,10.226248040387512
242250,362850,9.992752224161823
242300,362850,9.745180512446025
242350,362850,9.463427177331084
242400,362850,9.09926862153052
242450,362850,8.55915798966134
242500,362850,8.034931399346084
242550,362850,8.361559325973127
242600,362850,8.685411959705828
242650,362850,8.840043298076962
242700,362850,8.925217985816015
242750,362850,8.983064298857128
242800,362850,9.028725960289464
242850,362850,9.06798229360797
242900,362850,9.103201134451217
242950,362850,9.135524639920874
243000,362850,9.165599565187845
243050,362850,9.193815116372871
243100,362850,9.220422923831546
243150,362850,9.245612697300867
243200,362850,9.269549400821342
243250,362850,9.29238269799291
243300,362850,9.314244164472598
243350,362850,9.335243491033522
243400,362850,9.355468120915983
243450,362850,9.374986107429155
243500,362850,9.393850330950176
243550,362850,9.41210250260534
243600,362850,9.429776260807538
243650,362850,9.44689934339009
240950,362900,11.755241820982935
241000,362900,11.751606918768607
241050,362900,11.738602246029568
241100,362900,11.712164153113134
241150,362900,11.666964110725292
241200,362900,11.594573088883067
241250,362900,11.475863851025256
241300,362900,11.243869078007133
241350,362900,10.440590497112211
241400,362900,10.58841801082392
241450,362900,11.774976729053186
241500,362900,11.830039358735164
241550,362900,11.46517747312555
241600,362900,11.253061945422893
241650,362900,11.092027060938726
241700,362900,10.915666999695578
241750,362900,10.708003048740542
241800,362900,10.631788836025148
241850,362900,10.922069061869488
241900,362900,11.130579866793957
241950,362900,10.79090097071137
242000,362900,10.583248874497261
242050,362900,10.469210927085902
242100,362900,10.379288862995828
242150,362900,10.267525201685384
242200,362900,10.115080918977307
242250,362900,9.924531676244191
242300,362900,9.69583256406477
242350,362900,9.410292792998193
242400,362900,8.998776778483814
242450,362900,8.145684798347444
242500,362900,0.5
242550,362900,7.958599995844513
242600,362900,8.585800205979195
242650,362900,8.7793164695631
242700,362900,8.864838243541376
242750,362900,8.91896924839993
242800,362900,8.964691659275857
242850,362900,9.00693516195552
242900,362900,9.046250936844158
242950,362900,9.082903995884507
243000,362900,9.11718295015029
243050,362900,9.149295576356156
243100,362900,9.179407429608299
243150,362900,9.207698648920509
243200,362900,9.234374577254238
243250,362900,9.259644542911731
243300,362900,9.283697016668032
243350,362900,9.306686181124558
243400,362900,9.328731077947804
243450,362900,9.349921951868318
243500,362900,9.370328197720044
243550,362900,9.390004825724104
243600,362900,9.408996749213227
243650,362900,9.427341413238123
243700,362900,9.445070504306251
240850,362950,11.814848571294311
240900,362950,11.82986952689226
240950,362950,11.842305326292577
241000,362950,11.849283711203034
241050,362950,11.846814525567423
241100,362950,11.829725323130532
241150,362950,11.791867468706869
241200,362950,11.725568315261356
241250,362950,11.617611140428723
241300,362950,11.43599169230608
241350,362950,11.13878703485235
241400,362950,11.309125311858782
241450,362950,12.441566872638163
241500,362950,12.241851822593366
241550,362950,11.605145930683802
241600,362950,11.404671800282589
241650,362950,11.333280145827624
241700,362950,11.295308637322414
241750,362950,11.110536510571198
241800,362950,10.908915342065688
241850,362950,10.83073931745039
241900,362950,10.763780195403738
241950,362950,10.619227764426078
242000,362950,10.471115028632632
242050,362950,10.36115994233533
242100,362950,10.276521178937509
242150,362950,10.18610876443867
242200,362950,10.064749710788828
242250,362950,9.899779432088005
242300,362950,9.687375934500956
242350,362950,9.420763835627584
242400,362950,9.068534390710296
242450,362950,8.551161948174515
242500,362950,8.049496667753493
242550,362950,8.343444806884184
242600,362950,8.626903842527298
242650,362950,8.743342688869312
242700,362950,8.795008828459162
242750,362950,8.839598635116161
242800,362950,8.890346910884851
242850,362950,8.940214233465694
242900,362950,8.98623562326772
242950,362950,9.028732396944948
243000,362950,9.068192523601388
243050,362950,9.104821029280531
243100,362950,9.138780469963702
243150,362950,9.170325178978425
243200,362950,9.199782642522083
243250,362950,9.227483540243602
243300,362950,9.253708617648757
243350,362950,9.278670876330567
243400,362950,9.302523553179869
243450,362950,9.325377552900074
243500,362950,9.347317079391694
243550,362950,9.36840965328409
243600,362950,9.388711344401145
243650,362950,9.408269366920381
243700,362950,9.42712370076229
243750,362950,9.445308525069702
240750,363000,11.837790930904978
240800,363000,11.859635014213367
240850,363000,11.884429957040371
240900,363000,11.910741545088017
240950,363000,11.936553044651355
241000,363000,11.958834134996396
241050,363000,11.972738316028492
241100,363000,11.971251064663297
241150,363000,11.946700977866222
241200,363000,11.89333221786695
241250,363000,11.808168355728847
241300,363000,11.696399764696906
241350,363000,11.604075017363396
241400,363000,11.649495029985315
241450,363000,11.822947878298132
241500,363000,11.79570955954547
241550,363000,11.607910261631236
241600,363000,11.505435055978264
241650,363000,11.588396058106676
241700,363000,12.191037398738036
241750,363000,11.594222524442829
241800,363000,11.06321716916845
241850,363000,10.823391081799409
241900,363000,10.654259189209583
241950,363000,10.485805608761778
242000,363000,10.329392973236992
242050,363000,10.234535030259499
242100,363000,10.19544360719007
242150,363000,10.156284099008891
242200,363000,10.076279112638819
242250,363000,9.929813055203008
242300,363000,9.72128145941251
242350,363000,9.47237127239435
242400,363000,9.194846793344846
242450,363000,8.909043374906618
242500,363000,8.705721671621236
242550,363000,8.669621940568486
242600,363000,8.699263005716292
242650,363000,8.700665395806324
242700,363000,8.679267896388662
242750,363000,8.722926922326625
242800,363000,8.801833873819623
242850,363000,8.867685881256625
242900,363000,8.923237030768211
242950,363000,8.97322453386594
243000,363000,9.019046329669875
243050,363000,9.060905083469061
243100,363000,9.099020645787197
243150,363000,9.133869200255225
243200,363000,9.16604525096575
243250,363000,9.196094153796652
243300,363000,9.224428004039105
243350,363000,9.251323103973991
243400,363000,9.276958306572034
243450,363000,9.301456596803085
243500,363000,9.324912502116188
243550,363000,9.347404875620187
243600,363000,9.36900114668535
243650,363000,9.389758561279583
243700,363000,9.409725252428183
243750,363000,9.42894187244227
243800,363000,9.447443542046155
240700,363050,11.863244505451007
240750,363050,11.886682969072032
240800,363050,11.91693732364449
240850,363050,11.953037861295945
240900,363050,11.993539251527507
240950,363050,12.036867741358776
241000,363050,12.080754528304762
241050,363050,12.120050308920215
241100,363050,12.14390051972138
241150,363050,12.138747762757053
241200,363050,12.09940109429399
241250,363050,12.02870424269771
241300,363050,11.933923795682023
241350,363050,11.842440985631717
241400,363050,11.788800116049575
241450,363050,11.759189668370578
241500,363050,11.69477316198583
241550,363050,11.59715132161266
241600,363050,11.535299259592053
241650,363050,11.620630447210107
241700,363050,12.13372518160439
241750,363050,11.604553319707941
241800,363050,11.079665216659208
241850,363050,10.801609237071046
241900,363050,10.583029965316522
241950,363050,10.348700862904284
242000,363050,10.079165055169131
242050,363050,10.007488666882587
242100,363050,10.115545855365982
242150,363050,10.186800334020308
242200,363050,10.192346227571553
242250,363050,10.048663958811312
242300,363050,9.795364185012563
242350,363050,9.53072619623846
242400,363050,9.280667857585435
242450,363050,9.056118888808916
242500,363050,8.883262686475213
242550,363050,8.780721264813833
242600,363050,8.719665348239783
242650,363050,8.627278983121316
242700,363050,8.318119451388299
242750,363050,8.535062936781484
242800,363050,8.707959869356374
242850,363050,8.792085049450087
242900,363050,8.857678949337863
242950,363050,8.916875441406622
243000,363050,8.970599967345922
243050,363050,9.018449198275595
243100,363050,9.060833736427204
243150,363050,9.098785055238762
243200,363050,9.133422548572684
243250,363050,9.165628636354446
243300,363050,9.195965165854489
243350,363050,9.224742835768238
243400,363050,9.25213367082987
243450,363050,9.278254180459417
243500,363050,9.303203587484754
243550,363050,9.327072760847452
243600,363050,9.349942344705152
243650,363050,9.371880460964945
243700,363050,9.3929430343898
243750,363050,9.41317618853313
243800,363050,9.432619311575296
240600,363100,11.871021194938331
240650,363100,11.880171278325056
240700,363100,11.898163942762286
240750,363100,11.9271563283875
240800,363100,11.9674402456482
240850,363100,12.017462760124173
240900,363100,12.075309654728136
240950,363100,12.140387944720999
241000,363100,12.213633703847222
241050,363100,12.29377243144279
241100,363100,12.36429667799808
241150,363100,12.386798196379644
241200,363100,12.356920231812284
241250,363100,12.29721874633165
241300,363100,12.18557313305717
241350,363100,12.043994130000183
241400,363100,11.921462408267123
241450,363100,11.818406985866892
241500,363100,11.714742672218515
241550,363100,11.607685763727343
241600,363100,11.51775865562087
241650,363100,11.470355864095948
241700,363100,11.431280760931813
241750,363100,11.248068212184142
241800,363100,10.989078884110352
241850,363100,10.756704416646496
241900,363100,10.529794992604765
241950,363100,10.234361465059518
242000,363100,9.478086944331848
242050,363100,9.483397490584737
242100,363100,10.061036864940613
242150,363100,10.306007305431544
242200,363100,10.633728163569936
242250,363100,10.375375027579855
242300,363100,9.894412276755144
242350,363100,9.56926619942644
242400,363100,9.314219589991998
242450,363100,9.090479041143979
242500,363100,8.891691982904192
242550,363100,8.756915540570189
242600,363100,8.692163004540973
242650,363100,8.600947884572518
242700,363100,8.413016717098435
242750,363100,8.50876610141817
242800,363100,8.633161920879637
242850,363100,8.713083622350112
242900,363100,8.788239895738112
242950,363100,8.860421770744212
243000,363100,8.92454876384449
243050,363100,8.978969263630951
243100,363100,9.025162031423394
243150,363100,9.065502813306223
243200,363100,9.102045408656155
243250,363100,9.136113819431786
243300,363100,9.168350191939412
243350,363100,9.198991061995331
243400,363100,9.228130937443417
243450,363100,9.25585567358294
243500,363100,9.282270646608863
243550,363100,9.307486693098582
243600,363100,9.331603146255524
243650,363100,9.354700403755569
243700,363100,9.376840944888642
243750,363100,9.398074275057676
243800,363100,9.418442241977358
240550,363150,11.901850386492416
240600,363150,11.898346757507747
240650,363150,11.901831956707845
240700,363150,11.91807133360963
240750,363150,11.952250170534887
240800,363150,12.005305586618354
240850,363150,12.07337229213901
240900,363150,12.1520824695866
240950,363150,12.241641094281949
241000,363150,12.349992646637466
241050,363150,12.494756544642058
241100,363150,12.682557583958037
241150,363150,12.752279306977554
241200,363150,12.681904034261027
241250,363150,12.70112457037975
241300,363150,12.529908563843682
241350,363150,12.254115030651713
241400,363150,12.065852545924965
241450,363150,11.920242046918988
241500,363150,11.780975122277795
241550,363150,11.640013603816742
241600,363150,11.503341538635881
241650,363150,11.37350126602585
241700,363150,11.237750000362846
241750,363150,11.077568545808708
241800,363150,10.899500286143416
241850,363150,10.714070171471443
241900,363150,10.511754924182624
241950,363150,10.261383072272556
242000,363150,9.917055074939116
242050,363150,9.864467034106301
242100,363150,10.090934176514057
242150,363150,10.379073805360969
242200,363150,11.823878245111448
242250,363150,10.742986907241901
242300,363150,9.911722212560322
242350,363150,9.558489794951376
242400,363150,9.305781849907264
242450,363150,9.069623687552605
242500,363150,8.769181870521024
242550,363150,8.491501104253791
242600,363150,8.625507667034517
242650,363150,8.584064905722206
242700,363150,8.518464177270682
242750,363150,8.506646512822744
242800,363150,8.543420780957396
242850,363150,8.613419248515081
242900,363150,8.710230607016111
242950,363150,8.806506375546554
243000,363150,8.884626250733875
243050,363150,8.944872603527898
243100,363150,8.993000755974935
243150,363150,9.034118740890273
243200,363150,9.071658904277053
243250,363150,9.107316077356973
243300,363150,9.141495071639
243350,363150,9.174093416114863
243400,363150,9.205023242320916
243450,363150,9.234338867707995
243500,363150,9.26218147726334
243550,363150,9.2887055617803
243600,363150,9.314039059874627
243650,363150,9.33827476520775
243700,363150,9.361477771866522
243750,363150,9.38369679542707
243800,363150,9.404973339611326
240450,363200,11.963201460320812
240500,363200,11.948007618700894
240550,363200,11.93152403736972
240600,363200,11.915174593893301
240650,363200,11.904371755852813
240700,363200,11.910824879355706
240750,363200,11.948507903007902
240800,363200,12.020725111512107
240850,363200,12.115675578319022
240900,363200,12.220448067328821
240950,363200,12.33383121598608
241000,363200,12.471261406784844
241050,363200,12.680963844111487
241100,363200,13.186381826352983
241150,363200,13.53744904211959
241200,363200,12.98370230315189
241250,363200,13.587260227166638
241300,363200,12.992835026405153
241350,363200,12.4330110171329
241400,363200,12.217354789566738
241450,363200,12.059935279403108
241500,363200,11.885302907182336
241550,363200,11.697884374454754
241600,363200,11.511040399655322
241650,363200,11.319637469024386
241700,363200,11.12373954963513
241750,363200,10.956399786669861
241800,363200,10.824988679260697
241850,363200,10.684661506436129
241900,363200,10.517472111483654
241950,363200,10.330517547773114
242000,363200,10.157078610489473
242050,363200,10.072373867646983
242100,363200,10.089487689862779
242150,363200,10.184936413762921
242200,363200,10.329446071599131
242250,363200,10.118816745235792
242300,363200,9.749595659563518
242350,363200,9.485475712582343
242400,363200,9.271764011651301
242450,363200,9.05568888664521
242500,363200,8.76947119978844
242550,363200,8.507484017615793
242600,363200,8.59102510339115
242650,363200,8.514689314370582
242700,363200,8.415541822672173
242750,363200,8.373826091591432
242800,363200,8.372773832505077
242850,363200,8.45072875331121
242900,363200,8.621283288396219
242950,363200,8.766788010303847
243000,363200,8.858625751091198
243050,363200,8.91916292116377
243100,363200,8.964632789059646
243150,363200,9.003632530545385
243200,363200,9.041119519422377
243250,363200,9.07857752003881
243300,363200,9.115215635497977
243350,363200,9.150093853733267
243400,363200,9.182903072350165
243450,363200,9.213775259878402
243500,363200,9.242980859824868
243550,363200,9.27076247404546
243600,363200,9.297285469040345
243650,363200,9.322647772094244
243700,363200,9.346906895329457
243750,363200,9.370103361711086
243800,363200,9.392274736400022
243850,363200,9.413461648045786
240300,363250,12.075889134686992
240350,363250,12.05743087259894
240400,363250,12.036389152228674
240450,363250,12.013927888869201
240500,363250,11.988850638881187
240550,363250,11.958378183659534
240600,363250,11.919965834837354
240650,363250,11.876805670953258
240700,363250,11.850487539277434
240750,363250,11.88455336106584
240800,363250,11.995068146942891
240850,363250,12.140081586254384
240900,363250,12.281551609260386
240950,363250,12.41553968766596
241000,363250,12.561759131799056
241050,363250,12.76428633046698
241100,363250,13.10347425026825
241150,363250,13.29915456241596
241200,363250,13.074219401099112
241250,363250,12.990372071467862
241300,363250,12.779368059138081
241350,363250,12.511637961437124
241400,363250,12.398441455076446
241450,363250,12.30330016596086
241500,363250,12.04856508984006
241550,363250,11.782847105910717
241600,363250,11.544266534848047
241650,363250,11.28453246235089
241700,363250,10.952357375343514
241750,363250,10.736112609858544
241800,363250,10.744090890114423
241850,363250,10.671297618624859
241900,363250,10.528743361696254
241950,363250,10.361124318950692
242000,363250,10.203137474884326
242050,363250,10.086373848904271
242100,363250,10.019979923773963
242150,363250,9.978136864609304
242200,363250,9.89844054589652
242250,363250,9.712348497309781
242300,363250,9.508939842241947
242350,363250,9.369608914638333
242400,363250,9.225210610288826
242450,363250,9.058509926975724
242500,363250,8.876666968242402
242550,363250,8.717878528948066
242600,363250,8.585380397669633
242650,363250,8.400316458704381
242700,363250,8.127326740722195
242750,363250,8.141167641227321
242800,363250,8.037031965993004
242850,363250,8.066614809022868
242900,363250,8.565218971632417
242950,363250,8.779390637963445
243000,363250,8.857210082496838
243050,363250,8.902872126954069
243100,363250,8.937797576692038
243150,363250,8.970178455152086
243200,363250,9.007443732597997
243250,363250,9.048802576756858
243300,363250,9.089468475357124
243350,363250,9.127199488974403
243400,363250,9.161916511789865
243450,363250,9.194210662574513
243500,363250,9.22466047392524
243550,363250,9.25364289520911
243600,363250,9.281347326308545
243650,363250,9.307849528322524
243700,363250,9.333178443248894
243750,363250,9.357355839760695
243800,363250,9.380412624720508
243850,363250,9.402391744621662
240200,363300,12.204329526196764
240250,363300,12.195322571596868
240300,363300,12.16867989395372
240350,363300,12.135333802253355
240400,363300,12.102041776799119
240450,363300,12.06966407284041
240500,363300,12.034375924271655
240550,363300,11.988168717496274
240600,363300,11.918107358039506
240650,363300,11.808505741358022
240700,363300,11.673597344334897
240750,363300,11.664374029125158
240800,363300,11.890107894348056
240850,363300,12.150119122321465
240900,363300,12.34747575778063
240950,363300,12.498259488548275
241000,363300,12.635224358297268
