Date,C1,C2,C3,C4,C5,Lake_Edge,Eastern_Block,Western_Block,Forest,Coastal_Forest,P_mm,PET_mm
2016-05-01,-0.14714285714285716,-0.1523076923076923,-0.37315789473684213,-0.8611111111111112,-1.0202,-0.14714285714285716,-0.1523076923076923,-0.37315789473684213,-0.8611111111111112,-1.0202,46.7999999999999,77.8803399851474
2016-06-01,-0.4942857142857143,-0.45999999999999996,-0.63,-1.04,-1.1602000000000001,-0.4942857142857143,-0.45999999999999996,-0.63,-1.04,-1.1602000000000001,72.0,98.2962049606961
2016-07-01,-0.43874160322436184,-0.43884615384615383,-0.6847368421052632,-1.1466666666666667,-1.2422,-0.43874160322436184,-0.43884615384615383,-0.6847368421052632,-1.1466666666666667,-1.2422,71.6,103.8697513504052
2016-08-01,-0.5873936408419167,-0.6757692307692307,-0.8742105263157894,-1.2822222222222222,-1.3502,-0.5873936408419167,-0.6757692307692307,-0.8742105263157894,-1.2822222222222222,-1.3502,61.7999999999999,97.0605148512966
2016-09-01,-0.6074742498880431,-0.7538461538461537,-0.9878947368421053,-1.4155555555555557,-1.4302,-0.6074742498880431,-0.7538461538461537,-0.9878947368421053,-1.4155555555555557,-1.4302,94.59999999999991,75.6181482032507
2016-10-01,-0.7048087431693988,-0.8434615384615385,-1.0621052631578949,-1.517777777777778,-1.4721999999999997,-0.7048087431693988,-0.8434615384615385,-1.0621052631578949,-1.517777777777778,-1.4721999999999997,25.0,45.7991580867349
2016-11-01,-0.7966666666666665,-0.9380769230769231,-1.154736842105263,-1.6288888888888888,-1.5482,-0.7966666666666665,-0.9380769230769231,-1.154736842105263,-1.6288888888888888,-1.5482,81.5999999999999,21.4853539670968
2016-12-01,-0.51,-0.7653846153846153,-1.0294736842105263,-1.5744444444444445,-1.4942,-0.51,-0.7653846153846153,-1.0294736842105263,-1.5744444444444445,-1.4942,75.7999999999999,22.773608474564202
2017-01-01,-0.5383333333333333,-0.7819230769230769,-1.066315789473684,-1.6544444444444446,-1.5202,-0.5383333333333333,-0.7819230769230769,-1.066315789473684,-1.6544444444444446,-1.5202,38.6,17.945191473886997
2017-02-01,-0.37107344632768363,-0.6600651890482399,-0.9861195361284569,-1.6416007532956687,-1.4855220338983053,-0.37107344632768363,-0.6600651890482399,-0.9861195361284569,-1.6416007532956687,-1.4855220338983053,104.0,21.253389313298303
2017-03-01,-0.21999999999999997,-0.5499999999999999,-0.9136842105263158,-1.63,-1.4542,-0.21999999999999997,-0.5499999999999999,-0.9136842105263158,-1.63,-1.4542,76.8,36.3025673098141
2017-04-01,-0.1366666666666667,-0.4007692307692308,-0.8078947368421053,-1.4944444444444445,-1.3542,-0.1366666666666667,-0.4007692307692308,-0.8078947368421053,-1.4944444444444445,-1.3542,17.0,46.9725339299765
2017-05-01,-0.5566666666666666,-0.7269230769230769,-1.0294736842105265,-1.6055555555555556,-1.4881999999999997,-0.5566666666666666,-0.7269230769230769,-1.0294736842105265,-1.6055555555555556,-1.4881999999999997,31.4,82.74228716675849
2017-06-01,-0.7666666666666666,-0.9226923076923079,-1.1847368421052635,-1.761111111111111,-1.5882,-0.7666666666666666,-0.9226923076923079,-1.1847368421052635,-1.761111111111111,-1.5882,129.1999999999999,98.2264362407887
2017-07-01,-0.6683333333333333,-0.8984110970996219,-1.1810526315789474,-1.7866666666666664,-1.5941999999999998,-0.6683333333333333,-0.8984110970996219,-1.1810526315789474,-1.7866666666666664,-1.5941999999999998,78.8,103.4540511032635
2017-08-01,-0.8200000000000002,-1.0461538461538462,-1.2849226006191952,-1.8833333333333337,-1.6601999999999997,-0.8200000000000002,-1.0461538461538462,-1.2849226006191952,-1.8833333333333337,-1.6601999999999997,60.0,91.6238627374468
2017-09-01,-0.9114207650273225,-1.1412049728603542,-1.3753672029640156,-2.017777777777778,-1.7642,-0.9114207650273225,-1.1412049728603542,-1.3753672029640156,-2.017777777777778,-1.7642,86.2,66.2149663422362
2017-10-01,-0.6666666666666666,-0.9866638795986622,-1.3121981424148608,-2.0711111111111107,-1.7782,-0.6666666666666666,-0.9866638795986622,-1.3121981424148608,-2.0711111111111107,-1.7782,65.8,51.859877934108
2017-11-01,-0.7200000000000001,-1.0511538461538463,-1.3757285974499092,-2.121566484517304,-1.7842000000000002,-0.7200000000000001,-1.0511538461538463,-1.3757285974499092,-2.121566484517304,-1.7842000000000002,104.0,25.432219095513403
2017-12-01,-0.225,-0.6423076923076922,-1.045263157894737,-1.8577777777777778,-1.5021999999999998,-0.225,-0.6423076923076922,-1.045263157894737,-1.8577777777777778,-1.5021999999999998,79.2,17.3753308217581
2018-01-01,-0.01999999999999999,-0.39269230769230773,-0.8436842105263158,-1.7377777777777779,-1.4262000000000001,-0.01999999999999999,-0.39269230769230773,-0.8436842105263158,-1.7377777777777779,-1.4262000000000001,88.6,16.843406399149
2018-02-01,0.011666666666666665,-0.30692307692307697,-0.7247368421052631,-1.598888888888889,-1.3462,0.011666666666666665,-0.30692307692307697,-0.7247368421052631,-1.598888888888889,-1.3462,62.0,13.0734806917993
2018-03-01,-0.08142857142857142,-0.29,-0.7136842105263158,-1.4055555555555554,-1.2922,-0.08142857142857142,-0.29,-0.7136842105263158,-1.4055555555555554,-1.2922,94.8,21.9099754243658
2018-04-01,-0.14142857142857143,-0.2661538461538462,-0.6936842105263158,-1.3133333333333335,-1.2602,-0.14142857142857143,-0.2661538461538462,-0.6936842105263158,-1.3133333333333335,-1.2602,65.0,47.6546327440168
2018-05-01,-0.2957142857142857,-0.38076923076923086,-0.7673684210526316,-1.3066666666666666,-1.3021999999999998,-0.2957142857142857,-0.38076923076923086,-0.7673684210526316,-1.3066666666666666,-1.3021999999999998,29.0,77.45794711887261
2018-06-01,-0.6157142857142858,-0.6765384615384615,-0.9757894736842107,-1.4688888888888887,-1.4742000000000002,-0.6157142857142858,-0.6765384615384615,-0.9757894736842107,-1.4688888888888887,-1.4742000000000002,10.8,105.7139093761601
2018-07-01,-0.9271428571428572,-0.9207160896558982,-1.1690681622088006,-1.6422222222222222,-1.6061999999999999,-0.9271428571428572,-0.9207160896558982,-1.1690681622088006,-1.6422222222222222,-1.6061999999999999,49.0,115.506484690514
2018-08-01,-1.0185714285714287,-1.0831224642510553,-1.3159477963200685,-1.8199999999999998,-1.6982,-1.0185714285714287,-1.0831224642510553,-1.3159477963200685,-1.8199999999999998,-1.6982,37.3999999999999,93.91679227148241
2018-09-01,-1.122857142857143,-1.2204847026545351,-1.4323730469673306,-1.9644444444444449,-1.7942,-1.122857142857143,-1.2204847026545351,-1.4323730469673306,-1.9644444444444449,-1.7942,87.0,65.9618410912312
2018-10-01,-0.9271428571428573,-1.1776732026143792,-1.4082684508195196,-2.0638979963570128,-1.796232786885246,-0.9271428571428573,-1.1776732026143792,-1.4082684508195196,-2.0638979963570128,-1.796232786885246,97.5999999999999,44.4083991785766
2018-11-01,-0.8471428571428571,-1.1128688524590165,-1.3504831751509925,-2.046666666666667,-1.7622,-0.8471428571428571,-1.1128688524590165,-1.3504831751509925,-2.046666666666667,-1.7622,139.2,27.1936127970865
2018-12-01,-0.4071428571428572,-0.8284,-1.1368421052631579,-1.8988888888888893,-1.5661999999999998,-0.4071428571428572,-0.8284,-1.1368421052631579,-1.8988888888888893,-1.5661999999999998,112.8,23.36955409366
2019-01-01,-0.25428571428571434,-0.5952000000000001,-0.9447368421052633,-1.738888888888889,-1.4342,-0.25428571428571434,-0.5952000000000001,-0.9447368421052633,-1.738888888888889,-1.4342,38.199999999999996,17.9122893806151
2019-02-01,-0.33571428571428574,-0.6668000000000001,-1.0442105263157895,-1.8022222222222224,-1.5582,-0.33571428571428574,-0.6668000000000001,-1.0442105263157895,-1.8022222222222224,-1.5582,50.4,25.5738024998631
2019-03-01,-0.39857142857142863,-0.6996000000000001,-1.078421052631579,-1.8233333333333333,-1.5941999999999996,-0.39857142857142863,-0.6996000000000001,-1.078421052631579,-1.8233333333333333,-1.5941999999999996,96.0,34.794782798454
2019-04-01,-0.3328571428571428,-0.5751999999999999,-0.9389473684210526,-1.6566666666666667,-1.4682,-0.3328571428571428,-0.5751999999999999,-0.9389473684210526,-1.6566666666666667,-1.4682,67.2,51.6120532400373
2019-05-01,-0.35428571428571426,-0.6112000000000001,-1.0236842105263155,-1.732222222222222,-1.5601999999999998,-0.35428571428571426,-0.6112000000000001,-1.0236842105263155,-1.732222222222222,-1.5601999999999998,39.199999999999996,68.16578418565359
2019-06-01,-0.6014285714285715,-0.8211999999999999,-1.1968421052631577,-1.8777777777777775,-1.6842,-0.6014285714285715,-0.8211999999999999,-1.1968421052631577,-1.8777777777777775,-1.6842,60.8,92.120481510294
2019-07-01,-0.7828571428571429,-0.9668065573770492,-1.2867285861713105,-1.982222222222222,-1.7741999999999998,-0.7828571428571429,-0.9668065573770492,-1.2867285861713105,-1.982222222222222,-1.7741999999999998,32.2,109.7485813223114
2019-08-01,-0.8885714285714288,-1.0572000000000001,-1.3818919848641211,-2.07420968709545,-1.837159349593496,-0.8885714285714288,-1.0572000000000001,-1.3818919848641211,-2.07420968709545,-1.837159349593496,60.8,98.9358321187804
2019-09-01,-1.0085714285714285,-1.1944412687099075,-1.4891606467148262,-2.149530485302011,-1.8601186991869916,-1.0085714285714285,-1.1944412687099075,-1.4891606467148262,-2.149530485302011,-1.8601186991869916,86.2,69.97074753291679
2019-10-01,-0.8042857142857144,-1.1407835144927538,-1.49625,-2.1854593616438684,-1.859240650406504,-0.8042857142857144,-1.1407835144927538,-1.49625,-2.1854593616438684,-1.859240650406504,147.79999999999998,43.1907817709369
2019-11-01,-0.42857142857142855,-0.8516666666666666,-1.1910526315789474,-2.1542857142857144,-1.6542000000000001,-0.42857142857142855,-0.8516666666666666,-1.1910526315789474,-2.1542857142857144,-1.6542000000000001,93.0,21.721599904829798
2019-12-01,-0.2714285714285714,-0.6344000000000001,-1.0315789473684212,-1.9918852459016396,-1.5362,-0.2714285714285714,-0.6344000000000001,-1.0315789473684212,-1.9918852459016396,-1.5362,60.199999999999996,20.6794590017241
2020-01-01,-0.31285714285714283,-0.5852,-1.0010526315789476,-1.9255555555555557,-1.5142,-0.31285714285714283,-0.5852,-1.0010526315789476,-1.9255555555555557,-1.5142,72.8,20.3284124671498
2020-02-01,-0.05714285714285714,-0.36440000000000006,-0.8584210526315789,-1.7955555555555556,-1.4462,-0.05714285714285714,-0.36440000000000006,-0.8584210526315789,-1.7955555555555556,-1.4462,113.4,23.081649956265
2020-03-01,0.10571428571428572,-0.07400000000000001,-0.5336842105263159,-1.5055555555555555,-1.2582,0.10571428571428572,-0.07400000000000001,-0.5336842105263159,-1.5055555555555555,-1.2582,31.0,30.617002256428197
2020-04-01,-0.24428571428571427,-0.264,-0.7300000000000001,-1.4555555555555557,-1.3261999999999998,-0.24428571428571427,-0.264,-0.7300000000000001,-1.4555555555555557,-1.3261999999999998,12.8,55.407636086293195
2020-05-01,-0.53,-0.5656,-0.9500000000000001,-1.63,-1.5062000000000002,-0.53,-0.5656,-0.9500000000000001,-1.63,-1.5062000000000002,7.2,78.0053641747065
2020-06-01,-0.8171428571428571,-0.8457692307692307,-1.1489473684210527,-1.7811111111111109,-1.6381999999999999,-0.8171428571428571,-0.8457692307692307,-1.1489473684210527,-1.7811111111111109,-1.6381999999999999,76.39999999999999,96.2307127782272
2020-07-01,-0.8714285714285713,-0.9696153846153845,-1.2815789473684212,-1.9088888888888889,-1.7242000000000002,-0.8714285714285713,-0.9696153846153845,-1.2815789473684212,-1.9088888888888889,-1.7242000000000002,99.4,96.91634930972411
2020-08-01,-0.7414285714285714,-0.9588461538461538,-1.2810526315789474,-2.0133333333333336,-1.8082,-0.7414285714285714,-0.9588461538461538,-1.2810526315789474,-2.0133333333333336,-1.8082,119.2,97.6132155179787
2020-09-01,-0.3314285714285714,-0.6057692307692308,-0.9894736842105264,-1.8266666666666669,-1.5561999999999998,-0.3314285714285714,-0.6057692307692308,-0.9894736842105264,-1.8266666666666669,-1.5561999999999998,60.6,67.2317697887623
2020-10-01,-0.4642857142857143,-0.6923076923076923,-1.1189473684210527,-1.8655555555555554,-1.5981999999999998,-0.4642857142857143,-0.6923076923076923,-1.1189473684210527,-1.8655555555555554,-1.5981999999999998,116.0,44.7405822887121
2020-11-01,-0.08714285714285712,-0.3307692307692308,-0.8805263157894737,-1.8333333333333333,-1.5162,-0.08714285714285712,-0.3307692307692308,-0.8805263157894737,-1.8333333333333333,-1.5162,84.8,29.5056397138296
2020-12-01,-0.042857142857142864,-0.24038461538461536,-0.7063157894736843,-1.58,-1.3582,-0.042857142857142864,-0.24038461538461536,-0.7063157894736843,-1.58,-1.3582,150.5999999999999,16.8909492945821
2021-01-01,0.13285714285714287,0.025769230769230766,-0.3589473684210526,-1.267777777777778,-1.1522,0.13285714285714287,0.025769230769230766,-0.3589473684210526,-1.267777777777778,-1.1522,110.2,12.9870686539831
2021-02-01,0.14714285714285716,0.03576923076923077,-0.19363960749330952,-0.8266666666666667,-0.9402000000000001,0.14714285714285716,0.03576923076923077,-0.19363960749330952,-0.8266666666666667,-0.9402000000000001,89.0,18.6818521964761
2021-03-01,0.17142857142857146,0.0526923076923077,-0.08473684210526317,-0.4833333333333334,-0.8122,0.17142857142857146,0.0526923076923077,-0.08473684210526317,-0.4833333333333334,-0.8122,42.4,31.2899332564512
2021-04-01,0.06714285714285714,-0.00576923076923077,-0.13105263157894734,-0.4577777777777778,-0.8562000000000001,0.06714285714285714,-0.00576923076923077,-0.13105263157894734,-0.4577777777777778,-0.8562000000000001,15.8,37.4313956455442
2021-05-01,-0.3485714285714286,-0.25230769230769223,-0.3973339085418464,-0.6944444444444444,-1.0582,-0.3485714285714286,-0.25230769230769223,-0.3973339085418464,-0.6944444444444444,-1.0582,107.7999999999999,64.2263455138479
2021-06-01,-0.16285714285714287,-0.18230769230769228,-0.37052631578947376,-0.6566666666666667,-1.0322,-0.16285714285714287,-0.18230769230769228,-0.37052631578947376,-0.6566666666666667,-1.0322,25.2,94.2497072885958
2021-07-01,-0.602857142857143,-0.5613556116015133,-0.6963157894736842,-0.9166666666666666,-1.2262,-0.602857142857143,-0.5613556116015133,-0.6963157894736842,-0.9166666666666666,-1.2262,27.2,116.91745675082619
2021-08-01,-0.7999999999999999,-0.8169230769230768,-0.9226315789473685,-1.1355555555555557,-1.3382,-0.7999999999999999,-0.8169230769230768,-0.9226315789473685,-1.1355555555555557,-1.3382,45.6,94.777510509353
2021-09-01,-0.9057142857142857,-0.9619230769230769,-1.065263157894737,-1.3077777777777777,-1.4402000000000001,-0.9057142857142857,-0.9619230769230769,-1.065263157894737,-1.3077777777777777,-1.4402000000000001,95.2,77.62418746859511
2021-10-01,-0.6942857142857143,-0.8815384615384615,-1.0642105263157895,-1.4300000000000002,-1.5382,-0.6942857142857143,-0.8815384615384615,-1.0642105263157895,-1.4300000000000002,-1.5382,201.2,51.5176231476902
2021-11-01,0.018571428571428576,-0.22038461538461543,-0.51,-1.0422222222222222,-1.1922000000000001,0.018571428571428576,-0.22038461538461543,-0.51,-1.0422222222222222,-1.1922000000000001,46.7999999999999,29.471006646702698
2021-12-01,-0.15999999999999998,-0.3065384615384616,-0.616842105263158,-1.0377777777777777,-1.1401999999999999,-0.15999999999999998,-0.3065384615384616,-0.616842105263158,-1.0377777777777777,-1.1401999999999999,100.2,19.867764121142
2022-01-01,0.08142857142857143,-0.07884615384615387,-0.3521052631578947,-0.8911111111111111,-1.1202,0.08142857142857143,-0.07884615384615387,-0.3521052631578947,-0.8911111111111111,-1.1202,25.2,18.6109214291315
2022-02-01,-0.21428571428571433,-0.24192307692307694,-0.5573684210526315,-0.9255555555555556,-1.1221999999999999,-0.21428571428571433,-0.24192307692307694,-0.5573684210526315,-0.9255555555555556,-1.1221999999999999,86.6,23.7653141318251
2022-03-01,-0.004285714285714286,-0.1330769230769231,-0.4594736842105264,-0.8622222222222223,-1.1262,-0.004285714285714286,-0.1330769230769231,-0.4594736842105264,-0.8622222222222223,-1.1262,32.7999999999999,34.7917962835035
2022-04-01,-0.3842857142857143,-0.3903846153846154,-0.7021052631578948,-0.9888888888888889,-1.2462,-0.3842857142857143,-0.3903846153846154,-0.7021052631578948,-0.9888888888888889,-1.2462,44.8,45.473161701825
2022-05-01,-0.5228571428571429,-0.5603846153846154,-0.8347368421052631,-1.141111111111111,-1.3381999999999998,-0.5228571428571429,-0.5603846153846154,-0.8347368421052631,-1.141111111111111,-1.3381999999999998,47.199999999999996,75.6288090461812
2022-06-01,-0.5871428571428572,-0.6576923076923078,-0.9263157894736843,-1.221111111111111,-1.3902,-0.5871428571428572,-0.6576923076923078,-0.9263157894736843,-1.221111111111111,-1.3902,23.8,90.5318964807798
2022-07-01,-0.7985714285714286,-0.8984615384615385,-1.1436842105263159,-1.4255555555555555,-1.5041999999999995,-0.7985714285714286,-0.8984615384615385,-1.1436842105263159,-1.4255555555555555,-1.5041999999999995,16.8,110.4619647837164
2022-08-01,-0.9828571428571428,-1.08,-1.291578947368421,-1.6244444444444446,-1.6381999999999999,-0.9828571428571428,-1.08,-1.291578947368421,-1.6244444444444446,-1.6381999999999999,41.2,101.6991709218285
2022-09-01,-1.082857142857143,-1.2182629255989914,-1.408727351164797,-1.7944444444444447,-1.7106426229508198,-1.082857142857143,-1.2182629255989914,-1.408727351164797,-1.7944444444444447,-1.7106426229508198,95.2,69.9637377456108
2022-10-01,-1.1014285714285714,-1.2868064312736442,-1.4797368421052632,-1.9144444444444444,-1.7372,-1.1014285714285714,-1.2868064312736442,-1.4797368421052632,-1.9144444444444444,-1.7372,116.0,52.6106372307681
2022-11-01,-0.7971428571428572,-1.1630706179066836,-1.4047799827437448,-1.9915846994535518,-1.6796426229508197,-0.7971428571428572,-1.1630706179066836,-1.4047799827437448,-1.9915846994535518,-1.6796426229508197,125.8,30.8987736620354
2022-12-01,-0.3985714285714286,-0.8196153846153845,-1.1489473684210525,-1.811111111111111,-1.4762,-0.3985714285714286,-0.8196153846153845,-1.1489473684210525,-1.811111111111111,-1.4762,91.7999999999999,13.7812707174706
2023-02-01,-0.14857142857142858,-0.3902991452991453,-0.7547368421052632,-1.4477777777777776,-1.2962,-0.14857142857142858,-0.3902991452991453,-0.7547368421052632,-1.4477777777777776,-1.2962,23.2,21.9836897846353
2023-03-01,-0.3985714285714286,-0.5815384615384616,-0.9257894736842104,-1.5922222222222222,-1.4362,-0.3985714285714286,-0.5815384615384616,-0.9257894736842104,-1.5922222222222222,-1.4362,96.5999999999999,28.068936764161002
2023-04-01,-0.027142857142857142,-0.2623076923076923,-0.7163157894736841,-1.498888888888889,-1.3501999999999998,-0.027142857142857142,-0.2623076923076923,-0.7163157894736841,-1.498888888888889,-1.3501999999999998,36.0,44.0285592259995
2023-05-01,-0.36714285714285716,-0.49230769230769234,-0.8731578947368421,-1.5022222222222221,-1.3821999999999997,-0.36714285714285716,-0.49230769230769234,-0.8731578947368421,-1.5022222222222221,-1.3821999999999997,27.3999999999999,78.1688547498778
2023-06-01,-0.6706791569086652,-0.754735182849937,-1.066524599542334,-1.6911111111111112,-1.5501999999999998,-0.6706791569086652,-0.754735182849937,-1.066524599542334,-1.6911111111111112,-1.5501999999999998,24.399999999999903,110.70410473410381
2023-07-01,-0.9199999999999999,-1.0107692307692309,-1.2326859267734556,-1.8255555555555556,-1.6502,-0.9199999999999999,-1.0107692307692309,-1.2326859267734556,-1.8255555555555556,-1.6502,112.8,102.8168865805784
2023-08-01,-0.687142857142857,-0.9511538461538461,-1.2381578947368421,-1.9433333333333331,-1.7282,-0.687142857142857,-0.9511538461538461,-1.2381578947368421,-1.9433333333333331,-1.7282,114.2,93.81376705751
2023-09-01,-0.6957142857142858,-0.9657692307692307,-1.2527777777777778,-1.8844444444444446,-1.5981999999999998,-0.6957142857142858,-0.9657692307692307,-1.2527777777777778,-1.8844444444444446,-1.5981999999999998,134.0,79.1147484570001
2023-10-01,-0.27,-0.6976923076923077,-1.0633333333333335,-1.8466666666666667,-1.5022,-0.27,-0.6976923076923077,-1.0633333333333335,-1.8466666666666667,-1.5022,136.2,48.217019801884696
2023-11-01,-0.11714285714285715,-0.4380769230769231,-0.791578947368421,-1.5966666666666667,-1.2602,-0.11714285714285715,-0.4380769230769231,-0.791578947368421,-1.5966666666666667,-1.2602,75.39999999999999,25.9060594787389
2023-12-01,-0.02142857142857143,-0.30293820933165194,-0.6821052631578948,-1.48,-1.2142,-0.02142857142857143,-0.30293820933165194,-0.6821052631578948,-1.48,-1.2142,124.0,21.5973634135762
2024-01-01,0.06428571428571428,-0.0803846153846154,-0.4852631578947369,-1.2122222222222223,-1.0981999999999998,0.06428571428571428,-0.0803846153846154,-0.4852631578947369,-1.2122222222222223,-1.0981999999999998,111.19999999999999,17.419605354139602
2024-02-01,0.1142857142857143,-0.011923076923076922,-0.3215789473684211,-1.04,-1.0022,0.1142857142857143,-0.011923076923076922,-0.3215789473684211,-1.04,-1.0022,76.59999999999991,25.6833704695574
2024-03-01,0.14714285714285716,0.031538461538461536,-0.21473684210526317,-0.75,-0.8642,0.14714285714285716,0.031538461538461536,-0.21473684210526317,-0.75,-0.8642,106.39999999999999,34.73113553075
2024-04-01,0.11857142857142858,0.03153846153846154,-0.1763157894736842,-0.5933333333333333,-0.8602000000000001,0.11857142857142858,0.03153846153846154,-0.1763157894736842,-0.5933333333333333,-0.8602000000000001,82.8,48.02107346988279
2024-05-01,-0.07142857142857142,-0.08,-0.24684210526315792,-0.5355555555555555,-0.8942,-0.07142857142857142,-0.08,-0.24684210526315792,-0.5355555555555555,-0.8942,44.8,85.1606842163695
2024-06-01,-0.42714285714285716,-0.30961538461538457,-0.5047368421052632,-0.7822222222222222,-1.0722,-0.42714285714285716,-0.30961538461538457,-0.5047368421052632,-0.7822222222222222,-1.0722,30.4,88.0180561124374
2024-07-01,-0.6671428571428571,-0.6242307692307693,-0.7620861739841832,-1.051111111111111,-1.3002,-0.6671428571428571,-0.6242307692307693,-0.7620861739841832,-1.051111111111111,-1.3002,72.0,98.8404071816598
2024-08-01,-0.8485714285714285,-0.8469230769230769,-0.8904699572766113,-1.1441394335511985,-1.3542,-0.8485714285714285,-0.8469230769230769,-0.8904699572766113,-1.1441394335511985,-1.3542,49.4,94.6305050728842
2024-09-01,-0.83,-0.8884615384615385,-1.0267484774111446,-1.3338344226579522,-1.4062,-0.83,-0.8884615384615385,-1.0267484774111446,-1.3338344226579522,-1.4062,94.2,67.2397287495123
2024-10-01,-0.6371428571428571,-0.8203846153846155,-1.0594444444444444,-1.4065141612200436,-1.4502,-0.6371428571428571,-0.8203846153846155,-1.0594444444444444,-1.4065141612200436,-1.4502,75.2,48.3438039919346
2024-11-01,-0.5085714285714286,-0.7842307692307693,-1.0622222222222224,-1.5012499999999998,-1.4582,-0.5085714285714286,-0.7842307692307693,-1.0622222222222224,-1.5012499999999998,-1.4582,49.0,27.2394490051505
2024-12-01,-0.47285714285714286,-0.7646153846153847,-1.0377777777777777,-1.54,-1.4422,-0.47285714285714286,-0.7646153846153847,-1.0377777777777777,-1.54,-1.4422,119.2,22.485215441049498
2025-01-01,-0.02142857142857143,-0.3288461538461538,-0.6894444444444443,-1.271111111111111,-1.2302,-0.02142857142857143,-0.3288461538461538,-0.6894444444444443,-1.271111111111111,-1.2302,97.3,14.0101211804201
2025-02-01,0.06142857142857144,-0.13653846153846153,-0.5127777777777778,-1.1177777777777775,-1.1122,0.06142857142857144,-0.13653846153846153,-0.5127777777777778,-1.1177777777777775,-1.1122,38.199999999999996,19.2260797585776
2025-03-01,-0.037142857142857144,-0.20038461538461538,-0.5822222222222222,-1.1044444444444446,-1.1802000000000001,-0.037142857142857144,-0.20038461538461538,-0.5822222222222222,-1.1044444444444446,-1.1802000000000001,21.8,35.3490293272799
2025-04-01,-0.4185714285714286,-0.49192307692307696,-0.8255555555555555,-1.2622222222222224,-1.2781999999999998,-0.4185714285714286,-0.49192307692307696,-0.8255555555555555,-1.2622222222222224,-1.2781999999999998,68.2,55.2150687059312
2025-05-01,-0.6228571428571429,-0.698076923076923,-1.0077777777777779,-1.411111111111111,-1.4302,-0.6228571428571429,-0.698076923076923,-1.0077777777777779,-1.411111111111111,-1.4302,31.0,77.1729304951504
2025-06-01,-0.702857142857143,-0.7896153846153846,-1.0961111111111113,-1.5533333333333332,-1.4902,-0.702857142857143,-0.7896153846153846,-1.0961111111111113,-1.5533333333333332,-1.4902,83.4,98.2893286794334
2025-07-01,-0.8142857142857143,-0.9530769230769229,-1.22,-1.6433333333333335,-1.5482,-0.8142857142857143,-0.9530769230769229,-1.22,-1.6433333333333335,-1.5482,28.399999999999903,112.2005792724127
2025-08-01,-0.9900000000000001,-1.1079598662207357,-1.3428442028985508,-1.7999999999999998,-1.7002000000000002,-0.9900000000000001,-1.1079598662207357,-1.3428442028985508,-1.7999999999999998,-1.7002000000000002,26.4,102.5614789707804
2025-09-01,-1.1114285714285712,-1.207587449969845,-1.467910628019324,-1.976666666666667,-1.7582,-1.1114285714285712,-1.207587449969845,-1.467910628019324,-1.976666666666667,-1.7582,148.5999999999999,66.4402364352144
2025-10-01,-0.7257142857142859,-1.030576923076923,-1.3022222222222222,-1.9300000000000002,-1.6881999999999997,-0.7257142857142859,-1.030576923076923,-1.3022222222222222,-1.9300000000000002,-1.6881999999999997,74.0,46.4380731615376
2025-11-01,-0.6671428571428571,-1.0246847414880202,-1.3392440801457195,-2.035555555555556,-1.7362000000000002,-0.6671428571428571,-1.0246847414880202,-1.3392440801457195,-2.035555555555556,-1.7362000000000002,184.0999999999999,27.8318303644965
2025-12-01,0.05428571428571428,-0.2507692307692308,-0.7305555555555556,-1.6033333333333333,-1.3241999999999998,0.05428571428571428,-0.2507692307692308,-0.7305555555555556,-1.6033333333333333,-1.3241999999999998,141.6,20.728766830138202
2026-01-01,0.045714285714285714,-0.08500000000000002,-0.428421052631579,-1.2233333333333334,-1.0722,0.045714285714285714,-0.08500000000000002,-0.428421052631579,-1.2233333333333334,-1.0722,124.2,77.3953132087707
2026-02-01,0.024285714285714282,-0.09730769230769232,-0.47052631578947374,-1.2111111111111112,-1.1442,0.024285714285714282,-0.09730769230769232,-0.47052631578947374,-1.2111111111111112,-1.1442,123.0,
2026-03-01,0.038571428571428576,-0.011923076923076922,-0.32105263157894737,-1.0100000000000002,-0.9841999999999999,0.038571428571428576,-0.011923076923076922,-0.32105263157894737,-1.0100000000000002,-0.9841999999999999,,
