Date,C1,C2,C3,C4,C5,P_mm,PET_mm
2010-08-01,7.5335,7.262999999999999,6.164736842105263,9.237000000000002,3.3119999999999994,32.2,92.7898873492782
2010-10-01,7.687250000000001,7.352374999999999,6.1442105263157885,9.159222222222223,3.322,90.0,50.1738607055748
2010-11-01,7.8535,7.453833333333333,6.1978947368421045,9.107,3.422,86.0,21.8468880685325
2010-12-01,7.8885000000000005,7.584250000000001,6.323684210526316,9.250333333333334,3.402,53.6,5.9957081270811
2011-01-01,8.0085,7.673416666666667,6.326428571428571,9.252555555555555,3.382,52.6,12.409728501320501
2011-03-01,8.05475,7.7817500000000015,6.421428571428571,9.412555555555555,3.442,29.6,29.178384455001602
2011-04-01,7.842250000000001,7.590500000000001,6.256666666666668,9.32033333333333,3.372,32.2,59.594238836987095
2011-05-01,7.62725,7.410499999999999,6.143333333333333,9.189222222222222,3.252,77.8,76.2454018609684
2011-06-01,7.511000000000001,7.262166666666668,6.037142857142857,9.074777777777777,3.202,48.7999999999999,85.8071227815688
2011-07-01,7.3985,7.12175,5.9314285714285715,8.980333333333332,3.172,48.599999999999994,96.5242869315626
2011-08-01,7.266,6.995007984660169,5.8253354757035725,8.894447013487476,3.162,67.6,87.4552715778478
2011-09-01,7.2585,6.956684655566115,5.765075882256415,8.845018723724102,3.2219999999999995,91.0,71.05917307329871
2011-10-01,7.4321646550171145,7.034399326016647,5.803409408110721,8.81580035314497,3.285934426229508,76.59999999999991,52.4990940799882
2011-11-01,7.611618131868132,6.909093205985255,5.797582183516031,8.679741122414702,3.3519999999999994,61.7999999999999,32.6532559982408
2011-12-01,7.67225,7.186070784093661,5.7431686965010655,8.451939110070258,3.422,89.39999999999999,20.8270396712716
2012-01-01,7.9585,7.17995,6.058941176470589,8.210140255009106,3.332,60.6,20.365667243680498
2012-02-01,7.829750000000001,7.2286363636363635,5.916333333333333,8.237280510018214,3.202,37.3999999999999,20.663863818500698
2012-03-01,7.695375,7.549639999999999,5.8213333333333335,8.180304189435336,3.0769999999999995,19.0,41.9238411662375
2012-05-01,7.5785,7.431082453494218,5.701373572170301,7.1476,3.012,47.7999999999999,72.8607278127801
2012-06-01,7.561000000000001,7.402532931121166,5.654863966770509,7.076599999999999,3.042,107.39999999999999,88.3733741386071
2012-07-01,7.542250000000001,7.445164906988438,5.73639203148057,7.2036,3.112,70.6,97.45236196305811
2012-08-01,7.846,7.601522373051784,5.736944444444443,7.1556,3.242,110.7,99.46227777514
2012-10-01,7.96475,7.769838109602814,5.902368421052632,7.265600000000001,3.3119999999999994,113.5999999999999,43.973464989857696
2012-11-01,8.251000000000001,8.159745098039215,6.18195,8.408285714285714,3.482,149.2,25.3275967219308
2012-12-01,8.398499999999999,8.544692307692308,6.699449999999999,9.536444444444445,3.657,128.0,18.1069981900302
2013-01-01,8.426,8.58776923076923,6.886950000000001,9.950333333333331,3.712,62.2999999999999,14.7164033502977
2013-03-01,8.327250000000001,8.515846153846153,6.86545,10.167,3.542,89.39999999999999,16.6636880976975
2013-04-01,8.14927868852459,8.396999999999998,6.714949999999999,10.133666666666667,3.572,32.7999999999999,38.23465331538
2013-05-01,7.931000000000001,8.161615384615384,6.555949999999998,9.972555555555557,3.422,40.0,65.9563539326807
2013-06-01,7.836,8.010076923076921,6.41945,9.858111111111109,3.3119999999999994,32.2,92.156115381731
2013-07-01,7.632250000000001,7.792769230769232,6.26495,9.730333333333332,3.262,42.0,119.6372012792921
2013-08-01,7.50975,7.6335384615384605,6.106950000000001,9.55811111111111,3.192,68.1,96.7015058236402
2013-09-01,7.514125,7.581615384615385,6.0572,9.470333333333333,3.147,76.2,69.6936960170184
2013-11-01,7.948500000000001,7.891615384615383,6.245011983471074,9.534777777777776,3.362,35.8,26.037433833850198
2013-12-01,8.016625,8.049884615384615,6.323480991735537,9.555888888888889,3.387,131.0,24.0293433675761
2014-02-01,8.38225,8.549307692307694,6.95206375442739,10.172,3.772,102.6,21.1308212565443
2014-04-01,8.266,8.487384615384617,6.9143,10.280333333333335,3.642,36.0,51.3863611387721
2014-05-01,7.995375,8.225846153846154,6.693047619047618,10.084777777777777,3.447,92.8,73.21133155253939
2014-07-01,7.552250000000001,7.677750000000001,6.1945,9.762,3.2669999999999995,48.2,111.4667149283253
2014-08-01,7.47475,7.500785714285714,6.024045454545455,9.536999999999999,3.292,109.39999999999999,86.78424076054431
2014-09-01,7.341,7.347214285714286,5.9058636363636365,9.381444444444444,3.302,8.0,73.28476318429699
2014-11-01,7.9285,7.8200714285714295,6.187681818181818,9.515888888888888,3.332,59.0,27.6717307400491
2014-12-01,7.9785,7.946142857142855,6.2808636363636365,9.598666666666666,3.322,68.4,18.915756334531903
2015-02-01,8.061625,8.083285714285713,6.3331363636363625,9.651444444444444,3.3069999999999995,34.0,16.758028259312
2015-04-01,7.971,7.96292857142857,6.203590909090909,9.560333333333334,3.202,36.0,45.919310303167
2015-05-01,7.7272500000000015,7.758285714285714,6.085409090909089,9.455888888888888,3.122,111.0,65.528025554843
2015-06-01,7.8735,7.834714285714286,6.09540909090909,9.447,3.122,28.2,88.40721893006891
2015-07-01,7.536,7.579,5.958136363636364,9.338111111111111,3.1019999999999994,66.4,100.5021070913783
2015-08-01,7.41475,7.391678571428572,5.829045454545454,9.150888888888888,3.157,68.8,91.98461159378
2015-10-01,7.295999999999999,7.233285714285714,5.73359090909091,8.971444444444444,3.1419999999999995,60.199999999999996,48.0001375870365
2015-11-01,7.441,7.240411007025761,5.709559612518628,8.920460837887067,3.1819999999999995,134.4,33.2604770452743
2015-12-01,7.9485,7.6115,5.929500000000001,9.055506375227687,3.342,254.2,28.8951701427901
2016-01-01,8.407250000000001,8.464,6.724045454545456,9.66811111111111,3.772,110.39999999999999,20.9265813637323
2016-02-01,8.41225,8.46614285714286,6.850863636363636,9.971444444444444,3.582,81.19999999999999,19.320782355323598
2016-03-01,8.355374999999999,8.445785714285714,6.8515454545454535,10.174222222222221,3.457,56.599999999999994,28.120460778883903
2016-04-01,8.149750000000001,8.307214285714284,6.6963181818181825,10.160333333333332,3.342,81.0,40.7997000451405
2016-05-01,7.826,8.002928571428571,6.466318181818182,9.981444444444444,3.242,46.7999999999999,77.8803399851474
2016-06-01,7.868316890881914,8.020071428571429,6.403590909090909,9.874777777777776,3.2219999999999995,72.0,98.2962049606961
2016-08-01,7.724125934230195,7.786857142857143,6.232227272727273,9.739222222222223,3.1819999999999995,61.7999999999999,97.0605148512966
2016-09-01,7.6751928251121075,7.664357142857143,6.0897272727272735,9.554777777777778,3.227,94.59999999999991,75.6181482032507
2016-10-01,7.255714285714286,7.523642857142858,5.969954545454544,9.392555555555555,3.152,25.0,45.7991580867349
2016-11-01,7.512857142857143,7.699357142857144,6.070863636363637,9.447,3.152,81.5999999999999,21.4853539670968
2016-12-01,7.4957142857142856,7.681857142857142,6.035863636363637,9.366999999999999,3.172,75.7999999999999,22.773608474564202
2017-02-01,7.699428571428571,7.84079365079365,6.123540404040403,9.383839506172837,3.268444444444444,104.0,21.253389313298303
2017-03-01,7.791428571428571,7.91257142857143,6.163136363636363,9.391444444444444,3.3119999999999994,76.8,36.3025673098141
2017-04-01,7.868571428571428,8.060785714285714,6.264954545454544,9.527,3.332,17.0,46.9725339299765
2017-05-01,7.393571428571428,7.6356071428571415,6.004727272727274,9.338111111111111,3.207,31.4,82.74228716675849
2017-06-01,7.384285714285715,7.567166796773354,5.9345,9.234777777777778,3.1419999999999995,129.1999999999999,98.2264362407887
2017-07-01,7.240000000000001,7.416936507936508,5.843377005347595,9.13811111111111,3.162,78.8,103.4540511032635
2017-09-01,7.157329192546584,7.323837777104478,5.751998837479655,9.003666666666668,2.922,86.2,66.2149663422362
2017-10-01,7.37,7.4761747967479675,5.792842245989305,8.950333333333333,2.942,65.8,51.859877934108
2017-11-01,7.552142857142857,7.610964285714287,5.914272727272728,9.034777777777778,3.072,104.0,25.432219095513403
2018-01-01,7.967142857142858,8.065428571428571,6.221318181818182,9.283666666666669,3.382,88.6,16.843406399149
2018-02-01,7.997142857142857,8.156142857142857,6.3281363636363634,9.422555555555554,3.342,62.0,13.0734806917993
2018-03-01,8.17975,8.165785714285715,6.357681818181818,9.61588888888889,3.322,94.8,21.9099754243658
2018-04-01,8.0585,8.134714285714285,6.345636363636364,9.711444444444446,3.262,65.0,47.6546327440168
2018-05-01,7.6885,7.783999999999999,6.119045454545456,9.552555555555555,3.132,29.0,77.45794711887261
2018-06-01,7.39725,7.539396228258745,5.944604321907601,9.37922222222222,3.012,10.8,105.7139093761601
2018-07-01,7.30475,7.373052130955317,5.817614754098361,9.201444444444446,3.0619999999999994,49.0,115.506484690514
2018-09-01,7.306625,7.278266626780335,5.711319369748806,9.007,2.992,87.0,65.9618410912312
2018-10-01,7.46225,7.298007262164124,5.771924242424242,8.97477777777778,3.0619999999999994,97.5999999999999,44.4083991785766
2018-12-01,7.94475,7.6855925925925925,6.062454545454546,9.202555555555556,3.212,112.8,23.36955409366
2019-02-01,7.931,7.730222222222222,6.042681818181818,9.219222222222221,3.072,50.4,25.5738024998631
2019-03-01,7.901,7.760407407407405,6.075863636363636,9.281444444444444,3.047,96.0,34.794782798454
2019-04-01,7.908500000000001,7.783925925925926,6.057227272727272,9.289222222222222,3.002,67.2,51.6120532400373
2019-05-01,7.677250000000001,7.571703703703704,5.901318181818181,9.143666666666666,2.8919999999999995,39.199999999999996,68.16578418565359
2019-06-01,7.508500000000001,7.429014191761856,5.813222519310755,9.039222222222222,2.8919999999999995,60.8,92.120481510294
2019-07-01,7.4110000000000005,7.332600207684319,5.732620111432552,8.947528233151184,2.942,32.2,109.7485813223114
2019-09-01,7.311000000000001,7.204540024380333,5.646920589696385,8.874249544626593,3.082,86.2,69.97074753291679
2019-10-01,7.675999999999999,7.3032692307692315,5.785181818181818,8.894954822954823,3.227,147.79999999999998,43.1907817709369
2019-12-01,7.979125000000002,7.780962962962962,6.0767727272727265,9.081444444444445,3.207,60.199999999999996,20.6794590017241
2020-01-01,8.18975,8.025407407407407,6.209954545454545,9.225888888888889,3.252,72.8,20.3284124671498
2020-03-01,8.200375000000001,8.224296296296297,6.418590909090909,9.540888888888889,3.292,31.0,30.617002256428197
2020-05-01,7.625375,7.746499999999999,6.046545454545455,9.315888888888889,3.012,7.2,78.0053641747065
2020-06-01,7.4335,7.480428571428573,5.838136363636363,9.112555555555556,3.022,76.39999999999999,96.2307127782272
2020-08-01,7.744750000000001,7.673464285714287,5.953136363636362,9.101444444444445,3.072,119.2,97.6132155179787
2020-09-01,7.80975,7.752928571428571,5.988136363636364,9.155888888888889,3.122,60.6,67.2317697887623
2020-10-01,8.163499999999999,8.112214285714286,6.182681818181817,9.18811111111111,3.292,116.0,44.7405822887121
2020-11-01,8.20475,8.211142857142857,6.349954545454545,9.441444444444446,3.202,84.8,29.5056397138296
2021-01-01,8.397874999999999,8.496678571428571,6.746545454545454,9.974222222222222,3.382,110.2,12.9870686539831
2021-02-01,8.44975,8.519357142857142,6.964954545454543,10.538111111111112,3.4719999999999995,89.0,18.6818521964761
2021-03-01,8.347249999999999,8.456857142857142,6.92540909090909,10.563666666666668,3.4919999999999995,42.4,31.2899332564512
2021-04-01,7.9535,8.204357142857143,6.679470193740684,10.327,3.3519999999999994,15.8,37.4313956455442
2021-05-01,8.111,8.284714285714285,6.689045454545454,10.364777777777778,3.272,107.7999999999999,64.2263455138479
2021-07-01,7.7010000000000005,7.897297748447206,6.402227272727273,10.104777777777777,3.122,27.2,116.91745675082619
2021-08-01,7.459125,7.575607142857144,6.136318181818182,9.799777777777777,3.0369999999999995,45.6,94.777510509353
2021-10-01,7.936625,7.917392857142857,6.2854090909090905,9.785333333333334,3.167,201.2,51.5176231476902
2021-11-01,8.106,8.157928571428572,6.466318181818181,9.983666666666664,3.162,46.7999999999999,29.471006646702698
2021-12-01,8.331,8.397214285714286,6.6640454545454535,10.130333333333333,3.3519999999999994,100.2,19.867764121142
2022-01-01,8.04475,8.220428571428572,6.51859090909091,10.095888888888888,3.152,25.2,18.6109214291315
2022-03-01,8.06475,8.20632142857143,6.478363636363636,10.095888888888886,3.1819999999999995,32.7999999999999,34.7917962835035
2022-04-01,7.7585,7.904000000000001,6.256318181818182,9.880333333333333,3.092,44.8,45.473161701825
2022-05-01,7.696,7.808285714285715,6.172227272727273,9.800333333333334,3.122,47.199999999999996,75.6288090461812
2022-07-01,7.4085,7.473285714285714,5.914045454545455,9.496444444444444,3.052,16.8,110.4619647837164
2022-09-01,7.249577235772357,7.212986643437864,5.719762379896527,9.167,3.047,95.2,69.9637377456108
2022-10-01,7.516086382113821,7.300399535423926,5.748232446415373,9.029131147540983,3.332,116.0,52.6106372307681
2022-11-01,7.8735,7.645428571428573,5.976318181818183,9.210333333333333,3.332,125.8,30.8987736620354
2023-02-01,8.10225,8.074869047619048,6.3249545454545455,9.573666666666666,3.192,23.2,21.9836897846353
2023-03-01,8.041,8.039357142857142,6.247,9.475888888888887,3.247,96.5999999999999,28.068936764161002
2023-04-01,7.90725,7.967928571428573,6.212227272727273,9.519222222222222,3.272,36.0,44.0285592259995
2023-05-01,7.619094262295082,7.7055398126463714,6.031474664679584,9.330333333333334,3.072,27.3999999999999,78.1688547498778
2023-06-01,7.3935,7.447571428571428,5.890409090909091,9.195888888888888,3.052,24.399999999999903,110.70410473410381
2023-08-01,7.6035,7.507928571428571,5.8658636363636365,9.07811111111111,3.192,114.2,93.81376705751
2023-09-01,7.600999999999999,7.494714285714286,5.955619047619047,9.136999999999999,3.332,134.0,79.1147484570001
2023-10-01,8.071,7.889892857142857,6.199727272727273,9.299777777777779,3.5169999999999995,136.2,48.217019801884696
2023-11-01,8.226,8.154397903726709,6.396318181818182,9.541444444444444,3.752,75.39999999999999,25.9060594787389
2024-01-01,8.30725,8.381142857142857,6.572681818181818,9.809222222222223,3.332,111.19999999999999,17.419605354139602
2024-02-01,8.36225,8.455071428571427,6.722681818181818,9.981444444444444,3.4919999999999995,76.59999999999991,25.6833704695574
2024-03-01,8.39975,8.501500000000002,6.838590909090908,10.271444444444446,3.612,106.39999999999999,34.73113553075
2024-04-01,8.290375000000001,8.44132142857143,6.849045454545455,10.456999999999999,3.527,82.8,48.02107346988279
2024-06-01,7.869750000000001,8.150785714285714,6.5840454545454525,10.239222222222221,3.342,30.4,88.0180561124374
2024-07-01,7.641,7.836857142857143,6.337698304286388,9.970333333333334,3.252,72.0,98.8404071816598
2024-08-01,7.4697499999999994,7.625071428571429,6.220912309624745,9.874669376693767,3.2219999999999995,49.4,94.6305050728842
2024-09-01,7.563500000000001,7.606857142857142,6.106853587690375,9.651227642276421,3.212,94.2,67.2397287495123
2024-11-01,7.7860000000000005,7.694,6.135857142857144,9.503666666666668,3.262,49.0,27.2394490051505
2025-01-01,8.21975,8.141499999999999,6.452285714285714,9.750333333333334,3.3919999999999995,97.3,14.0101211804201
2025-02-01,8.30225,8.335071428571428,6.611809523809525,9.903666666666664,3.532,38.199999999999996,19.2260797585776
2025-03-01,8.2085,8.266142857142858,6.5489523809523815,9.917,3.4919999999999995,21.8,35.3490293272799
2025-04-01,7.8610000000000015,7.971499999999999,6.34895238095238,9.759222222222222,3.4319999999999995,68.2,55.2150687059312
2025-05-01,7.663500000000001,7.764357142857143,6.17752380952381,9.610333333333333,3.192,31.0,77.1729304951504
2025-06-01,7.5322499999999994,7.588464285714285,6.047523809523809,9.42311111111111,3.292,83.4,98.2893286794334
2025-08-01,7.265375000000001,7.297303571428572,5.819666666666667,9.133111111111111,3.1419999999999995,26.4,102.5614789707804
2025-10-01,7.606625000000001,7.414357142857143,5.864904761904762,9.038666666666664,3.1169999999999995,74.0,46.4380731615376
2025-12-01,8.29475,8.211142857142857,6.39847619047619,9.41811111111111,3.462,141.6,20.728766830138202
2026-01-01,8.296,8.375785714285715,6.629045454545454,9.798111111111114,3.532,124.2,77.3953132087707
2026-02-01,8.28725,8.408642857142857,6.653136363636363,9.910888888888888,3.542,123.0,
