month,median_level_modelled_m,median_level_calibrated_m,n_wells_run,median_level_observed_m,n_wells_observed,above_fitted_range,spin_up,climate_flagged,open_water_ha,wet_floor_ha,open_water_ha_raw_level,wet_floor_ha_raw_level
1943-10,-0.986,-0.829,66,,,False,False,False,0.633,25.439,0.316,21.899
1943-11,-0.957,-0.815,66,,,False,False,False,0.673,25.774,0.358,22.5
1943-12,-0.925,-0.77,66,,,False,False,False,0.821,26.905,0.413,23.209
1944-01,-0.753,-0.6,66,,,False,False,False,1.745,31.643,0.887,27.358
1944-02,-0.783,-0.64,66,,,False,False,False,1.461,30.458,0.775,26.57
1944-03,-0.944,-0.797,66,,,False,False,False,0.729,26.225,0.379,22.782
1944-04,-1.042,-0.849,66,,,False,False,False,0.579,24.957,0.246,20.754
1944-05,-1.117,-0.938,66,,,False,False,False,0.39,22.915,0.176,19.317
1944-06,-1.237,-1.077,66,,,False,False,False,0.211,20.082,0.103,17.225
1944-07,-1.182,-1.038,66,,,False,False,False,0.251,20.841,0.132,18.158
1944-08,-1.303,-1.137,66,,,False,False,False,0.161,18.953,0.077,16.172
1944-09,-1.132,-0.951,66,,,False,False,False,0.368,22.641,0.165,19.044
1944-10,-1.079,-0.9,66,,,False,False,False,0.462,23.766,0.208,20.026
1944-11,-0.955,-0.815,66,,,False,False,False,0.673,25.774,0.362,22.55
1944-12,-0.959,-0.815,66,,,False,False,False,0.673,25.774,0.355,22.46
1945-01,-0.99,-0.83,66,,,False,False,False,0.629,25.408,0.31,21.814
1945-02,-0.954,-0.815,66,,,False,False,False,0.673,25.774,0.363,22.571
1945-03,-1.122,-0.941,66,,,False,False,False,0.386,22.863,0.172,19.229
1945-04,-1.203,-1.066,66,,,False,False,False,0.221,20.286,0.121,17.805
1945-05,-1.293,-1.087,66,,,False,False,False,0.201,19.883,0.081,16.341
1945-06,-1.297,-1.092,66,,,False,False,False,0.197,19.785,0.079,16.275
1945-07,-1.42,-1.21,66,,,False,False,False,0.117,17.677,0.046,14.471
1945-08,-1.674,-1.327,66,,,False,False,False,0.07,15.813,0.015,11.353
1945-09,-1.765,-1.386,66,,,False,False,False,0.054,14.949,0.01,10.409
1945-10,-1.76,-1.383,66,,,False,False,False,0.054,14.993,0.01,10.457
1945-11,-1.876,-1.458,66,,,False,False,False,0.039,13.958,0.006,9.362
1945-12,-1.628,-1.297,66,,,False,False,False,0.079,16.274,0.018,11.869
1946-01,-1.38,-1.19,66,,,False,False,False,0.128,18.021,0.055,15.03
1946-02,-1.276,-1.081,66,,,False,False,False,0.207,20.0,0.087,16.6
1946-03,-1.309,-1.14,66,,,False,False,False,0.159,18.902,0.075,16.091
1946-04,-1.431,-1.214,66,,,False,False,False,0.115,17.618,0.044,14.324
1946-05,-1.517,-1.258,66,,,False,False,False,0.095,16.895,0.03,13.188
1946-06,-1.565,-1.274,66,,,False,False,False,0.088,16.639,0.024,12.597
1946-07,-1.658,-1.316,66,,,False,False,False,0.073,15.976,0.016,11.534
1946-08,-1.622,-1.293,66,,,False,False,False,0.081,16.329,0.019,11.931
1946-09,-1.458,-1.224,66,,,False,False,False,0.11,17.446,0.039,13.956
1946-10,-1.573,-1.276,66,,,False,False,False,0.087,16.6,0.023,12.501
1946-11,-1.189,-1.04,66,,,False,False,False,0.248,20.794,0.128,18.046
1946-12,-0.909,-0.74,66,,,False,False,False,0.938,27.686,0.443,23.553
1947-01,-0.702,-0.568,66,,,False,False,False,2.012,32.629,1.11,28.709
1947-02,-0.799,-0.661,66,,,False,False,False,1.329,29.84,0.723,26.178
1947-03,-0.49,-0.26,66,,,False,False,False,7.867,43.76,2.842,35.148
1947-04,-0.411,-0.158,66,,,False,False,False,12.377,48.243,4.032,37.895
1947-05,-0.458,-0.233,66,,,False,False,False,8.88,44.916,3.271,36.227
1947-06,-0.574,-0.371,66,,,False,False,False,4.825,39.389,1.958,32.44
1947-07,-0.737,-0.59,66,,,False,False,False,1.824,31.946,0.951,27.767
1947-08,-1.046,-0.85,66,,,False,False,False,0.576,24.928,0.242,20.674
1947-09,-1.002,-0.83,66,,,False,False,False,0.629,25.408,0.294,21.571
1947-10,-1.209,-1.068,66,,,False,False,False,0.219,20.24,0.117,17.696
1947-11,-1.048,-0.85,66,,,False,False,False,0.576,24.928,0.239,20.628
1947-12,-1.041,-0.848,66,,,False,False,False,0.58,24.965,0.247,20.778
1948-01,-0.529,-0.33,66,,,False,False,False,5.774,40.941,2.385,33.845
1948-02,-0.618,-0.413,66,,,False,False,False,4.004,37.839,1.607,31.09
1948-03,-0.687,-0.537,66,,,False,False,False,2.307,33.604,1.186,29.118
1948-04,-0.812,-0.678,66,,,False,False,False,1.235,29.376,0.68,25.838
1948-05,-0.991,-0.83,66,,,False,False,False,0.629,25.408,0.309,21.797
1948-06,-1.023,-0.839,66,,,False,False,False,0.605,25.189,0.268,21.137
1948-07,-1.125,-0.944,66,,,False,False,False,0.38,22.796,0.17,19.179
1948-08,-1.066,-0.859,66,,,False,False,False,0.553,24.715,0.222,20.294
1948-09,-1.128,-0.95,66,,,False,False,False,0.37,22.659,0.168,19.124
1948-10,-1.127,-0.95,66,,,False,False,False,0.37,22.659,0.168,19.132
1948-11,-1.093,-0.911,66,,,False,False,False,0.44,23.523,0.196,19.763
1948-12,-0.913,-0.75,66,,,False,False,False,0.898,27.426,0.436,23.477
1949-01,-0.893,-0.735,66,,,False,False,False,0.957,27.807,0.475,23.918
1949-02,-0.992,-0.83,66,,,False,False,False,0.629,25.408,0.307,21.766
1949-03,-0.98,-0.825,66,,,False,False,False,0.643,25.524,0.324,22.019
1949-04,-1.053,-0.85,66,,,False,False,False,0.576,24.928,0.234,20.531
1949-05,-1.178,-1.036,66,,,False,False,False,0.253,20.883,0.135,18.228
1949-06,-1.466,-1.229,66,,,False,False,False,0.107,17.365,0.037,13.842
1949-07,-1.624,-1.295,66,,,False,False,False,0.08,16.311,0.019,11.91
1949-08,-1.725,-1.36,66,,,False,False,False,0.06,15.329,0.012,10.821
1949-09,-1.789,-1.401,66,,,False,False,False,0.05,14.729,0.009,10.174
1949-10,-1.503,-1.249,66,,,False,False,False,0.098,17.027,0.032,13.371
1949-11,-1.353,-1.174,66,,,False,False,False,0.137,18.294,0.062,15.42
1949-12,-1.269,-1.08,66,,,False,False,False,0.208,20.016,0.09,16.715
1950-01,-1.352,-1.174,66,,,False,False,False,0.137,18.301,0.062,15.446
1950-02,-1.081,-0.903,66,,,False,False,False,0.455,23.689,0.207,20.005
1950-03,-1.094,-0.911,66,,,False,False,False,0.44,23.521,0.196,19.757
1950-04,-1.077,-0.893,66,,,False,False,False,0.476,23.926,0.211,20.077
1950-05,-1.299,-1.102,66,,,False,False,False,0.189,19.604,0.079,16.241
1950-06,-1.491,-1.243,66,,,False,False,False,0.101,17.14,0.034,13.528
1950-07,-1.594,-1.282,66,,,False,False,False,0.085,16.5,0.021,12.262
1950-08,-1.515,-1.257,66,,,False,False,False,0.095,16.912,0.03,13.212
1950-09,-1.129,-0.95,66,,,False,False,False,0.37,22.659,0.167,19.094
1950-10,-1.068,-0.88,66,,,False,False,False,0.504,24.224,0.22,20.254
1950-11,-0.923,-0.77,66,,,False,False,False,0.821,26.905,0.417,23.25
1950-12,-0.789,-0.645,66,,,False,False,False,1.429,30.313,0.756,26.427
1951-01,-0.697,-0.554,66,,,False,False,False,2.14,33.066,1.137,28.857
1951-02,-0.607,-0.4,66,,,False,False,False,4.234,38.296,1.692,31.434
1951-03,-0.431,-0.171,66,,,False,False,False,11.692,47.655,3.697,37.194
1951-04,-0.546,-0.35,66,,,False,False,False,5.284,40.167,2.217,33.316
1951-05,-0.614,-0.402,66,,,False,False,False,4.195,38.221,1.639,31.219
1951-06,-0.898,-0.74,66,,,False,False,False,0.938,27.686,0.465,23.801
1951-07,-1.151,-0.983,66,,,False,False,False,0.32,21.963,0.152,18.708
1951-08,-0.955,-0.815,66,,,False,False,False,0.673,25.774,0.362,22.552
1951-09,-0.863,-0.718,66,,,False,False,False,1.033,28.266,0.544,24.618
1951-10,-1.018,-0.834,66,,,False,False,False,0.617,25.301,0.273,21.234
1951-11,-0.671,-0.509,66,,,False,False,False,2.616,34.527,1.271,29.557
1951-12,-0.369,-0.151,66,,,False,False,False,12.792,48.587,4.865,39.459
1952-01,-0.264,-0.04,66,,,False,False,False,20.882,53.992,7.728,43.593
1952-02,-0.413,-0.158,66,,,False,False,False,12.366,48.234,3.995,37.82
1952-03,-0.469,-0.24,66,,,False,False,False,8.611,44.619,3.114,35.846
1952-04,-0.562,-0.36,66,,,False,False,False,5.053,39.782,2.068,32.821
1952-05,-0.663,-0.487,66,,,False,False,False,2.879,35.247,1.317,29.783
1952-06,-0.829,-0.688,66,,,False,False,False,1.183,29.106,0.633,25.437
1952-07,-1.084,-0.907,66,,,False,False,False,0.448,23.615,0.204,19.935
1952-08,-1.089,-0.909,66,,,False,False,False,0.444,23.567,0.2,19.852
1952-09,-1.053,-0.85,66,,,False,False,False,0.576,24.928,0.235,20.546
1952-10,-0.924,-0.77,66,,,False,False,False,0.821,26.905,0.415,23.234
1952-11,-0.874,-0.72,66,,,False,False,False,1.025,28.22,0.518,24.365
1952-12,-0.742,-0.596,66,,,False,False,False,1.778,31.773,0.93,27.634
1953-01,-0.802,-0.67,66,,,False,False,False,1.279,29.598,0.712,26.087
1953-02,-0.739,-0.595,66,,,False,False,False,1.784,31.794,0.941,27.706
1953-03,-0.888,-0.728,66,,,False,False,False,0.99,28.012,0.487,24.039
1953-04,-0.855,-0.715,66,,,False,False,False,1.048,28.354,0.563,24.803
1953-05,-0.922,-0.77,66,,,False,False,False,0.821,26.905,0.418,23.27
1953-06,-1.167,-1.0,66,,,False,False,False,0.296,21.603,0.141,18.421
1953-07,-1.32,-1.15,66,,,False,False,False,0.152,18.717,0.072,15.912
1953-08,-1.347,-1.173,66,,,False,False,False,0.138,18.317,0.064,15.508
1953-09,-1.26,-1.08,66,,,False,False,False,0.208,20.016,0.094,16.858
1953-10,-1.21,-1.069,66,,,False,False,False,0.219,20.235,0.117,17.683
1953-11,-0.965,-0.817,66,,,False,False,False,0.665,25.713,0.345,22.33
1953-12,-1.024,-0.84,66,,,False,False,False,0.602,25.167,0.267,21.118
1954-01,-1.003,-0.83,66,,,False,False,False,0.629,25.401,0.292,21.541
1954-02,-0.892,-0.733,66,,,False,False,False,0.967,27.871,0.477,23.939
1954-03,-0.844,-0.696,66,,,False,False,False,1.14,28.876,0.591,25.063
1954-04,-0.967,-0.819,66,,,False,False,False,0.662,25.683,0.342,22.285
1954-05,-1.009,-0.833,66,,,False,False,False,0.621,25.336,0.285,21.423
1954-06,-1.031,-0.845,66,,,False,False,False,0.588,25.039,0.259,20.98
1954-07,-1.068,-0.88,66,,,False,False,False,0.504,24.224,0.219,20.237
1954-08,-1.066,-0.859,66,,,False,False,False,0.554,24.716,0.222,20.294
1954-09,-1.026,-0.84,66,,,False,False,False,0.602,25.167,0.265,21.083
1954-10,-0.709,-0.582,66,,,False,False,False,1.887,32.183,1.078,28.526
1954-11,-0.328,-0.096,66,,,False,False,False,16.266,51.166,5.82,41.011
1954-12,-0.279,-0.04,66,,,False,False,False,20.882,53.992,7.241,42.986
1955-01,-0.208,-0.007,66,,,False,False,False,24.179,55.724,9.924,46.004
1955-02,-0.209,-0.007,66,,,False,False,False,24.17,55.719,9.89,45.97
1955-03,-0.324,-0.049,66,,,False,False,False,20.052,53.523,5.925,41.169
1955-04,-0.42,-0.159,66,,,False,False,False,12.333,48.207,3.882,37.588
1955-05,-0.52,-0.313,66,,,False,False,False,6.238,41.628,2.491,34.163
1955-06,-0.509,-0.301,66,,,False,False,False,6.554,42.073,2.614,34.521
1955-07,-0.81,-0.671,66,,,False,False,False,1.273,29.565,0.689,25.908
1955-08,-1.068,-0.88,66,,,False,False,False,0.504,24.224,0.219,20.245
1955-09,-1.157,-1.0,66,,,False,False,False,0.296,21.603,0.148,18.607
1955-10,-1.263,-1.08,66,,,False,False,False,0.208,20.016,0.092,16.814
1955-11,-1.35,-1.173,66,,,False,False,False,0.137,18.308,0.063,15.474
1955-12,-1.198,-1.044,66,,,False,False,False,0.244,20.72,0.123,17.889
1956-01,-1.05,-0.85,66,,,False,False,False,0.576,24.928,0.237,20.599
1956-02,-1.117,-0.938,66,,,False,False,False,0.39,22.915,0.176,19.318
1956-03,-1.24,-1.077,66,,,False,False,False,0.21,20.066,0.102,17.18
1956-04,-1.348,-1.173,66,,,False,False,False,0.138,18.315,0.063,15.501
1956-05,-1.471,-1.232,66,,,False,False,False,0.106,17.321,0.037,13.78
1956-06,-1.58,-1.278,66,,,False,False,False,0.086,16.569,0.023,12.427
1956-07,-1.502,-1.249,66,,,False,False,False,0.098,17.031,0.032,13.376
1956-08,-1.026,-0.84,66,,,False,False,False,0.602,25.167,0.264,21.073
1956-09,-1.026,-0.84,66,,,False,False,False,0.602,25.167,0.264,21.073
1956-10,-0.999,-0.83,66,,,False,False,False,0.629,25.408,0.298,21.634
1956-11,-1.077,-0.894,66,,,False,False,False,0.474,23.901,0.21,20.066
1956-12,-0.866,-0.72,66,,,False,False,False,1.026,28.226,0.537,24.552
1957-01,-0.738,-0.592,66,,,False,False,False,1.806,31.879,0.948,27.75
1957-02,-0.587,-0.388,66,,,False,False,False,4.462,38.731,1.849,32.042
1957-03,-0.589,-0.389,66,,,False,False,False,4.449,38.707,1.832,31.979
1957-04,-0.81,-0.672,66,,,False,False,False,1.27,29.55,0.688,25.898
1957-05,-0.827,-0.686,66,,,False,False,False,1.189,29.137,0.639,25.492
1957-06,-0.999,-0.83,66,,,False,False,False,0.629,25.408,0.297,21.618
1957-07,-0.935,-0.785,66,,,False,False,False,0.768,26.523,0.396,22.995
1957-08,-0.846,-0.699,66,,,False,False,False,1.127,28.801,0.587,25.032
1957-09,-0.598,-0.393,66,,,False,False,False,4.367,38.552,1.761,31.705
1957-10,-0.507,-0.3,66,,,False,False,False,6.6,42.136,2.632,34.572
1957-11,-0.54,-0.343,66,,,False,False,False,5.443,40.424,2.28,33.521
1957-12,-0.386,-0.153,66,,,False,False,False,12.627,48.451,4.508,38.817
1958-01,-0.309,-0.045,66,,,False,False,False,20.424,53.735,6.343,41.778
1958-02,-0.064,0.038,66,,,True,False,False,29.45,58.14,18.81,52.792
1958-03,-0.232,-0.021,66,,,False,False,False,22.758,55.002,8.923,44.962
1958-04,-0.408,-0.158,66,,,False,False,False,12.39,48.254,4.078,37.987
1958-05,-0.344,-0.13,66,,,False,False,False,14.012,49.549,5.434,40.409
1958-06,-0.333,-0.107,66,,,False,False,False,15.534,50.661,5.69,40.812
1958-07,-0.38,-0.152,66,,,False,False,False,12.685,48.499,4.63,39.04
1958-08,-0.483,-0.25,66,,,False,False,False,8.232,44.189,2.929,35.377
1958-09,-0.194,-0.006,66,,,False,False,False,24.331,55.799,10.528,46.592
1958-10,-0.199,-0.006,66,,,False,False,False,24.281,55.774,10.324,46.396
1958-11,-0.182,0.005,66,,,False,False,False,25.498,56.364,11.151,47.172
1958-12,-0.104,0.03,66,,,False,False,False,28.479,57.722,15.758,50.817
1959-01,0.064,0.067,66,,,True,False,False,33.486,59.77,33.065,59.607
1959-02,-0.128,0.015,66,,,False,False,False,26.615,56.887,14.111,49.624
1959-03,-0.26,-0.04,66,,,False,False,False,20.882,53.992,7.875,43.77
1959-04,-0.351,-0.141,66,,,False,False,False,13.343,49.03,5.261,40.13
1959-05,-0.531,-0.33,66,,,False,False,False,5.772,40.939,2.365,33.786
1959-06,-0.74,-0.595,66,,,False,False,False,1.784,31.794,0.938,27.685
1959-07,-1.004,-0.831,66,,,False,False,False,0.626,25.379,0.291,21.517
1959-08,-1.319,-1.147,66,,,False,False,False,0.154,18.774,0.072,15.939
1959-09,-1.513,-1.255,66,,,False,False,False,0.096,16.937,0.031,13.246
1959-10,-1.261,-1.08,66,,,False,False,False,0.208,20.016,0.093,16.839
1959-11,-0.78,-0.64,66,,,False,False,False,1.461,30.458,0.786,26.654
1959-12,-0.424,-0.159,66,,,False,False,False,12.31,48.187,3.802,37.419
1960-01,-0.18,0.006,66,,,False,False,False,25.655,56.439,11.207,47.223
1960-02,-0.063,0.038,66,,,True,False,False,29.483,58.154,18.871,52.828
1960-03,-0.18,0.007,66,,,False,False,False,25.719,56.469,11.229,47.243
1960-04,-0.257,-0.04,66,,,False,False,False,20.882,53.992,7.973,43.886
1960-05,-0.465,-0.237,66,,,False,False,False,8.725,44.745,3.18,36.008
1960-06,-0.721,-0.59,66,,,False,False,False,1.824,31.946,1.021,28.196
1960-07,-0.791,-0.653,66,,,False,False,False,1.381,30.092,0.747,26.364
1960-08,-0.942,-0.792,66,,,False,False,False,0.744,26.34,0.383,22.833
1960-09,-0.868,-0.72,66,,,False,False,False,1.025,28.22,0.533,24.511
1960-10,-0.609,-0.4,66,,,False,False,False,4.234,38.296,1.68,31.386
1960-11,-0.18,0.007,66,,,False,False,False,25.685,56.453,11.217,47.232
1960-12,-0.015,0.04,66,,,True,False,False,29.77,58.275,23.369,55.316
1961-01,0.228,0.126,66,,,True,False,False,43.548,63.247,68.596,69.746
1961-02,0.234,0.128,66,,,True,False,False,43.913,63.361,70.206,70.095
1961-03,-0.008,0.041,66,,,True,False,False,29.857,58.312,24.044,55.656
1961-04,0.058,0.064,66,,,True,False,False,33.172,59.648,32.21,59.272
1961-05,-0.108,0.03,66,,,False,False,False,28.479,57.722,15.436,50.592
1961-06,-0.331,-0.102,66,,,False,False,False,15.888,50.908,5.753,40.91
1961-07,-0.448,-0.22,66,,,False,False,False,9.403,45.472,3.416,36.568
1961-08,-0.418,-0.159,66,,,False,False,False,12.341,48.213,3.907,37.639
1961-09,-0.43,-0.169,66,,,False,False,False,11.795,47.746,3.706,37.215
1961-10,-0.061,0.039,66,,,True,False,False,29.574,58.193,19.04,52.93
1961-11,0.06,0.065,66,,,True,False,False,33.295,59.696,32.544,59.404
1961-12,0.162,0.102,66,,,True,False,False,39.194,61.829,51.197,65.489
1962-01,0.294,0.149,66,,,True,False,False,48.326,64.681,91.598,74.225
1962-02,0.175,0.107,66,,,True,False,False,40.007,62.103,54.201,66.298
1962-03,0.091,0.076,66,,,True,False,False,34.966,60.329,37.287,61.169
1962-04,-0.072,0.03,66,,,False,False,False,28.479,57.722,18.098,52.355
1962-05,-0.177,0.01,66,,,False,False,False,26.067,56.633,11.372,47.371
1962-06,-0.386,-0.153,66,,,False,False,False,12.627,48.451,4.507,38.816
1962-07,-0.599,-0.394,66,,,False,False,False,4.351,38.521,1.756,31.686
1962-08,-0.641,-0.464,66,,,False,False,False,3.195,36.044,1.455,30.429
1962-09,-0.69,-0.543,66,,,False,False,False,2.249,33.42,1.173,29.051
1962-10,-0.803,-0.67,66,,,False,False,False,1.279,29.598,0.708,26.06
1962-11,-0.659,-0.484,66,,,False,False,False,2.913,35.335,1.341,29.9
1962-12,-0.647,-0.48,66,,,False,False,False,2.97,35.482,1.414,30.241
1963-01,-0.742,-0.596,66,,,False,False,False,1.776,31.764,0.928,27.624
1963-02,-0.85,-0.714,66,,,False,False,False,1.051,28.37,0.576,24.928
1963-03,-0.687,-0.537,66,,,False,False,False,2.309,33.611,1.186,29.12
1963-04,-0.661,-0.485,66,,,False,False,False,2.903,35.308,1.333,29.864
1963-05,-0.755,-0.6,66,,,False,False,False,1.745,31.643,0.879,27.3
1963-06,-0.82,-0.683,66,,,False,False,False,1.206,29.227,0.658,25.653
1963-07,-1.083,-0.906,66,,,False,False,False,0.45,23.633,0.205,19.966
1963-08,-0.982,-0.827,66,,,False,False,False,0.639,25.489,0.32,21.969
1963-09,-1.013,-0.834,66,,,False,False,False,0.619,25.321,0.28,21.34
1963-10,-1.016,-0.834,66,,,False,False,False,0.618,25.311,0.277,21.286
1963-11,-0.768,-0.64,66,,,False,False,False,1.461,30.458,0.827,26.948
1963-12,-0.899,-0.74,66,,,False,False,False,0.938,27.686,0.464,23.793
1964-01,-1.005,-0.832,66,,,False,False,False,0.625,25.367,0.29,21.504
1964-02,-1.09,-0.91,66,,,False,False,False,0.442,23.551,0.199,19.825
1964-03,-1.017,-0.834,66,,,False,False,False,0.618,25.306,0.275,21.263
1964-04,-1.083,-0.906,66,,,False,False,False,0.45,23.632,0.205,19.964
1964-05,-1.163,-1.0,66,,,False,False,False,0.296,21.603,0.144,18.49
1964-06,-1.24,-1.077,66,,,False,False,False,0.21,20.066,0.102,17.18
1964-07,-1.368,-1.188,66,,,False,False,False,0.129,18.064,0.058,15.206
1964-08,-1.37,-1.189,66,,,False,False,False,0.128,18.045,0.058,15.183
1964-09,-1.448,-1.22,66,,,False,False,False,0.112,17.52,0.041,14.084
1964-10,-1.341,-1.172,66,,,False,False,False,0.138,18.34,0.065,15.6
1964-11,-1.264,-1.08,66,,,False,False,False,0.208,20.016,0.092,16.796
1964-12,-0.795,-0.66,66,,,False,False,False,1.337,29.882,0.735,26.271
1965-01,-0.562,-0.36,66,,,False,False,False,5.05,39.778,2.066,32.815
1965-02,-0.731,-0.59,66,,,False,False,False,1.824,31.946,0.978,27.933
1965-03,-0.767,-0.64,66,,,False,False,False,1.461,30.458,0.831,26.972
1965-04,-0.855,-0.715,66,,,False,False,False,1.048,28.354,0.565,24.821
1965-05,-0.943,-0.794,66,,,False,False,False,0.738,26.293,0.381,22.805
1965-06,-0.869,-0.72,66,,,False,False,False,1.025,28.22,0.529,24.476
1965-07,-0.93,-0.78,66,,,False,False,False,0.785,26.647,0.405,23.102
1965-08,-0.967,-0.818,66,,,False,False,False,0.662,25.689,0.343,22.295
1965-09,-0.844,-0.695,66,,,False,False,False,1.146,28.903,0.592,25.078
1965-10,-0.848,-0.711,66,,,False,False,False,1.065,28.453,0.58,24.967
1965-11,-0.677,-0.52,66,,,False,False,False,2.487,34.153,1.239,29.397
1965-12,-0.282,-0.04,66,,,False,False,False,20.882,53.992,7.135,42.849
1966-01,-0.319,-0.047,66,,,False,False,False,20.265,53.645,6.072,41.387
1966-02,-0.162,0.012,66,,,False,False,False,26.239,56.713,12.171,48.069
1966-03,-0.247,-0.03,66,,,False,False,False,21.854,54.524,8.339,44.312
1966-04,-0.187,-0.001,66,,,False,False,False,24.81,56.033,10.905,46.947
1966-05,-0.323,-0.049,66,,,False,False,False,20.091,53.545,5.951,41.208
1966-06,-0.405,-0.157,66,,,False,False,False,12.414,48.274,4.143,38.119
1966-07,-0.607,-0.4,66,,,False,False,False,4.234,38.296,1.694,31.443
1966-08,-0.63,-0.43,66,,,False,False,False,3.703,37.208,1.528,30.751
1966-09,-0.66,-0.484,66,,,False,False,False,2.912,35.332,1.34,29.896
1966-10,-0.566,-0.362,66,,,False,False,False,5.0,39.692,2.029,32.687
1966-11,-0.585,-0.388,66,,,False,False,False,4.473,38.752,1.864,32.098
1966-12,-0.395,-0.155,66,,,False,False,False,12.535,48.375,4.322,38.467
1967-01,-0.429,-0.164,66,,,False,False,False,12.06,47.974,3.731,37.267
1967-02,-0.391,-0.154,66,,,False,False,False,12.579,48.412,4.409,38.632
1967-03,-0.535,-0.341,66,,,False,False,False,5.505,40.522,2.329,33.672
1967-04,-0.627,-0.424,66,,,False,False,False,3.807,37.431,1.549,30.844
1967-05,-0.479,-0.243,66,,,False,False,False,8.494,44.488,2.987,35.526
1967-06,-0.69,-0.545,66,,,False,False,False,2.222,33.335,1.168,29.025
1967-07,-0.695,-0.553,66,,,False,False,False,2.149,33.097,1.143,28.888
1967-08,-0.865,-0.719,66,,,False,False,False,1.028,28.238,0.539,24.572
1967-09,-0.725,-0.59,66,,,False,False,False,1.824,31.946,1.001,28.076
1967-10,-0.368,-0.15,66,,,False,False,False,12.8,48.594,4.883,39.49
1967-11,-0.314,-0.045,66,,,False,False,False,20.424,53.735,6.188,41.557
1967-12,-0.251,-0.036,66,,,False,False,False,21.3,54.223,8.213,44.167
1968-01,-0.162,0.011,66,,,False,False,False,26.237,56.712,12.161,48.061
1968-02,-0.229,-0.02,66,,,False,False,False,22.818,55.033,9.038,45.086
1968-03,-0.292,-0.04,66,,,False,False,False,20.882,53.992,6.831,42.45
1968-04,-0.343,-0.13,66,,,False,False,False,14.028,49.562,5.448,40.431
1968-05,-0.448,-0.22,66,,,False,False,False,9.403,45.472,3.417,36.569
1968-06,-0.643,-0.47,66,,,False,False,False,3.107,35.829,1.44,30.362
1968-07,-0.691,-0.548,66,,,False,False,False,2.2,33.263,1.164,29.003
1968-08,-0.829,-0.688,66,,,False,False,False,1.183,29.103,0.632,25.432
1968-09,-0.758,-0.605,66,,,False,False,False,1.709,31.501,0.865,27.207
1968-10,-0.673,-0.511,66,,,False,False,False,2.587,34.442,1.26,29.504
1968-11,-0.651,-0.48,66,,,False,False,False,2.97,35.482,1.393,30.145
1968-12,-0.672,-0.51,66,,,False,False,False,2.598,34.475,1.268,29.543
1969-01,-0.464,-0.237,66,,,False,False,False,8.735,44.757,3.186,36.023
1969-02,-0.406,-0.158,66,,,False,False,False,12.401,48.264,4.119,38.071
1969-03,-0.532,-0.332,66,,,False,False,False,5.717,40.854,2.361,33.771
1969-04,-0.552,-0.36,66,,,False,False,False,5.055,39.786,2.16,33.132
1969-05,-0.554,-0.36,66,,,False,False,False,5.055,39.786,2.142,33.072
1969-06,-0.693,-0.55,66,,,False,False,False,2.174,33.177,1.158,28.969
1969-07,-1.008,-0.833,66,,,False,False,False,0.622,25.339,0.286,21.439
1969-08,-1.107,-0.917,66,,,False,False,False,0.428,23.386,0.185,19.512
1969-09,-1.282,-1.085,66,,,False,False,False,0.203,19.92,0.085,16.509
1969-10,-1.458,-1.224,66,,,False,False,False,0.11,17.443,0.039,13.953
1969-11,-0.957,-0.815,66,,,False,False,False,0.673,25.774,0.358,22.498
1969-12,-0.717,-0.589,66,,,False,False,False,1.833,31.982,1.04,28.31
1970-01,-0.656,-0.482,66,,,False,False,False,2.944,35.414,1.363,30.005
1970-02,-0.644,-0.472,66,,,False,False,False,3.083,35.767,1.436,30.346
1970-03,-0.611,-0.4,66,,,False,False,False,4.23,38.289,1.658,31.299
1970-04,-0.504,-0.296,66,,,False,False,False,6.706,42.281,2.674,34.688
1970-05,-0.792,-0.657,66,,,False,False,False,1.357,29.978,0.745,26.348
1970-06,-0.999,-0.83,66,,,False,False,False,0.629,25.408,0.298,21.632
1970-07,-1.052,-0.85,66,,,False,False,False,0.576,24.928,0.235,20.559
1970-08,-1.079,-0.9,66,,,False,False,False,0.462,23.766,0.208,20.028
1970-09,-1.185,-1.039,66,,,False,False,False,0.249,20.806,0.13,18.101
1970-10,-1.093,-0.911,66,,,False,False,False,0.44,23.528,0.196,19.774
1970-11,-0.654,-0.481,66,,,False,False,False,2.954,35.442,1.371,30.043
1970-12,-0.685,-0.533,66,,,False,False,False,2.348,33.732,1.195,29.17
1971-01,-0.673,-0.511,66,,,False,False,False,2.585,34.438,1.26,29.5
1971-02,-0.716,-0.589,66,,,False,False,False,1.835,31.989,1.042,28.318
1971-03,-0.606,-0.4,66,,,False,False,False,4.234,38.296,1.697,31.456
1971-04,-0.717,-0.589,66,,,False,False,False,1.83,31.969,1.038,28.296
1971-05,-0.92,-0.77,66,,,False,False,False,0.821,26.905,0.422,23.313
1971-06,-0.989,-0.83,66,,,False,False,False,0.629,25.408,0.311,21.838
1971-07,-1.18,-1.036,66,,,False,False,False,0.252,20.866,0.134,18.2
1971-08,-1.282,-1.085,66,,,False,False,False,0.203,19.92,0.085,16.502
1971-09,-1.429,-1.213,66,,,False,False,False,0.115,17.627,0.044,14.346
1971-10,-1.474,-1.233,66,,,False,False,False,0.105,17.292,0.036,13.739
1971-11,-1.286,-1.085,66,,,False,False,False,0.203,19.92,0.084,16.451
1971-12,-1.372,-1.19,66,,,False,False,False,0.128,18.021,0.057,15.144
