Date,Variant,Control,BACI_raw,BACI_corrected,CWB
2024-05-01,C (WMC3 only),Climate,-0.4800000000000001,-0.5332025457157795,-71.05796297723512
2024-06-01,C (WMC3 only),Climate,-0.406,-0.48035468541784143,-145.35139089886331
2024-07-01,C (WMC3 only),Climate,-0.3600000000000001,-0.44710795974728124,-189.32868623561882
2024-08-01,C (WMC3 only),Climate,-0.3739999999999999,-0.47903969859634804,-251.9702302443469
2024-09-01,C (WMC3 only),Climate,-0.43600000000000017,-0.5392780242825941,-243.35810910497182
2024-10-01,C (WMC3 only),Climate,-0.388,-0.4895550054933495,-234.9580468990619
2024-11-01,C (WMC3 only),Climate,-0.39800000000000013,-0.4992616771859487,-231.65861756141942
2024-12-01,C (WMC3 only),Climate,-0.402,-0.482236911395786,-153.42199598380702
2025-01-01,C (WMC3 only),Climate,-0.4320000000000001,-0.48800188764110486,-63.49799139483203
2025-02-01,C (WMC3 only),Climate,-0.42200000000000004,-0.4788672591785857,-64.39090850682584
2025-03-01,C (WMC3 only),Climate,-0.40400000000000014,-0.4708147308999271,-98.36079247737464
2025-04-01,C (WMC3 only),Climate,-0.3859999999999999,-0.45545621968886035,-105.67996302001765
2025-05-01,C (WMC3 only),Climate,-0.534,-0.6226025310794789,-172.78820667286345
2025-06-01,C (WMC3 only),Climate,-0.506,-0.6048983885445218,-207.80200881940175
2025-07-01,C (WMC3 only),Climate,-0.3963913043478262,-0.5243452023241439,-310.7631883384012
2025-09-01,C (WMC3 only),Climate,-0.3520000000000001,-0.48978327442325736,-341.8510691742763
2025-10-01,C (WMC3 only),Climate,-0.14750819672131144,-0.2833963326264555,-332.8282524755421
2025-11-01,C (WMC3 only),Climate,-0.474,-0.5723846450957006,-194.89698267905513
2025-12-01,C (WMC3 only),Climate,-0.556,-0.626683409792674,-92.50391249053143
2026-01-01,C (WMC3 only),Climate,-0.5980000000000001,-0.6539227598045796,-36.85958559231054
2026-02-01,C (WMC3 only),Climate,-0.564,-0.610353922348866,1.2647660696529783e-12
2011-01-01,C (WMC3 only),Combined,-0.04083333333333328,-0.06105870458648584,-342.17648023267054
2011-02-01,C (WMC3 only),Combined,-0.04999999999999982,-0.06249666268190043,-301.4697855285573
2011-03-01,C (WMC3 only),Combined,-0.06500000000000017,-0.08084891211508594,-322.2897178164635
2011-04-01,C (WMC3 only),Combined,-0.036666666666666625,-0.06078303826246075,-370.73176921309613
2011-05-01,C (WMC3 only),Combined,-0.030000000000000027,-0.05716553130236983,-390.01521447697866
2011-06-01,C (WMC3 only),Combined,0.0,-0.037239145034008575,-448.52320080327377
2011-07-01,C (WMC3 only),Combined,0.0048599726775959695,-0.04448507420286574,-518.2810598708369
2012-10-01,C (WMC3 only),Combined,-0.026666666666666394,-0.06821250994153766,-509.7769252908475
2012-11-01,C (WMC3 only),Combined,-0.10999999999999988,-0.1321711095754831,-404.165402514246
2012-12-01,C (WMC3 only),Combined,-0.12750000000000006,-0.13285741721898672,-312.75056368561434
2013-01-01,C (WMC3 only),Combined,-0.15416666666666667,-0.15398412723241867,-284.2420709748175
2013-02-01,C (WMC3 only),Combined,-0.1333333333333333,-0.12798138127099673,-257.7986687975529
2013-03-01,C (WMC3 only),Combined,-0.19833333333333325,-0.18319826422718447,-205.41347800883693
2013-04-01,C (WMC3 only),Combined,-0.16333333333333344,-0.15259433350819612,-232.27976320642665
2013-05-01,C (WMC3 only),Combined,-0.15833333333333355,-0.15587567353301893,-280.72283677813755
2013-06-01,C (WMC3 only),Combined,-0.1366666666666665,-0.14849768094104307,-362.72190816314793
2013-07-01,C (WMC3 only),Combined,-0.13000000000000012,-0.15896209294095381,-460.48573784776084
2013-08-01,C (WMC3 only),Combined,-0.12166666666666637,-0.1589663262427381,-509.31850562646747
2013-09-01,C (WMC3 only),Combined,-0.14274348422496552,-0.1820109308610197,-522.6516549830055
2014-04-01,C (WMC3 only),Combined,-0.13749999999999996,-0.11523052184353967,-195.88150373089013
2014-05-01,C (WMC3 only),Combined,-0.12250000000000005,-0.09964609411676674,-194.91448885467884
2014-06-01,C (WMC3 only),Combined,-0.07999999999999996,-0.06864835003153875,-261.3844857599614
2014-07-01,C (WMC3 only),Combined,-0.0774999999999999,-0.08040737299069149,-343.14197166169595
2014-08-01,C (WMC3 only),Combined,-0.09166666666666679,-0.09347681980926427,-339.3934348445467
2014-09-01,C (WMC3 only),Combined,-0.06833333333333336,-0.08473773048775911,-423.0954876344389
2014-10-01,C (WMC3 only),Combined,-0.0674999999999999,-0.0675095890578586,-334.01514581863887
2014-11-01,C (WMC3 only),Combined,-0.09666666666666646,-0.09391522579590489,-320.9939768344056
2014-12-01,C (WMC3 only),Combined,-0.09083333333333332,-0.08210748488970707,-289.9878961502756
2015-01-01,C (WMC3 only),Combined,-0.1283333333333332,-0.11166517027133734,-248.0907468824057
2015-02-01,C (WMC3 only),Combined,-0.11416666666666697,-0.0970249041118159,-247.8177282350993
2015-03-01,C (WMC3 only),Combined,-0.12916666666666665,-0.1092640399978179,-234.56847559492851
2015-04-01,C (WMC3 only),Combined,-0.1016666666666668,-0.08607881369426391,-260.9816898192697
2015-05-01,C (WMC3 only),Combined,-0.12250000000000005,-0.10135335197528755,-232.29187231460253
2015-06-01,C (WMC3 only),Combined,-0.07833333333333359,-0.07069657852388275,-309.95069565521345
2015-07-01,C (WMC3 only),Combined,-0.06000000000000005,-0.061374237869672776,-362.46021932976845
2015-08-01,C (WMC3 only),Combined,-0.0866937669376695,-0.0950902260801925,-403.96239459689986
2015-11-01,C (WMC3 only),Combined,-0.14916666666666645,-0.1497704820846219,-367.55587205681877
2015-12-01,C (WMC3 only),Combined,-0.16075000000000006,-0.12383150878054366,-160.729205180947
2016-01-01,C (WMC3 only),Combined,-0.09333333333333349,-0.043387883173234325,-90.49466509381901
2016-02-01,C (WMC3 only),Combined,-0.11249999999999999,-0.05446683411787292,-47.78717637273152
2016-03-01,C (WMC3 only),Combined,-0.15166666666666662,-0.09160818051181191,-38.713542115228435
2016-04-01,C (WMC3 only),Combined,-0.16416666666666668,-0.10002264460986712,-18.31072733049584
2016-05-01,C (WMC3 only),Combined,-0.11416666666666675,-0.058639573535004055,-68.62408193271094
2016-06-01,C (WMC3 only),Combined,-0.17500000000000004,-0.12708826545012902,-113.43188934786284
2016-07-01,C (WMC3 only),Combined,-0.1299999999999999,-0.09073466074401962,-163.90946389438054
2016-08-01,C (WMC3 only),Combined,-0.13750000000000018,-0.10734290797649843,-217.03733589277843
2016-09-01,C (WMC3 only),Combined,-0.1283333333333332,-0.09744319943078969,-215.31841074219042
2016-10-01,C (WMC3 only),Combined,-0.1316666666666666,-0.10721574858928762,-253.49508413431334
2016-11-01,C (WMC3 only),Combined,-0.14416666666666655,-0.11177025192920152,-211.58020092990694
2016-12-01,C (WMC3 only),Combined,-0.09166666666666656,-0.05266026847993696,-177.03197238580935
2017-01-01,C (WMC3 only),Combined,-0.12791666666666646,-0.08818283615131614,-175.34430999669027
2017-02-01,C (WMC3 only),Combined,-0.16416666666666657,-0.11255277663913446,-111.50159110191507
2017-03-01,C (WMC3 only),Combined,-0.1283333333333334,-0.07241941420618843,-89.67436978424277
2017-04-01,C (WMC3 only),Combined,-0.08999999999999986,-0.042332193095088386,-137.99745010483147
2017-05-01,C (WMC3 only),Combined,-0.08499999999999996,-0.049362813213460546,-207.33575421142368
2017-06-01,C (WMC3 only),Combined,-0.09583333333333321,-0.05743739722594046,-194.3272953538976
2017-07-01,C (WMC3 only),Combined,-0.09710784313725473,-0.0659472923248024,-236.9411258003638
2017-11-01,C (WMC3 only),Combined,-0.14083333333333337,-0.10671327028842739,-229.8366935807766
2017-12-01,C (WMC3 only),Combined,-0.1433333333333333,-0.09814811581133667,-186.4901873838728
2018-01-01,C (WMC3 only),Combined,-0.10666666666666647,-0.04782517567142614,-132.7853539624697
2018-02-01,C (WMC3 only),Combined,-0.046666666666666856,0.020131374710196163,-102.21462651903892
2018-03-01,C (WMC3 only),Combined,-0.08750000000000013,-0.007013377367306298,-48.211879601181224
2018-04-01,C (WMC3 only),Combined,-0.09333333333333349,-0.012846961442257339,-49.936314128214136
2018-05-01,C (WMC3 only),Combined,-0.07166666666666655,-0.007527791436604231,-117.95555676265315
2018-06-01,C (WMC3 only),Combined,-0.04249999999999998,-0.006026263431886579,-231.96657762552377
2018-07-01,C (WMC3 only),Combined,-0.05321038251366117,-0.03725806062601248,-316.92696990059966
2018-11-01,C (WMC3 only),Combined,0.007500000000000062,0.03872985462952349,-261.7564058296149
2018-12-01,C (WMC3 only),Combined,0.015833333333333144,0.06495514771581257,-190.804122904613
2019-01-01,C (WMC3 only),Combined,-0.06416666666666648,-0.01421488019270719,-189.1588388159388
2019-02-01,C (WMC3 only),Combined,-0.043333333333333224,0.008694797912013434,-182.4547620102259
2019-03-01,C (WMC3 only),Combined,0.010000000000000231,0.0732008547114501,-138.6634095403944
2019-04-01,C (WMC3 only),Combined,-0.06750000000000012,-0.004212173940200868,-140.0338259790952
2019-05-01,C (WMC3 only),Combined,-0.0408333333333335,0.011493466047489777,-186.19039819805062
2019-06-01,C (WMC3 only),Combined,0.038175381263616526,0.07877260803972858,-235.52194813555923
2019-12-01,C (WMC3 only),Combined,0.0283333333333331,0.07312893471306456,-228.65525242216745
2020-01-01,C (WMC3 only),Combined,-0.006666666666666599,0.046913074028089315,-194.72549686741345
2020-02-01,C (WMC3 only),Combined,-0.022499999999999964,0.0491505568576291,-123.10286344335685
2020-03-01,C (WMC3 only),Combined,-0.028333333333333544,0.03914178526784135,-141.66241207292447
2020-04-01,C (WMC3 only),Combined,-0.05249999999999999,0.0002630208969601963,-203.09947145795485
2020-05-01,C (WMC3 only),Combined,-0.047499999999999876,-0.016278124621830155,-292.19875976422816
2020-06-01,C (WMC3 only),Combined,-0.06666666666666687,-0.0443501184732805,-330.0672277586045
2020-07-01,C (WMC3 only),Combined,-0.14146174863387984,-0.12275113834227587,-346.37087545581807
2020-08-01,C (WMC3 only),Combined,-0.030000000000000027,-0.010175635797201987,-343.5737742373711
2020-09-01,C (WMC3 only),Combined,-0.02833333333333332,-0.014377439247051142,-369.11620952315246
2020-10-01,C (WMC3 only),Combined,-0.09083333333333332,-0.06353260432892127,-316.6198526375365
2020-11-01,C (WMC3 only),Combined,-0.033333333333333215,0.0035094854633485814,-279.613718391259
2020-12-01,C (WMC3 only),Combined,-0.05583333333333351,0.009810696971196797,-164.3828306671793
2021-01-01,C (WMC3 only),Combined,-0.05541666666666656,0.030012411710041396,-85.80245174861419
2021-02-01,C (WMC3 only),Combined,-0.14916666666666667,-0.050625646799609916,-34.306959654336694
2021-03-01,C (WMC3 only),Combined,-0.17749999999999994,-0.08050852498294742,-42.152905834627006
2021-04-01,C (WMC3 only),Combined,-0.18666666666666665,-0.09949856155854704,-83.747536895417
2021-05-01,C (WMC3 only),Combined,-0.14916666666666667,-0.056068797111363346,-61.34755896568031
2021-06-01,C (WMC3 only),Combined,-0.10749999999999993,-0.036212888601079414,-151.5967484423487
2021-07-01,C (WMC3 only),Combined,-0.11333333333333362,-0.06860288404532675,-261.0530769962488
2021-08-01,C (WMC3 only),Combined,-0.10416666666666674,-0.07602751033541716,-330.11743711620994
2021-09-01,C (WMC3 only),Combined,-0.15166666666666684,-0.12346985966377255,-331.60686067706877
2021-10-01,C (WMC3 only),Combined,-0.16249999999999998,-0.10161026253623578,-200.58021634368427
2021-11-01,C (WMC3 only),Combined,-0.08083333333333331,-0.019839114732060646,-201.87956383542956
2021-12-01,C (WMC3 only),Combined,-0.19999999999999996,-0.12335541584592899,-140.02549093790967
2022-01-01,C (WMC3 only),Combined,-0.1200000000000001,-0.046123258302366174,-152.98306065505577
2022-02-01,C (WMC3 only),Combined,-0.16833333333333333,-0.08333474812704253,-109.56500265274157
2022-03-01,C (WMC3 only),Combined,-0.11333333333333329,-0.03324570078556594,-131.05427206601237
2022-04-01,C (WMC3 only),Combined,-0.14,-0.06437322091422173,-150.88345561329209
2022-05-01,C (WMC3 only),Combined,-0.15000000000000013,-0.08551862726624597,-197.7883903101984
2022-06-01,C (WMC3 only),Combined,-0.10416666666666696,-0.060264763308705505,-283.04000978534623
2022-07-01,C (WMC3 only),Combined,-0.08416666666666672,-0.06754401567303064,-395.42919652066416
2022-08-01,C (WMC3 only),Combined,-0.05861111111111117,-0.06095474340025949,-474.13319649957566
2022-11-01,C (WMC3 only),Combined,0.01333333333333342,0.043879415739618385,-345.7546755296099
2023-01-01,C (WMC3 only),Combined,0.006666666666666599,0.063745289551539,-241.45531441289086
2023-02-01,C (WMC3 only),Combined,-0.043333333333333224,0.009816578442204071,-259.12463205374405
2023-03-01,C (WMC3 only),Combined,-0.15999999999999992,-0.09433589796555572,-209.88851771534516
2023-04-01,C (WMC3 only),Combined,-0.061666666666666536,-0.002372629088561777,-237.46683025847756
2023-05-01,C (WMC3 only),Combined,-0.0416666666666663,0.0007089770051607741,-307.80323763270576
2023-06-01,C (WMC3 only),Combined,-0.043333333333333224,-0.026318717230261177,-412.46230413601654
2023-07-01,C (WMC3 only),Combined,-0.10083333333333355,-0.08556537028646707,-421.2194637022462
2023-08-01,C (WMC3 only),Combined,0.002500000000000391,0.018505626007944642,-419.9488450440024
2023-09-01,C (WMC3 only),Combined,-0.015833333333333366,0.009566915636446113,-383.54125097742644
2023-10-01,C (WMC3 only),Combined,0.005833333333333357,0.048712991433847386,-314.2634335768603
2023-11-01,C (WMC3 only),Combined,-0.01416666666666666,0.03667691218029863,-283.6627912062831
2023-12-01,C (WMC3 only),Combined,-0.05666666666666664,0.015264927784238727,-199.7383176011974
2024-01-01,C (WMC3 only),Combined,-0.10249999999999992,-0.011329812328130157,-123.3758963337204
2024-02-01,C (WMC3 only),Combined,-0.12416666666666659,-0.024235334823181506,-89.5394737490167
2024-03-01,C (WMC3 only),Combined,-0.12166666666666676,-0.007727189017120661,-34.2952684067473
2024-04-01,C (WMC3 only),Combined,-0.17416666666666675,-0.05515671235482929,-15.438572366246103
2024-05-01,C (WMC3 only),Combined,-0.16499999999999992,-0.059282497862994846,-71.05796297723512
2024-06-01,C (WMC3 only),Combined,-0.08333333333333337,0.00450455121810911,-145.35139089886331
2024-07-01,C (WMC3 only),Combined,-0.10583333333333367,-0.028419550680616842,-189.32868623561882
2024-08-01,C (WMC3 only),Combined,-0.10999999999999988,-0.047595072956459775,-251.9702302443469
2024-09-01,C (WMC3 only),Combined,-0.13500000000000023,-0.07004862900083085,-243.35810910497182
2024-10-01,C (WMC3 only),Combined,-0.10750000000000015,-0.040068128726977195,-234.9580468990619
2024-11-01,C (WMC3 only),Combined,-0.09333333333333349,-0.024663945805186882,-231.65861756141942
2024-12-01,C (WMC3 only),Combined,-0.04833333333333323,0.0400227110614164,-153.42199598380702
2025-01-01,C (WMC3 only),Combined,-0.0824999999999999,0.02843590654955945,-63.49799139483203
2025-02-01,C (WMC3 only),Combined,-0.09750000000000003,0.013640522986128542,-64.39090850682584
2025-03-01,C (WMC3 only),Combined,-0.09666666666666668,0.006487961103941717,-98.36079247737464
2025-04-01,C (WMC3 only),Combined,-0.08916666666666662,0.01260929331478141,-105.67996302001765
2025-05-01,C (WMC3 only),Combined,-0.2074999999999998,-0.12184708703207224,-172.78820667286345
2025-06-01,C (WMC3 only),Combined,-0.22750000000000004,-0.15004908879475928,-207.80200881940175
2025-07-01,C (WMC3 only),Combined,-0.07766304347826103,-0.0251685358317775,-310.7631883384012
2025-09-01,C (WMC3 only),Combined,-0.026666666666666394,0.019017708995521423,-341.8510691742763
2025-10-01,C (WMC3 only),Combined,0.23273224043715834,0.2810505490654568,-332.8282524755421
2025-11-01,C (WMC3 only),Combined,-0.026666666666666394,0.056059413884356354,-194.89698267905513
2025-12-01,C (WMC3 only),Combined,-0.09916666666666663,0.009197676060032564,-92.50391249053143
2026-01-01,C (WMC3 only),Combined,-0.1250000000000001,-0.0025015362546888242,-36.85958559231054
2026-02-01,C (WMC3 only),Combined,-0.10750000000000004,0.024504447247247145,1.2647660696529783e-12
