Date,Impact_BACI_Raw,Impact_BACI_ClimCorrected,Impact_CUSUM_ClimCorrected,Edge_BACI_Raw,Edge_BACI_ClimCorrected,Edge_CUSUM_ClimCorrected,CumWaterBalance_mm,Model2_Fitted_Impact,Post_Felling,Post_Scraping
2014-07-01,-0.11625000000000019,-0.12788796750328918,8.609319740732184,-0.21625000000000005,-0.2189769787883089,1.304686983424279,18.035638395289666,-0.1245505381004501,0,0
2014-08-01,-0.11999999999999988,-0.12974724738114518,8.75971968585932,-0.20499999999999985,-0.20728395008366096,1.3030347694591822,21.183802259529923,-0.12644125822259378,0,0
2014-09-01,-0.13375000000000004,-0.194397707661436,8.845469170706165,-0.22124999999999995,-0.23546081578940248,1.273205689788344,-63.56855629998249,-0.07554079794230312,0,0
2014-10-01,-0.10375000000000001,-0.11147706012976048,9.014139303084686,-0.18874999999999997,-0.19056058497232345,1.2882768409345848,24.54753675905897,-0.12846144547397859,0,0
2014-11-01,-0.09749999999999992,-0.0981037921732287,9.196182703419739,-0.2250000000000001,-0.2251414790381978,1.2687670980149512,36.40821064379445,-0.1355847134305103,0,0
2014-12-01,-0.11874999999999991,-0.10132643293492963,9.37500346299309,-0.1937500000000001,-0.18966735431554568,1.2847314798179699,66.42485893404712,-0.15361207266880936,0,0
2015-01-01,-0.11250000000000004,-0.07152155013398137,9.58362910536739,-0.24750000000000005,-0.2378980344049913,1.2524651815315428,105.6451697520669,-0.17716695546975775,0,0
2015-02-01,-0.15375000000000005,-0.11410821225564484,9.749668085620026,-0.24625000000000008,-0.2369612376556347,1.2211356799944724,103.41954611753948,-0.1758302933480943,0,0
2015-03-01,-0.14250000000000007,-0.09666588171503288,9.933149396413274,-0.25249999999999995,-0.24176026659649782,1.1850071495165388,113.73015265050596,-0.18202262388870627,0,0
2015-04-01,-0.15749999999999997,-0.1293150309619273,10.083981557959628,-0.24750000000000005,-0.24089577012100744,1.1497431155140958,84.34324697212352,-0.30833216154635346,0,1
2015-05-01,-0.12749999999999995,-0.0836973551065263,10.280431395361383,-0.24,-0.22973627624732834,1.1256385753853317,110.3476260420651,-0.3239498374017544,0,1
2015-06-01,-0.14875000000000016,-0.1527983505220456,10.407780237347618,-0.24375000000000013,-0.2446985991431183,1.0865717123607777,30.672811736780773,-0.27609884198623535,0,1
2015-07-01,-0.10125000000000006,-0.13747117212810336,10.550456257727795,-0.25125,-0.25973725243932044,1.0324661960400214,-22.896890729812952,-0.2439260203801775,0,1
2015-08-01,-0.30125,-0.36308717861561146,10.467516271620465,-0.13458333333333328,-0.14907286291536578,1.08902506924322,-65.54909769880838,-0.21831001389266932,0,1
2015-09-01,-0.30912909836065583,-0.39442245756745703,10.353241006561289,-0.13412909836065579,-0.1541148202038232,1.140541985157961,-104.60506334144041,-0.1948538333014796,0,1
2015-10-01,-0.32807005494505503,-0.4177282596766342,10.215659939392935,-0.13307005494505497,-0.1540785362311363,1.192095185045389,-111.87279630369234,-0.19048898777670165,0,1
2015-11-01,-0.32720658439920736,-0.36781437004591194,10.127992761855305,-0.20657816909866078,-0.2160932816015494,1.1816336395624039,-30.200868724182058,-0.2395394068615762,0,1
2015-12-01,-0.3600000000000001,-0.2769863294886602,10.131153624874926,-0.17333333333333334,-0.15388178231636163,1.2333835933646065,175.63636575781237,-0.3631608630196207,0,1
2016-01-01,-0.3787499999999998,-0.2536923240255423,10.157608493357666,-0.18708333333333327,-0.15778013845835442,1.2812351910248163,245.64218901886466,-0.4052048684827383,0,1
2016-02-01,-0.3497500000000001,-0.19922080758115343,10.238534878284794,-0.16166666666666663,-0.12639505118643352,1.3604718759569472,288.0538112883256,-0.43067638492712745,0,1
2016-03-01,-0.35750000000000015,-0.2015584261728606,10.317123644620214,-0.1825000000000001,-0.1459601691470672,1.4201434429284443,297.06575513422626,-0.4360887663354204,0,1
2016-04-01,-0.38749999999999996,-0.21910680566464594,10.378164031463848,-0.22916666666666663,-0.18970920393373608,1.4360659751132725,317.79845971387033,-0.44854038684363484,0,1
2016-05-01,-0.3975000000000001,-0.2594648183476108,10.398846405624518,-0.24083333333333345,-0.20848928251002202,1.4332084287218148,267.2505243535074,-0.41818237416067006,0,1
2016-06-01,-0.35375,-0.24319958149597234,10.435794016636827,-0.1970833333333335,-0.17117944193529058,1.4676607229050884,221.48672401759586,-0.3906976110123085,0,1
2016-07-01,-0.4175,-0.33802192929577884,10.377919279849328,-0.24416666666666642,-0.22554356835634104,1.4477488906673117,169.74937729197524,-0.35962526321250193,0,1
2016-08-01,-0.3699999999999999,-0.3233904659140708,10.334676006443537,-0.20999999999999996,-0.1990785731486733,1.4543020536372027,115.0212670654631,-0.3267567265942099,0,1
2016-09-01,-0.3737499999999998,-0.32743219315496824,10.28739100579685,-0.20708333333333306,-0.19623026326317755,1.4637035264925895,114.5355234869969,-0.32646499935331236,0,1
2016-10-01,-0.37249999999999983,-0.3503655471057264,10.217172651199405,-0.2041666666666666,-0.1989801782599541,1.4703550843511997,74.26877002504656,-0.3022816454025542,0,1
2016-11-01,-0.36875000000000013,-0.32220379476422945,10.175116048943456,-0.21208333333333318,-0.20117674553625042,1.4748100749335136,114.91582068273424,-0.3266933977440515,0,1
2016-12-01,-0.375,-0.30829909701267116,10.146964144439066,-0.17833333333333345,-0.16270414829255303,1.517737662759525,148.4746168329545,-0.34684809549560963,0,1
2017-01-01,-0.3325,-0.265086082096525,10.162025254850821,-0.18249999999999988,-0.16670374312717243,1.5566656557509169,149.66182998385207,-0.3475611104117558,0,1
2017-02-01,-0.3692796610169491,-0.2638617151408897,10.178310732218213,-0.20351694915254237,-0.17881568561749098,1.5834817062519901,212.94084529533836,-0.3855651383843402,0,1
2017-03-01,-0.4025000000000001,-0.2844519820274812,10.174005942699013,-0.22250000000000014,-0.19483929026507552,1.5942741521054788,233.97068261030884,-0.3981952104807997,0,1
2017-04-01,-0.36499999999999977,-0.2766446700036423,10.177508465203651,-0.27857142857142847,-0.2578682335619903,1.542037654662053,184.5305533051169,-0.3685025225046383,0,1
2017-05-01,-0.3275000000000001,-0.28167157633450196,10.17598408137743,-0.2620784543325527,-0.2513400552777241,1.496329335502893,113.72067076314299,-0.32597561617377896,0,1
2017-06-01,-0.3125,-0.2597613369421124,10.196369936943599,-0.25964285714285706,-0.2472852684623608,1.4546758031590965,125.22663914713877,-0.3328858555661684,0,1
2017-07-01,-0.3250000000000002,-0.29875985748183126,10.177757271970048,-0.2650000000000001,-0.258851476898434,1.4014560623792267,81.10499266865985,-0.3063873350264497,0,1
2017-08-01,-0.31580882352941164,-0.32025312187550015,10.137651342602828,-0.2622373949579828,-0.2632787715828337,1.3438090269149574,30.013534555997623,-0.2757028941621923,0,1
2017-09-01,-0.34225289296046313,-0.34638642890187044,10.071412106209237,-0.2801100358176061,-0.28107859539037894,1.2683621676431427,30.530972838546003,-0.2760136565668735,0,1
2017-10-01,-0.35477941176470584,-0.3622326303723368,9.989326668345182,-0.28549369747899145,-0.28724011660603355,1.1867537871556735,25.003499529222573,-0.27269397390064987,0,1
2017-11-01,-0.3643655576984892,-0.33632446444011915,9.933149396413343,-0.21394889103182235,-0.2073783737576544,1.1850071495165835,84.10368505849374,-0.30818828576665086,0,1
2017-12-01,-0.2741666666666669,-0.2668189758929501,9.946477613028675,-0.09250000000000003,-0.08529849861854905,1.3053403870165987,126.46075886152022,-0.3736520019015503,1,1
2018-01-01,-0.3783333333333334,-0.36667103861566325,9.859953766921292,-0.22750000000000004,-0.2160697378800135,1.2949023852551496,178.74975708715579,-0.3779666058455037,1,1
