Easting,Northing,Thickness_m
242200,362500.0,10.262079758898418
242250,362500.0,10.170151377112086
242300,362500.0,10.072257952270553
242350,362500.0,9.973326505339891
242400,362500.0,9.876872325260347
242450,362500.0,9.785515330722031
242500,362500.0,9.701911338665624
242550,362500.0,9.629938263861856
242600,362500.0,9.575035998425538
242650,362500.0,9.541163498336532
242700,362500.0,9.52622309090225
242750,362500.0,9.523352495542849
242800,362500.0,9.526270080347206
242850,362500.0,9.531491307946645
242900,362500.0,9.53758892738309
242950,362500.0,9.544113177267622
243000,362500.0,9.55097870193931
243050,362500.0,9.558203443744175
243100,362500.0,9.565814801485189
243150,362500.0,9.57382290427133
243200,362500.0,9.582217924061819
243250,362500.0,9.590974554236226
243300,362500.0,9.600057518620343
241350,362550.0,11.139236742411441
241400,362550.0,11.089018978098824
241450,362550.0,11.034277517232297
241500,362550.0,10.973987716375511
241550,362550.0,10.907624635984218
241600,362550.0,10.835852313365086
241650,362550.0,10.761230538894587
241700,362550.0,10.68876756492327
241750,362550.0,10.625547847191003
241800,362550.0,10.578217896674655
241850,362550.0,10.54893208414905
241900,362550.0,10.533684878899644
241950,362550.0,10.525103275618122
242000,362550.0,10.515574448070804
242050,362550.0,10.496692379343529
242100,362550.0,10.457618909147703
242150,362550.0,10.389260056370079
242200,362550.0,10.292744597248841
242250,362550.0,10.178775261551122
242300,362550.0,10.058576986623995
242350,362550.0,9.93913551755399
242400,362550.0,9.823899754923012
242450,362550.0,9.714506096400552
242500,362550.0,9.612307160904393
242550,362550.0,9.521421992365667
242600,362550.0,9.453715493572961
242650,362550.0,9.423144606926368
242700,362550.0,9.424512376365584
242750,362550.0,9.439035386422606
242800,362550.0,9.455138385469391
242850,362550.0,9.469557959910242
242900,362550.0,9.482196038387046
242950,362550.0,9.493628024650087
243000,362550.0,9.504394717724672
243050,362550.0,9.514875354105868
243100,362550.0,9.525305227549909
243150,362550.0,9.535816472183834
243200,362550.0,9.54647328834297
243250,362550.0,9.557297340491232
243300,362550.0,9.568284792474563
243350,362550.0,9.579417281333788
241300,362600.0,11.224234346847862
241350,362600.0,11.176017383347181
241400,362600.0,11.124423151803837
241450,362600.0,11.067577153575458
241500,362600.0,11.003010334965367
241550,362600.0,10.928719911572093
241600,362600.0,10.844271077673623
241650,362600.0,10.752039093497725
241700,362600.0,10.659139171938785
241750,362600.0,10.579028149862054
241800,362600.0,10.527673820842981
241850,362600.0,10.5113753674624
241900,362600.0,10.520254839447018
241950,362600.0,10.539245357094496
242000,362600.0,10.559024640280498
242050,362600.0,10.571150070641501
242100,362600.0,10.554116580113309
242150,362600.0,10.479488417732329
242200,362600.0,10.35047385974879
242250,362600.0,10.198516472182456
242300,362600.0,10.045876483118054
242350,362600.0,9.900011021369664
242400,362600.0,9.762096178868477
242450,362600.0,9.631100658662161
242500,362600.0,9.503803630684102
242550,362600.0,9.377057241955557
242600,362600.0,9.27168755483262
