Easting,Northing,Head_maOD
241450,362350.0,3.08281875389224
241500,362350.0,3.3024905675605085
241550,362350.0,3.105218880206676
241600,362350.0,0.0
241650,362350.0,3.1234091195679965
241700,362350.0,3.337913909733414
241750,362350.0,3.1371306720114003
241800,362350.0,0.0
241850,362350.0,3.146139594546925
241900,362350.0,3.354745711515096
241950,362350.0,3.1502819925810845
242000,362350.0,0.0
242050,362350.0,3.1495216534031845
242100,362350.0,3.352004218487639
242150,362350.0,3.143896980492661
242200,362350.0,0.0
242250,362350.0,3.133493096283364
242300,362350.0,3.3301841778901644
242350,362350.0,3.118404992522189
242400,362350.0,0.0
242450,362350.0,3.09862270135748
242500,362350.0,3.289205380251998
242550,362350.0,3.0739282360869287
242600,362350.0,0.0
242650,362350.0,3.0439082693295734
242700,362350.0,3.228006077718773
242750,362350.0,3.0081925906748905
242800,362350.0,0.0
242850,362350.0,2.966733944068709
242900,362350.0,3.1444640326654683
242950,362350.0,2.9197763771350242
243000,362350.0,0.0
243050,362350.0,2.8676743434594627
243100,362350.0,3.03843979147576
243150,362350.0,2.8107535818398564
243200,362350.0,0.0
243250,362350.0,2.7491631848014992
243300,362350.0,2.9111793133302606
241400,362400.0,3.15004975146518
241450,362400.0,3.3195418689498757
241500,362400.0,3.4232089594078445
241550,362400.0,3.342645642796279
241600,362400.0,3.1969107959800436
241650,362400.0,3.3614008610890687
241700,362400.0,3.4600741574810465
241750,362400.0,3.375409010872535
241800,362400.0,3.22567814531099
241850,362400.0,3.3843189924607473
241900,362400.0,3.477190127049025
241950,362400.0,3.3879755779361185
242000,362400.0,3.2341212531796057
242050,362400.0,3.3864789648593967
242100,362400.0,3.473588653684377
242150,362400.0,3.380035710701048
242200,362400.0,3.222133945244208
242250,362400.0,3.36874589018888
242300,362400.0,3.4505759876828064
242350,362400.0,3.3525577011320804
242400,362400.0,3.190594549348044
242450,362400.0,3.3313536733065243
242500,362400.0,3.407493501423242
242550,362400.0,3.305028515166382
242600,362400.0,3.1391267525934996
242650,362400.0,3.2733909813730926
242700,362400.0,3.3437252925738146
242750,362400.0,3.2359596504564365
242800,362400.0,3.0643764112682628
242850,362400.0,3.1922626106153476
242900,362400.0,3.256407565763169
242950,362400.0,3.1422421698431586
243000,362400.0,2.9650034619563876
243050,362400.0,3.08614710090579
243100,362400.0,3.143708579516503
243150,362400.0,3.0242622202163214
243200,362400.0,2.843432230855973
243250,362400.0,2.956650469844549
243300,362400.0,3.006662339306805
243350,362400.0,2.882816251744276
241350,362450.0,3.553718293141289
241400,362450.0,3.5456495117030964
241450,362450.0,3.5811180277321726
241500,362450.0,3.6131708730672063
241550,362450.0,3.6046601573276313
241600,362450.0,3.59278030442615
241650,362450.0,3.6238002879298885
241700,362450.0,3.651116787193793
241750,362450.0,3.637851824452721
241800,362450.0,3.6209271471659203
241850,362450.0,3.6462632831155757
241900,362450.0,3.6677043085210084
241950,362450.0,3.648874556078699
242000,362450.0,3.626483272527606
242050,362450.0,3.6460986830618474
242100,362450.0,3.6621625109264997
242150,362450.0,3.6386477782937767
242200,362450.0,3.6117540412427562
242250,362450.0,3.6266510842524236
242300,362450.0,3.6379182757762734
242350,362450.0,3.6094450197192707
242400,362450.0,3.5772853302271947
242450,362450.0,3.586443150061012
242500,362450.0,3.5917990944920515
242550,362450.0,3.5578672927055264
242600,362450.0,3.5206342055857927
242650,362450.0,3.524713021761904
242700,362450.0,3.5253561008409235
242750,362450.0,3.4866342117187807
242800,362450.0,3.443837426105208
242850,362450.0,3.441799242624653
242900,362450.0,3.4356543775944064
242950,362450.0,3.389402870897848
243000,362450.0,3.3390192878007676
243050,362450.0,3.3296143984066386
243100,362450.0,3.3161238997955635
243150,362450.0,3.262755479891335
243200,362450.0,3.205515606874683
243250,362450.0,3.1888353570846166
243300,362450.0,3.1677776202108205
243350,362450.0,3.107124543024219
243400,362450.0,3.0421664850304997
241300,362500.0,3.738324248907171
241350,362500.0,3.7494552786061983
241400,362500.0,3.759733680385321
241450,362500.0,3.777078624172515
241500,362500.0,3.7934668680824464
241550,362500.0,3.801279531389446
241600,362500.0,3.8079264342207653
241650,362500.0,3.8210980762911193
241700,362500.0,3.8327688867959004
241750,362500.0,3.835371249378761
241800,362500.0,3.836293739912528
241850,362500.0,3.8432353729840445
241900,362500.0,3.848382125053424
241950,362500.0,3.844451223819601
242000,362500.0,3.838988933148841
242050,362500.0,3.8398844428906083
242100,362500.0,3.8397331098704557
242150,362500.0,3.831462609399887
242200,362500.0,3.822284219611408
242250,362500.0,3.8195284043331816
242300,362500.0,3.815237070768007
242350,362500.0,3.801867490118143
242400,362500.0,3.7865285862476794
242450,362500.0,3.7767514313473605
242500,362500.0,3.765042349557793
242550,362500.0,3.7446947733557803
242600,362500.0,3.7236698160628374
242650,362500.0,3.709967633530403
242700,362500.0,3.695826118436704
242750,362500.0,3.6731596993602356
242800,362500.0,3.64834289814513
242850,362500.0,3.6286772182693388
242900,362500.0,3.6065490696616505
242950,362500.0,3.574696135027681
243000,362500.0,3.5404970353155254
243050,362500.0,3.5117285238396265
243100,362500.0,3.4807778953082686
243150,362500.0,3.4403661368073544
243200,362500.0,3.3978200330343666
243250,362500.0,3.360682934242904
243300,362500.0,3.3211487840317515
243350,362500.0,3.2718162629652006
243400,362500.0,3.219572429874909
243450,362500.0,3.1711892241037427
241200,362550.0,3.8603455856871443
241250,362550.0,3.8773976145256035
241300,362550.0,3.8935694368556266
241350,362550.0,3.9075734226125385
241400,362550.0,3.921030535060434
241450,362550.0,3.935443617621016
241500,362550.0,3.9492336302518014
241550,362550.0,3.960750264124173
241600,362550.0,3.971193287234964
241650,362550.0,3.9817558119081795
241700,362550.0,3.9907374667486053
241750,362550.0,3.996515696626678
241800,362550.0,4.000397922009773
241850,362550.0,4.003730923119942
241900,362550.0,4.0050224546095246
241950,362550.0,4.002901746588962
242000,362550.0,3.9990006447226323
242050,362550.0,3.9952379487549434
242100,362550.0,3.9910137836851494
242150,362550.0,3.985608876346802
242200,362550.0,3.980229462923687
242250,362550.0,3.9753688450116913
242300,362550.0,3.9687110715305294
242350,362550.0,3.9582718803923598
242400,362550.0,3.9451018722552957
242450,362550.0,3.930372508544744
242500,362550.0,3.9126490318725744
242550,362550.0,3.8913414563531212
242600,362550.0,3.870324947320764
242650,362550.0,3.8538423383157423
242700,362550.0,3.8395879867451783
242750,362550.0,3.8227377618169056
242800,362550.0,3.802740657920139
242850,362550.0,3.7806975816652115
242900,362550.0,3.755417422053889
242950,362550.0,3.72575720691568
243000,362550.0,3.6933619647366216
243050,362550.0,3.6598490779528223
243100,362550.0,3.6239018581220632
243150,362550.0,3.584159422640715
243200,362550.0,3.542053582946521
243250,362550.0,3.4989494873155786
243300,362550.0,3.4532572093885965
243350,362550.0,3.4033173053059724
243400,362550.0,3.350133568395438
243450,362550.0,3.2944621929539
243500,362550.0,3.2339557060577295
241150,362600.0,3.981115260839838
241200,362600.0,3.9974786958603805
241250,362600.0,4.013002163174867
241300,362600.0,4.027727037281268
241350,362600.0,4.041759727795769
241400,362600.0,4.055699644909728
241450,362600.0,4.069919643293279
241500,362600.0,4.0839543032471095
241550,362600.0,4.097133638614712
241600,362600.0,4.1092597669361
241650,362600.0,4.120153862501152
241700,362600.0,4.129164832677603
241750,362600.0,4.1357537627703325
241800,362600.0,4.140030158296322
241850,362600.0,4.142149596635015
241900,362600.0,4.141713616926137
241950,362600.0,4.138315131856868
242000,362600.0,4.132231811432105
242050,362600.0,4.124446281257684
242100,362600.0,4.116995098129408
242150,362600.0,4.112434045001787
242200,362600.0,4.110458553326788
242250,362600.0,4.1080643368475345
242300,362600.0,4.102766621479126
242350,362600.0,4.093477070285555
242400,362600.0,4.080044875763175
242450,362600.0,4.062102451864217
242500,362600.0,4.038289774358893
242550,362600.0,4.007641508907593
242600,362600.0,3.9762807164502063
242650,362600.0,3.961434749738633
242700,362600.0,3.9578177121460896
242750,362600.0,3.9492989971430457
242800,362600.0,3.933602909087162
242850,362600.0,3.91240038039814
242900,362600.0,3.8866599904106414
242950,362600.0,3.8568840183229476
243000,362600.0,3.8238288309514834
243050,362600.0,3.7880805402783584
243100,362600.0,3.74955594429164
243150,362600.0,3.708083929059777
243200,362600.0,3.663970043308165
243250,362600.0,3.6174357647937296
243300,362600.0,3.56805034382353
243350,362600.0,3.5152677224044533
243400,362600.0,3.4589323333725703
243450,362600.0,3.3986616725827314
243500,362600.0,3.333219553128463
243550,362600.0,3.26091410705584
241100,362650.0,4.086310025784968
241150,362650.0,4.103058978465677
241200,362650.0,4.118099224340648
241250,362650.0,4.1318118866908415
241300,362650.0,4.144753429197708
241350,362650.0,4.157697164988463
241400,362650.0,4.171427289151538
241450,362650.0,4.186229627812495
241500,362650.0,4.2016569488886635
241550,362650.0,4.216853168505768
241600,362650.0,4.230967992489758
241650,362650.0,4.243265826537473
241700,362650.0,4.25311957854318
241750,362650.0,4.260136300457079
241800,362650.0,4.264227273869912
241850,362650.0,4.265399267453488
241900,362650.0,4.263428531004637
241950,362650.0,4.257649211192005
242000,362650.0,4.24692915236737
242050,362650.0,4.230533279176779
242100,362650.0,4.2134778411201514
242150,362650.0,4.210577449684942
242200,362650.0,4.219097346463435
242250,362650.0,4.224523360990561
242300,362650.0,4.22317120791415
242350,362650.0,4.215471536726203
242400,362650.0,4.201699466973096
242450,362650.0,4.180874632062047
242500,362650.0,4.149367040610721
242550,362650.0,4.096642302058824
242600,362650.0,4.004389630924263
242650,362650.0,4.009150915334438
242700,362650.0,4.054832438815846
242750,362650.0,4.061866402746751
242800,362650.0,4.051298275281449
242850,362650.0,4.031535412013615
242900,362650.0,4.005727594875842
242950,362650.0,3.9752783818189545
243000,362650.0,3.9410079524795587
243050,362650.0,3.9034173069684135
243100,362650.0,3.862722695041412
243150,362650.0,3.8190216189864423
243200,362650.0,3.7724229371539675
243250,362650.0,3.7229395138340062
243300,362650.0,3.6703688296044468
243350,362650.0,3.6143807271861954
243400,362650.0,3.554588248982438
243450,362650.0,3.4903806474939922
243500,362650.0,3.4207273527107676
243550,362650.0,3.344136362720666
243600,362650.0,3.258503220065688
241050,362700.0,4.180784253982016
241100,362700.0,4.198335794331089
241150,362700.0,4.213468404933697
241200,362700.0,4.226182338368056
241250,362700.0,4.2368438405204705
241300,362700.0,4.246474488438649
241350,362700.0,4.256859834528699
241400,362700.0,4.269833589186706
241450,362700.0,4.285971666996888
241500,362700.0,4.30426332887033
241550,362700.0,4.32295596800981
241600,362700.0,4.340339759703727
241650,362700.0,4.355088153572548
241700,362700.0,4.366332393320877
241750,362700.0,4.373641485763595
241800,362700.0,4.377009954716942
241850,362700.0,4.376825611438108
241900,362700.0,4.373393636688755
241950,362700.0,4.365492901053853
242000,362700.0,4.348855758464312
242050,362700.0,4.313553154351309
242100,362700.0,4.246517085479411
242150,362700.0,4.254774470369949
242200,362700.0,4.30894176164052
242250,362700.0,4.330752624793959
242300,362700.0,4.335222749837983
242350,362700.0,4.329649487775772
242400,362700.0,4.316164720032899
242450,362700.0,4.294027548082293
242500,362700.0,4.258432092872492
242550,362700.0,4.190794247877342
242600,362700.0,3.9692474042228936
242650,362700.0,4.043574294116885
242700,362700.0,4.1543891755232885
242750,362700.0,4.170657169382522
242800,362700.0,4.162457739853937
242850,362700.0,4.14305314078452
242900,362700.0,4.116680790634525
242950,362700.0,4.08513272587113
243000,362700.0,4.04933962759463
243050,362700.0,4.009843630844813
243100,362700.0,3.9669584737641164
243150,362700.0,3.9208619764185753
243200,362700.0,3.8716437284196816
243250,362700.0,3.819288056822174
243300,362700.0,3.7636436928790986
243350,362700.0,3.7044248705560094
243400,362700.0,3.641197619943099
243450,362700.0,3.573301708068439
243500,362700.0,3.4997373627723096
243550,362700.0,3.4190268804622663
243600,362700.0,3.3289364453080172
241000,362750.0,4.266794721047882
241050,362750.0,4.285863590390907
241100,362750.0,4.302070201200403
241150,362750.0,4.314956675830544
241200,362750.0,4.324097998615768
241250,362750.0,4.329465558228302
241300,362750.0,4.332386003284859
241350,362750.0,4.336812722385181
241400,362750.0,4.3479799028452
241450,362750.0,4.367246431658266
241500,362750.0,4.391446401164126
241550,362750.0,4.416670949847306
241600,362750.0,4.43972813762033
241650,362750.0,4.458474015305239
241700,362750.0,4.471738651986
241750,362750.0,4.478958104073795
241800,362750.0,4.480066752411571
241850,362750.0,4.47636550531234
241900,362750.0,4.47152116110182
241950,362750.0,4.465108217470752
242000,362750.0,4.447680951194119
242050,362750.0,4.398440114174723
242100,362750.0,4.185163788242529
242150,362750.0,4.256711300486456
242200,362750.0,4.401336206395524
242250,362750.0,4.43574636025963
242300,362750.0,4.443974765198058
242350,362750.0,4.439948413016232
242400,362750.0,4.427309343329049
242450,362750.0,4.406267953089452
242500,362750.0,4.374402871544135
242550,362750.0,4.326196694319871
242600,362750.0,4.265950337260111
242650,362750.0,4.257036953666222
242700,362750.0,4.278962386296726
242750,362750.0,4.282587051313624
242800,362750.0,4.27112690805021
242850,362750.0,4.250074223264692
242900,362750.0,4.222242071429551
242950,362750.0,4.189087467577833
243000,362750.0,4.151449863760334
243050,362750.0,4.109856572820444
243100,362750.0,4.0646468695931395
243150,362750.0,4.016028641338186
243200,362750.0,3.964101596686842
243250,362750.0,3.908855091273075
243300,362750.0,3.8501547707389587
243350,362750.0,3.7877269356015817
243400,362750.0,3.7211286750716575
243450,362750.0,3.649687580309613
243500,362750.0,3.572403440176331
243550,362750.0,3.4877826113284853
243600,362750.0,3.3934949022277814
243650,362750.0,3.28550834797772
240900,362800.0,4.321584577619131
240950,362800.0,4.345296169906728
241000,362800.0,4.366537013023779
241050,362800.0,4.384852444052946
241100,362800.0,4.399593140328469
241150,362800.0,4.409803282289444
241200,362800.0,4.414098509433991
241250,362800.0,4.4107789249051885
241300,362800.0,4.399470686168962
241350,362800.0,4.38778307855839
241400,362800.0,4.394760659898912
241450,362800.0,4.423285552804034
241500,362800.0,4.460270912862969
241550,362800.0,4.498105330810105
241600,362800.0,4.531103591521273
241650,362800.0,4.556196377914099
241700,362800.0,4.572372152590395
241750,362800.0,4.578910750131081
241800,362800.0,4.574135611713824
241850,362800.0,4.5559458225027045
241900,362800.0,4.54533961252824
241950,362800.0,4.556131441598228
242000,362800.0,4.5514484650309965
242050,362800.0,4.522996668479396
242100,362800.0,4.47338945816485
242150,362800.0,4.479014728858531
242200,362800.0,4.52370198774657
242250,362800.0,4.5466464034442575
242300,362800.0,4.552904388057019
242350,362800.0,4.548751473195352
242400,362800.0,4.536882702991536
242450,362800.0,4.518136344330034
242500,362800.0,4.492549765405524
242550,362800.0,4.4611962755131644
242600,362800.0,4.430949592880158
242650,362800.0,4.41349396014408
242700,362800.0,4.405693042969453
242750,362800.0,4.395410104320571
242800,362800.0,4.37817524817293
242850,362800.0,4.35409001850009
242900,362800.0,4.324043487451683
242950,362800.0,4.2888201649975795
243000,362800.0,4.249022891910167
243050,362800.0,4.205105918789209
243100,362800.0,4.157400176648052
243150,362800.0,4.106125588135229
243200,362800.0,4.051394231326124
243250,362800.0,3.9932054750723562
243300,362800.0,3.931434484877768
243350,362800.0,3.865813323874768
243400,362800.0,3.7958983405678706
243450,362800.0,3.7210140348675633
243500,362800.0,3.6401595524245685
243550,362800.0,3.5518470537363105
243600,362800.0,3.453797056276393
243650,362800.0,3.342305177147978
243700,362800.0,3.2107528300072
240800,362850.0,4.362437801466336
240850,362850.0,4.3906060792497845
240900,362850.0,4.416728866864853
240950,362850.0,4.440504019477729
241000,362850.0,4.46153274612863
241050,362850.0,4.479242549171325
241100,362850.0,4.492732414216637
241150,362850.0,4.500462754211683
241200,362850.0,4.49960779224315
241250,362850.0,4.484626692786538
241300,362850.0,4.4447208869604315
241350,362850.0,4.375084421439496
241400,362850.0,4.373318383229721
241450,362850.0,4.43990683567786
241500,362850.0,4.502925833209919
241550,362850.0,4.567017279910092
241600,362850.0,4.617327029827613
241650,362850.0,4.651777717738032
241700,362850.0,4.672114768889156
241750,362850.0,4.678286804459823
241800,362850.0,4.665897506264032
241850,362850.0,4.602300344749388
241900,362850.0,4.503590387618507
241950,362850.0,4.642633384481862
242000,362850.0,4.65927958511461
242050,362850.0,4.652615116176128
242100,362850.0,4.640865528355105
242150,362850.0,4.641184423548494
242200,362850.0,4.652489700703182
242250,362850.0,4.6612098520407885
242300,362850.0,4.662529147311803
242350,362850.0,4.6568076804095275
242400,362850.0,4.645092951522943
242450,362850.0,4.6282056220904835
242500,362850.0,4.606996077662376
242550,362850.0,4.583142979871877
242600,362850.0,4.559844416910893
242650,362850.0,4.540089680903112
242700,362850.0,4.523007820715829
